,animal,session,cluster ID,Choice modulation,depth
768,BS_70,BS_70_12_AC.pickle,20,3.216011042097999,0.4575
769,BS_70,BS_70_13_AC.pickle,5,0.1801801801801803,0.723
770,BS_70,BS_70_13_AC.pickle,8,0.9781209781209779,0.698
771,BS_70,BS_70_13_AC.pickle,18,4.607464607464608,0.5105
772,BS_70,BS_70_1_AC.pickle,1,10.019267822736031,0.4345
773,BS_70,BS_70_1_AC.pickle,2,13.112745098039214,0.6845
774,BS_70,BS_70_1_AC.pickle,13,18.940269749518308,0.7095
775,BS_70,BS_70_1_AC.pickle,15,1.8497109826589595,0.722
776,BS_70,BS_70_1_AC.pickle,23,7.996146435452795,0.6845
777,BS_70,BS_70_1_AC.pickle,31,0.48169556840077055,0.172
778,BS_70,BS_70_1_AC.pickle,37,3.5645472061657038,0.322
779,BS_70,BS_70_1_AC.pickle,42,0.1541425818882465,0.297
780,BS_70,BS_70_1_AC.pickle,58,0.28901734104046234,0.022
781,BS_70,BS_70_1_AC.pickle,66,1.9653179190751437,0.422
782,BS_70,BS_70_1_AC.pickle,69,4.258188824662813,0.447
783,BS_70,BS_70_1_AC.pickle,72,0.7619047619047614,0.4595
784,BS_70,BS_70_1_AC.pickle,73,3.0250481695568396,0.397
785,BS_70,BS_70_1_AC.pickle,74,0.886319845857418,0.397
786,BS_70,BS_70_1_AC.pickle,77,0.08602150537634419,0.472
787,BS_70,BS_70_1_AC.pickle,78,1.0019267822736029,0.472
788,BS_70,BS_70_1_AC.pickle,80,0.655105973025048,0.3845
789,BS_70,BS_70_1_AC.pickle,81,1.7919075144508672,0.3845
790,BS_70,BS_70_1_AC.pickle,85,0.019267822736030882,0.372
791,BS_70,BS_70_1_AC.pickle,88,0.28901734104046234,0.5345
792,BS_70,BS_70_1_AC.pickle,91,0.5202312138728329,0.3345
793,BS_70,BS_70_1_AC.pickle,98,2.890173410404624,0.347
794,BS_70,BS_70_1_AC.pickle,124,0.3381642512077294,0.247
795,BS_70,BS_70_1_AC.pickle,127,3.0828516377649327,0.472
796,BS_70,BS_70_1_AC.pickle,140,2.7167630057803462,0.4845
797,BS_70,BS_70_1_AC.pickle,141,2.235067437379576,0.097
798,BS_70,BS_70_5_AC.pickle,0,4.014814814814815,0.6145
799,BS_70,BS_70_5_AC.pickle,3,0.39440203562340875,0.652
800,BS_70,BS_70_5_AC.pickle,4,0.10178117048346064,0.627
801,BS_70,BS_70_5_AC.pickle,10,4.215473608098336,0.177
802,BS_70,BS_70_6_AC.pickle,2,1.7418213969938103,0.4665
803,BS_70,BS_70_6_AC.pickle,3,0.3359858532272325,0.629
804,BS_70,BS_70_6_AC.pickle,14,1.0610079575596816,0.604
805,BS_70,BS_70_6_AC.pickle,16,1.1827956989247315,0.579
806,BS_70,BS_70_6_AC.pickle,37,0.3703703703703706,0.154
807,BS_70,BS_70_6_AC.pickle,42,0.018993352326685583,0.179
808,BS_70,BS_70_6_AC.pickle,51,2.589194699286442,0.4415
809,BS_70,BS_70_6_AC.pickle,52,0.07407407407407411,0.5165
810,BS_70,BS_70_6_AC.pickle,56,1.200980392156863,0.579
811,BS_70,BS_70_6_AC.pickle,68,0.5351681957186545,0.1665
812,BS_70,BS_70_6_AC.pickle,73,0.10791366906474822,0.629
813,BS_70,BS_70_6_AC.pickle,74,0.4332449160035368,0.5915
814,BS_70,BS_70_6_AC.pickle,78,0.7150050352467274,0.179
815,BS_70,BS_70_6_AC.pickle,81,0.2652519893899207,0.604
816,BS_70,BS_70_7_AC.pickle,15,0.31638418079096015,1.049
817,BS_70,BS_70_7_AC.pickle,22,3.9819819819819813,0.4865
818,BS_70,BS_70_7_AC.pickle,45,2.06140350877193,0.5615
819,BS_70,BS_70_7_AC.pickle,49,0.5833333333333335,0.474
820,BS_70,BS_70_7_AC.pickle,51,0.5655526992287916,0.974
821,BS_70,BS_70_7_AC.pickle,62,4.014732965009209,0.549
822,BS_70,BS_70_7_AC.pickle,63,5.167095115681232,0.8115
823,BS_70,BS_70_7_AC.pickle,72,0.37323037323037395,1.049
824,BS_70,BS_70_8_AC.pickle,1,2.42299794661191,0.6275
825,BS_70,BS_70_8_AC.pickle,3,0.2050113895216406,0.6275
826,BS_70,BS_70_8_AC.pickle,18,0.6091718001368926,0.465
827,BS_70,BS_70_8_AC.pickle,20,0.20533880903490806,0.215
828,BS_70,BS_70_8_AC.pickle,21,2.473572938689218,0.215
829,BS_70,BS_70_8_AC.pickle,25,0.31485284052019175,0.615
830,BS_70,BS_70_8_AC.pickle,28,0.7904548844146163,0.6025
831,BS_70,BS_70_8_AC.pickle,29,0.6981519507186861,0.59
832,BS_70,BS_70_8_AC.pickle,32,0.3953488372093023,0.665
833,BS_70,BS_70_8_AC.pickle,36,0.19475655430711486,0.69
834,BS_70,BS_70_8_AC.pickle,40,0.7186858316221764,0.7025
835,BS_70,BS_70_8_AC.pickle,42,1.3620807665982197,0.715
836,BS_70,BS_70_8_AC.pickle,48,3.2375478927203063,0.1775
837,BS_70,BS_70_8_AC.pickle,52,0.1984941820670771,0.565
838,BS_70,BS_70_8_AC.pickle,53,0.04201680672268905,0.665
839,BS_70,BS_70_9_AC.pickle,8,1.0047522063815342,0.498
840,BS_70,BS_70_9_AC.pickle,9,1.5780590717299579,0.223
841,BS_70,BS_70_9_AC.pickle,14,0.44806517311608973,0.673
842,BS_70,BS_70_9_AC.pickle,15,1.2152070604209098,0.6355
843,BS_70,BS_70_9_AC.pickle,20,0.7633587786259544,0.623
844,BS_70,BS_70_9_AC.pickle,21,1.367713004484306,0.723
845,BS_70,BS_70_9_AC.pickle,34,0.5724637681159419,0.523
846,BS_70,BS_70_9_AC.pickle,35,1.0997963340122194,0.748
847,BS_70,BS_70_9_AC.pickle,36,0.8350305498981666,0.5105
848,BS_70,BS_70_9_AC.pickle,38,1.4120841819416157,0.4605
849,BS_70,BS_70_9_AC.pickle,40,0.19687712152070652,0.4355
850,BS_70,BS_70_9_AC.pickle,41,0.4553264604810997,0.2105
851,BS_70,BS_70_9_AC.pickle,48,1.5965732087227418,0.248
852,BS_70,BS_70_9_AC.pickle,54,1.1979166666666667,0.573
853,BS_70,BS_70_9_AC.pickle,56,2.6616288832913515,0.1855
854,BS_70,BS_70_9_AC.pickle,60,0.8163265306122447,0.223
855,BS_72,BS_72_10_AC.pickle,1,1.744186046511628,0.883
856,BS_72,BS_72_10_AC.pickle,13,0.4696449026345934,0.8205
857,BS_72,BS_72_10_AC.pickle,18,1.5120274914089347,0.183
858,BS_72,BS_72_10_AC.pickle,24,0.6987399770904925,0.5705
859,BS_72,BS_72_10_AC.pickle,31,0.5388471177944859,0.7205
860,BS_72,BS_72_10_AC.pickle,32,0.22909507445589883,0.758
861,BS_72,BS_72_10_AC.pickle,39,1.4891179839633437,0.8955
862,BS_72,BS_72_12_AC.pickle,22,0.45197740112994333,0.546
863,BS_72,BS_72_12_AC.pickle,25,0.5189620758483033,0.6335
864,BS_72,BS_72_13_AC.pickle,0,1.7283950617283947,0.911
865,BS_72,BS_72_13_AC.pickle,6,1.7585301837270342,0.811
866,BS_72,BS_72_13_AC.pickle,10,3.4153005464480874,0.811
867,BS_72,BS_72_13_AC.pickle,12,2.8540305010893254,0.811
868,BS_72,BS_72_1_AC.pickle,0,2.669826224328593,0.5655
869,BS_72,BS_72_1_AC.pickle,5,2.069510268562401,0.678
870,BS_72,BS_72_1_AC.pickle,16,0.2666666666666668,0.453
871,BS_72,BS_72_1_AC.pickle,18,1.3157894736842106,0.428
872,BS_72,BS_72_1_AC.pickle,20,0.7744107744107743,0.403
873,BS_72,BS_72_1_AC.pickle,24,1.2954186413902053,0.378
874,BS_72,BS_72_1_AC.pickle,26,0.43209876543209874,0.728
875,BS_72,BS_72_1_AC.pickle,27,4.554761126667309e-17,0.553
876,BS_72,BS_72_1_AC.pickle,29,0.3791469194312795,0.603
877,BS_72,BS_72_1_AC.pickle,30,4.818325434439179,0.5905
878,BS_72,BS_72_1_AC.pickle,31,0.17377567140600306,0.528
879,BS_72,BS_72_1_AC.pickle,32,0.2564102564102561,0.528
880,BS_72,BS_72_1_AC.pickle,38,0.9004739336492891,0.603
881,BS_72,BS_72_1_AC.pickle,41,0.37914691943127987,0.6405
882,BS_72,BS_72_1_AC.pickle,51,1.4942528735632186,0.478
883,BS_72,BS_72_1_AC.pickle,54,3.3649289099526065,0.328
884,BS_72,BS_72_1_AC.pickle,58,0.9604519774011299,0.6655
885,BS_72,BS_72_2_AC.pickle,0,0.5294117647058824,0.4585
886,BS_72,BS_72_2_AC.pickle,1,2.105263157894737,0.6835
887,BS_72,BS_72_2_AC.pickle,3,8.176470588235293,0.7085
888,BS_72,BS_72_2_AC.pickle,7,0.9215686274509804,0.5835
889,BS_72,BS_72_2_AC.pickle,8,1.411764705882353,0.5835
890,BS_72,BS_72_2_AC.pickle,17,2.8627450980392153,0.7085
891,BS_72,BS_72_2_AC.pickle,19,8.176470588235293,0.7085
892,BS_72,BS_72_2_AC.pickle,20,0.6122448979591838,0.721
893,BS_72,BS_72_2_AC.pickle,26,0.15686274509803905,0.6585
894,BS_72,BS_72_2_AC.pickle,45,0.5686274509803922,0.6835
895,BS_72,BS_72_2_AC.pickle,52,2.3069569342860397e-17,0.671
896,BS_72,BS_72_4_AC.pickle,0,6.258503401360543,0.4325
897,BS_72,BS_72_4_AC.pickle,2,0.3278688524590165,0.57
898,BS_72,BS_72_4_AC.pickle,7,0.36274509803921556,0.545
899,BS_72,BS_72_4_AC.pickle,9,2.8741496598639453,0.5325
900,BS_72,BS_72_4_AC.pickle,10,4.940476190476191,0.5325
901,BS_72,BS_72_4_AC.pickle,11,3.0340557275541795,0.5325
902,BS_72,BS_72_4_AC.pickle,12,0.11904761904761924,0.645
903,BS_72,BS_72_4_AC.pickle,34,0.7397959183673468,0.27
904,BS_72,BS_72_4_AC.pickle,43,0.1360544217687076,0.1075
905,BS_72,BS_72_4_AC.pickle,44,0.7230046948356806,0.1325
906,BS_72,BS_72_4_AC.pickle,46,1.4427860696517414,0.445
907,BS_72,BS_72_4_AC.pickle,54,6.037414965986395,0.395
908,BS_72,BS_72_4_AC.pickle,55,19.557522123893804,0.47
909,BS_72,BS_72_4_AC.pickle,64,3.9965986394557818,0.495
910,BS_72,BS_72_4_AC.pickle,68,2.040816326530612,0.3075
911,BS_72,BS_72_4_AC.pickle,70,1.5746421267893658,0.345
912,BS_72,BS_72_4_AC.pickle,79,1.3435374149659858,0.2075
913,BS_72,BS_72_4_AC.pickle,80,0.1886792452830188,0.2075
914,BS_72,BS_72_4_AC.pickle,88,0.7823129251700677,0.1325
915,BS_72,BS_72_4_AC.pickle,90,0.9406952965235172,0.0575
916,BS_72,BS_72_4_AC.pickle,95,0.44217687074829914,0.5575
917,BS_72,BS_72_4_AC.pickle,100,0.09259259259259259,0.42
918,BS_72,BS_72_4_AC.pickle,101,0.2475247524752476,0.4575
919,BS_72,BS_72_4_AC.pickle,114,0.9916367980884109,0.02
920,BS_72,BS_72_4_AC.pickle,115,4.94047619047619,0.4075
921,BS_72,BS_72_5_AC.pickle,0,1.5053763440860213,0.4325
922,BS_72,BS_72_5_AC.pickle,10,0.3866666666666657,0.52
923,BS_72,BS_72_5_AC.pickle,14,1.1134453781512605,0.17
924,BS_72,BS_72_5_AC.pickle,22,6.239999999999999,0.42
925,BS_72,BS_72_5_AC.pickle,33,11.074509803921567,0.4325
926,BS_72,BS_72_5_AC.pickle,36,0.9915611814345991,0.4575
927,BS_72,BS_72_5_AC.pickle,37,0.3063457330415755,0.395
928,BS_72,BS_72_5_AC.pickle,42,18.526666666666664,0.5075
929,BS_72,BS_72_5_AC.pickle,54,0.4872881355932203,0.145
930,BS_72,BS_72_5_AC.pickle,55,1.2000000000000002,0.3075
931,BS_72,BS_72_5_AC.pickle,56,0.19345238095238088,0.32
932,BS_72,BS_72_5_AC.pickle,58,0.12000000000000002,0.3825
933,BS_72,BS_72_5_AC.pickle,61,0.5533333333333331,0.3075
934,BS_72,BS_72_5_AC.pickle,63,0.055555555555555594,0.32
935,BS_72,BS_72_5_AC.pickle,66,1.5686274509803921,0.3075
936,BS_72,BS_72_6_AC.pickle,0,0.0908455625436758,0.97
937,BS_72,BS_72_6_AC.pickle,7,1.2666666666666662,0.495
938,BS_72,BS_72_6_AC.pickle,12,1.5666666666666669,0.495
939,BS_72,BS_72_6_AC.pickle,13,0.35999999999999993,0.57
940,BS_72,BS_72_6_AC.pickle,14,0.2729044834307991,0.52
941,BS_72,BS_72_6_AC.pickle,17,0.7533333333333337,0.345
942,BS_72,BS_72_6_AC.pickle,22,0.9211553473848557,0.395
943,BS_72,BS_72_6_AC.pickle,23,0.2533333333333331,0.67
944,BS_72,BS_72_6_AC.pickle,26,0.053333333333332976,0.445
945,BS_72,BS_72_6_AC.pickle,27,2.020684168655529,0.645
946,BS_72,BS_72_6_AC.pickle,28,1.2000000000000002,0.52
947,BS_72,BS_72_6_AC.pickle,29,1.0509031198686374,0.545
948,BS_72,BS_72_6_AC.pickle,31,4.206666666666667,0.795
949,BS_72,BS_72_6_AC.pickle,32,0.24208566108007454,0.87
950,BS_72,BS_72_6_AC.pickle,40,5.869175627240143,0.6075
951,BS_72,BS_72_6_AC.pickle,41,0.10666666666666685,0.3825
952,BS_72,BS_72_6_AC.pickle,42,0.6399999999999999,0.5325
953,BS_72,BS_72_6_AC.pickle,43,0.8156028368794324,0.4575
954,BS_72,BS_72_6_AC.pickle,45,1.3450292397660821,0.47
955,BS_72,BS_72_6_AC.pickle,57,1.4855072463768118,0.8825
956,BS_72,BS_72_6_AC.pickle,61,0.0169204737732657,0.5825
957,BS_72,BS_72_6_AC.pickle,64,1.783295711060948,0.47
958,BS_72,BS_72_6_AC.pickle,65,0.41218637992831536,0.47
959,BS_72,BS_72_7_AC.pickle,12,0.44758539458186103,0.346
960,BS_72,BS_72_7_AC.pickle,13,5.054644808743169,0.396
961,BS_72,BS_72_7_AC.pickle,14,3.979963570127505,0.396
962,BS_72,BS_72_7_AC.pickle,15,1.0564663023679413,0.446
963,BS_72,BS_72_7_AC.pickle,16,7.877959927140254,0.421
964,BS_72,BS_72_7_AC.pickle,33,9.763205828779599,0.4335
965,BS_72,BS_72_7_AC.pickle,35,10.282331511839708,0.8835
966,BS_72,BS_72_7_AC.pickle,36,0.16806722689075634,0.8835
967,BS_72,BS_72_8_AC.pickle,5,2.9885057471264367,0.268
968,BS_72,BS_72_8_AC.pickle,7,0.7142857142857141,0.143
969,BS_72,BS_72_8_AC.pickle,10,18.91625615763547,0.393
970,BS_72,BS_72_8_AC.pickle,17,3.9244663382594416,0.6055
971,BS_72,BS_72_8_AC.pickle,18,0.47619047619047616,0.543
972,BS_72,BS_72_8_AC.pickle,19,0.9359605911330048,0.6305
973,BS_72,BS_72_8_AC.pickle,23,1.0673234811165841,0.4555
974,BS_72,BS_72_8_AC.pickle,36,0.4605263157894735,0.3055
975,BS_72,BS_72_8_AC.pickle,37,0.09852216748768476,0.1805
976,BS_72,BS_72_8_AC.pickle,44,1.824817518248175,0.368
977,BS_72,BS_72_9_AC.pickle,2,0.38759689922480606,1.045
978,BS_72,BS_72_9_AC.pickle,8,0.7729468599033815,0.395
979,BS_72,BS_72_9_AC.pickle,11,5.350241545893719,0.5325
980,BS_87,BS_87_10_AC.pickle,4,2.916666666666666,0.491
981,BS_87,BS_87_11_AC.pickle,1,0.2636534839924669,0.827
982,BS_87,BS_87_11_AC.pickle,4,1.7325800376647833,0.9395
983,BS_87,BS_87_11_AC.pickle,10,0.5882352941176471,0.8895
984,BS_87,BS_87_11_AC.pickle,12,2.674199623352165,0.352
985,BS_87,BS_87_1_AC.pickle,5,2.5745257452574517,0.788
986,BS_87,BS_87_1_AC.pickle,7,2.303523035230352,0.163
987,BS_87,BS_87_1_AC.pickle,8,4.146341463414634,0.238
988,BS_87,BS_87_1_AC.pickle,12,5.907859078590786,0.288
989,BS_87,BS_87_1_AC.pickle,14,1.8428184281842812,0.213
990,BS_87,BS_87_1_AC.pickle,15,2.195121951219512,0.1755
991,BS_87,BS_87_1_AC.pickle,30,2.7100271002710015,0.213
992,BS_87,BS_87_1_AC.pickle,39,14.308943089430892,0.438
993,BS_87,BS_87_2_AC.pickle,25,1.5776081424936386,0.345
994,BS_87,BS_87_4_AC.pickle,3,14.53616352201258,0.6605
995,BS_87,BS_87_4_AC.pickle,10,2.0505050505050506,0.7105
996,BS_87,BS_87_4_AC.pickle,15,2.091194968553459,0.598
997,BS_87,BS_87_4_AC.pickle,18,2.900943396226415,0.598
998,BS_87,BS_87_4_AC.pickle,19,1.2893081761006289,0.598
999,BS_87,BS_87_4_AC.pickle,26,19.797242497972427,0.6105
1000,BS_87,BS_87_4_AC.pickle,27,5.220125786163521,0.6105
1001,BS_87,BS_87_4_AC.pickle,33,0.4009433962264147,0.573
1002,BS_87,BS_87_4_AC.pickle,34,8.397027600849256,0.573
1003,BS_87,BS_87_4_AC.pickle,35,3.899371069182389,0.573
1004,BS_87,BS_87_4_AC.pickle,38,8.875786163522012,0.548
1005,BS_87,BS_87_4_AC.pickle,44,1.4426229508196722,0.5605
1006,BS_87,BS_87_4_AC.pickle,45,0.9119496855345917,0.5605
1007,BS_87,BS_87_4_AC.pickle,57,7.759433962264151,0.673
1008,BS_87,BS_87_4_AC.pickle,62,1.0533910533910533,0.648
1009,BS_87,BS_87_4_AC.pickle,63,1.7216981132075468,0.673
1010,BS_87,BS_87_4_AC.pickle,73,6.202830188679245,0.6855
1011,BS_87,BS_87_4_AC.pickle,74,1.9828510182207935,0.6355
1012,BS_87,BS_87_4_AC.pickle,80,0.10666666666666658,0.223
1013,BS_87,BS_87_4_AC.pickle,82,0.14880952380952392,0.198
1014,BS_87,BS_87_4_AC.pickle,99,3.349056603773584,0.323
1015,BS_87,BS_87_4_AC.pickle,115,3.933547695605573,0.6355
1016,BS_87,BS_87_4_AC.pickle,124,0.00900900900900915,0.473
1017,BS_87,BS_87_4_AC.pickle,125,0.9308510638297871,0.473
1018,BS_87,BS_87_4_AC.pickle,141,1.2342767295597485,0.473
1019,BS_87,BS_87_4_AC.pickle,142,2.7515723270440247,0.423
1020,BS_87,BS_87_4_AC.pickle,145,0.2198768689533861,0.498
1021,BS_87,BS_87_4_AC.pickle,154,0.222222222222222,0.523
1022,BS_87,BS_87_4_AC.pickle,156,0.7075471698113205,0.398
1023,BS_87,BS_87_4_AC.pickle,162,3.7028301886792447,0.523
1024,BS_87,BS_87_4_AC.pickle,166,0.5031446540880504,0.5355
1025,BS_87,BS_87_4_AC.pickle,172,1.3915094339622638,0.548
1026,BS_87,BS_87_4_AC.pickle,181,1.0376492194674012,0.373
1027,BS_87,BS_87_4_AC.pickle,187,1.5178571428571428,0.2855
1028,BS_87,BS_87_4_AC.pickle,211,1.0179640718562872,0.173
1029,BS_87,BS_87_4_AC.pickle,216,0.02358490566037709,0.098
1030,BS_87,BS_87_4_AC.pickle,219,1.8579234972677592,0.7105
1031,BS_87,BS_87_4_AC.pickle,227,1.1947431302270013,0.648
1032,BS_87,BS_87_4_AC.pickle,260,0.9604519774011298,0.223
1033,BS_87,BS_87_4_AC.pickle,267,11.273584905660377,0.523
1034,BS_87,BS_87_5_AC.pickle,7,6.483691328560063,0.603
1035,BS_87,BS_87_5_AC.pickle,11,2.275258552108194,0.5905
1036,BS_87,BS_87_5_AC.pickle,14,2.1400159108989656,0.578
1037,BS_87,BS_87_5_AC.pickle,16,0.9626093874303896,0.7405
1038,BS_87,BS_87_5_AC.pickle,18,0.23070803500397763,0.7405
1039,BS_87,BS_87_5_AC.pickle,24,0.8910103420843275,0.753
1040,BS_87,BS_87_5_AC.pickle,25,0.9387430389817026,0.678
1041,BS_87,BS_87_5_AC.pickle,26,0.3311965811965812,0.678
1042,BS_87,BS_87_5_AC.pickle,28,0.9466984884645981,0.653
1043,BS_87,BS_87_5_AC.pickle,30,0.007955449482896145,0.6905
1044,BS_87,BS_87_5_AC.pickle,33,0.42959427207637213,0.6405
1045,BS_87,BS_87_5_AC.pickle,35,0.7875894988066824,0.228
1046,BS_87,BS_87_5_AC.pickle,37,0.6284805091487667,0.103
1047,BS_87,BS_87_5_AC.pickle,42,0.2943516308671437,0.153
1048,BS_87,BS_87_5_AC.pickle,43,0.039777247414479064,0.153
1049,BS_87,BS_87_5_AC.pickle,47,1.1500974658869392,0.003
1050,BS_87,BS_87_5_AC.pickle,49,3.1166666666666663,0.353
1051,BS_87,BS_87_5_AC.pickle,52,2.84805091487669,0.353
1052,BS_87,BS_87_5_AC.pickle,53,1.2422360248447204,0.328
1053,BS_87,BS_87_5_AC.pickle,55,1.2569610182975337,0.028
1054,BS_87,BS_87_5_AC.pickle,83,4.653937947494033,0.4155
1055,BS_87,BS_87_5_AC.pickle,84,3.516308671439936,0.4155
1056,BS_87,BS_87_5_AC.pickle,87,6.841686555290375,0.5155
1057,BS_87,BS_87_5_AC.pickle,93,11.042163882259349,0.528
1058,BS_87,BS_87_5_AC.pickle,97,8.066825775656325,0.5405
1059,BS_87,BS_87_5_AC.pickle,99,8.737511353315167,0.528
1060,BS_87,BS_87_5_AC.pickle,101,4.645982498011137,0.553
1061,BS_87,BS_87_5_AC.pickle,126,0.3659506762132061,0.653
1062,BS_87,BS_87_5_AC.pickle,132,0.04761904761904745,0.053
1063,BS_87,BS_87_6_AC.pickle,3,0.0570497147514263,0.8205
1064,BS_87,BS_87_6_AC.pickle,7,0.8801955990220046,0.933
1065,BS_87,BS_87_6_AC.pickle,11,0.19559902200489004,0.783
1066,BS_87,BS_87_6_AC.pickle,14,0.3259983700081501,0.7955
1067,BS_87,BS_87_6_AC.pickle,16,0.49714751426242904,0.958
1068,BS_87,BS_87_6_AC.pickle,39,2.729044834307992,0.208
1069,BS_87,BS_87_6_AC.pickle,40,1.3528932355338221,0.533
1070,BS_87,BS_87_6_AC.pickle,44,0.5774278215223096,0.508
1071,BS_87,BS_87_6_AC.pickle,51,0.15484922575387125,0.833
1072,BS_87,BS_87_6_AC.pickle,61,0.17929910350448244,0.7205
1073,BS_87,BS_87_6_AC.pickle,62,0.6601466992665035,0.7205
1074,BS_87,BS_87_6_AC.pickle,70,1.5566422167889158,0.1705
1075,BS_87,BS_87_6_AC.pickle,84,0.1466992665036674,0.7705
1076,BS_87,BS_87_6_AC.pickle,87,0.7986960065199676,0.8455
1077,BS_87,BS_87_6_AC.pickle,88,0.0570497147514263,0.358
1078,BS_87,BS_87_6_AC.pickle,98,0.6647673314339979,0.533
1079,BS_87,BS_87_7_AC.pickle,6,3.1965811965811963,0.626
1080,BS_87,BS_87_7_AC.pickle,9,0.6775067750677505,0.726
1081,BS_87,BS_87_7_AC.pickle,11,0.39999999999999986,0.701
1082,BS_87,BS_87_8_AC.pickle,1,0.8949416342412456,0.781
1083,BS_87,BS_87_8_AC.pickle,2,0.2433862433862434,0.881
1084,BS_87,BS_87_8_AC.pickle,3,1.9047619047619047,0.7685
1085,BS_87,BS_87_8_AC.pickle,10,0.4934823091247672,0.881
1086,BS_87,BS_87_8_AC.pickle,11,0.18621973929236488,0.856
1087,BS_87,BS_87_8_AC.pickle,45,3.13780260707635,0.556
1088,BS_87,BS_87_8_AC.pickle,66,0.1129943502824861,0.531
1089,BS_87,BS_87_8_AC.pickle,68,1.4215686274509802,0.731
1090,BS_87,BS_87_8_AC.pickle,71,0.8100558659217874,0.5435
1091,BS_87,BS_87_9_AC.pickle,0,0.7734806629834258,0.9625
1092,BS_87,BS_87_9_AC.pickle,2,0.22633744855967056,1.0125
1093,BS_87,BS_87_9_AC.pickle,3,0.5078125000000002,0.9
1094,BS_87,BS_87_9_AC.pickle,4,0.09602194787380008,0.9
1095,BS_87,BS_87_9_AC.pickle,6,0.5152224824355974,0.875
1096,BS_87,BS_87_9_AC.pickle,13,0.5555555555555562,0.9125
1097,BS_87,BS_87_9_AC.pickle,14,0.09009009009009011,0.8875
1098,BS_87,BS_87_9_AC.pickle,16,0.4595336076817556,1.025
1099,BS_87,BS_87_9_AC.pickle,25,0.13717421124828524,1.0125
1100,BS_87,BS_87_9_AC.pickle,27,1.3226299694189596,0.8625
1101,BS_87,BS_87_9_AC.pickle,30,0.32235939643347067,1.05
1102,BS_87,BS_87_9_AC.pickle,31,0.30864197530864207,1.05
1103,BS_87,BS_87_9_AC.pickle,38,0.12345679012345688,0.975
1104,BS_87,BS_87_9_AC.pickle,46,0.10213556174558949,0.9875
1105,BS_87,BS_87_9_AC.pickle,48,0.39269406392694073,0.9875
1106,BS_87,BS_87_9_AC.pickle,50,0.8333333333333335,0.9375
1107,BS_87,BS_87_9_AC.pickle,51,0.18518518518518504,0.9375
1108,BS_87,BS_87_9_AC.pickle,60,0.745814307458143,0.45
1109,BS_87,BS_87_9_AC.pickle,74,2.6666666666666665,0.35
1110,BS_87,BS_87_9_AC.pickle,77,0.03436426116838525,0.925
1111,BS_87,BS_87_9_AC.pickle,86,1.5478761699064072,0.7125
1112,BS_87,BS_87_9_AC.pickle,87,0.16203703703703687,0.8375
1113,BS_87,BS_87_9_AC.pickle,105,2.4617737003058098,0.4
1114,BS_87,BS_87_9_AC.pickle,109,4.992103529930446e-17,1.0
1115,BS_87,BS_87_9_AC.pickle,120,0.143884892086331,0.9875
1116,BS_87,BS_87_9_AC.pickle,128,0.5882352941176472,0.925
1117,BS_87,BS_87_9_AC.pickle,131,0.5259087393658158,0.8375
1118,BS_87,BS_87_9_AC.pickle,135,0.028860028860029217,0.825
1119,DS_15,DS_15_12_AC.pickle,1,1.4067278287461775,0.9325
1120,DS_15,DS_15_12_AC.pickle,4,0.5198776758409785,1.0575
1121,DS_15,DS_15_12_AC.pickle,6,1.5290519877675848,1.17
1122,DS_15,DS_15_12_AC.pickle,8,3.0581039755351687,1.0825
1123,DS_15,DS_15_12_AC.pickle,17,1.651376146788991,1.22
1124,DS_15,DS_15_12_AC.pickle,19,1.4984709480122314,1.145
1125,DS_15,DS_15_12_AC.pickle,22,14.587155963302752,1.1575
1126,DS_15,DS_15_12_AC.pickle,31,1.7431192660550456,0.9575
1127,DS_15,DS_15_12_AC.pickle,32,0.5198776758409794,0.9825
1128,DS_15,DS_15_12_AC.pickle,42,3.302752293577982,0.4575
1129,DS_15,DS_15_12_AC.pickle,47,1.3149847094801224,0.5075
1130,DS_15,DS_15_12_AC.pickle,48,29.877675840978597,0.545
1131,DS_15,DS_15_12_AC.pickle,60,0.24464831804281348,0.9825
1132,DS_15,DS_15_13_AC.pickle,9,1.317829457364341,0.445
1133,DS_15,DS_15_13_AC.pickle,11,0.30833333333333335,0.82
1134,DS_15,DS_15_13_AC.pickle,12,0.3412073490813648,0.47
1135,DS_15,DS_15_13_AC.pickle,20,1.2416666666666665,0.72
1136,DS_15,DS_15_13_AC.pickle,25,4.433333333333334,0.645
1137,DS_15,DS_15_13_AC.pickle,34,0.21080368906455862,0.945
1138,DS_15,DS_15_13_AC.pickle,41,2.9765886287625416,0.995
1139,DS_15,DS_15_13_AC.pickle,42,2.608333333333333,0.8825
1140,DS_15,DS_15_13_AC.pickle,60,0.6084656084656085,0.4575
1141,DS_15,DS_15_13_AC.pickle,65,2.7906976744186043,0.5325
1142,DS_15,DS_15_13_AC.pickle,67,0.6989247311827953,0.6575
1143,DS_15,DS_15_13_AC.pickle,69,1.940639269406393,0.5325
1144,DS_15,DS_15_13_AC.pickle,70,10.875,0.6325
1145,DS_15,DS_15_13_AC.pickle,79,5.101143359718557,0.745
1146,DS_15,DS_15_13_AC.pickle,80,3.722222222222222,0.745
1147,DS_15,DS_15_13_AC.pickle,84,1.8999999999999997,0.8825
1148,DS_15,DS_15_13_AC.pickle,86,1.9204389574759944,0.87
1149,DS_15,DS_15_13_AC.pickle,93,0.0826446280991735,0.7075
