,animal,session,cluster,p value
869,DS_19,DS_19_4_AC.pickle,41,0.8642679377261877
870,DS_19,DS_19_4_AC.pickle,56,0.2802438852130295
871,DS_19,DS_19_4_AC.pickle,60,0.011115438444249195
872,DS_19,DS_19_4_AC.pickle,81,0.537718927643752
873,DS_19,DS_19_4_AC.pickle,87,0.729493407313535
874,DS_19,DS_19_4_AC.pickle,99,0.3592000667205587
875,DS_19,DS_19_4_AC.pickle,110,0.07933410038025052
876,DS_19,DS_19_5_AC.pickle,5,0.021728142817877136
877,DS_19,DS_19_5_AC.pickle,7,0.15163668520331178
878,DS_19,DS_19_5_AC.pickle,13,0.673166964962351
879,DS_19,DS_19_5_AC.pickle,24,0.5071421703612656
880,DS_19,DS_19_5_AC.pickle,25,0.05925849399814917
881,DS_19,DS_19_5_AC.pickle,30,0.0017660393526927921
882,DS_19,DS_19_5_AC.pickle,59,0.0009537966587050451
883,DS_19,DS_19_5_AC.pickle,61,0.6432067671480791
884,DS_19,DS_19_5_AC.pickle,68,0.5421520500350232
885,DS_19,DS_19_5_AC.pickle,73,0.3164359895489225
886,DS_19,DS_19_5_AC.pickle,132,0.41663105160620884
887,DS_19,DS_19_5_AC.pickle,136,0.0005218367971779826
888,DS_19,DS_19_5_AC.pickle,151,0.4384410085391456
889,DS_19,DS_19_5_AC.pickle,152,0.19053153967416314
890,DS_19,DS_19_5_AC.pickle,157,0.05233979433052998
891,DS_19,DS_19_5_AC.pickle,213,0.012373234251853533
892,DS_19,DS_19_6_AC.pickle,2,0.017745642335841673
893,DS_19,DS_19_6_AC.pickle,8,0.00010044468126730784
894,DS_19,DS_19_6_AC.pickle,10,0.43640853473487873
895,DS_19,DS_19_6_AC.pickle,12,0.8818867826292563
896,DS_19,DS_19_6_AC.pickle,25,0.13855168373360452
897,DS_19,DS_19_6_AC.pickle,31,0.9228441973558271
898,DS_19,DS_19_6_AC.pickle,40,0.11448747891088598
899,DS_19,DS_19_6_AC.pickle,45,0.45946883994915433
900,DS_19,DS_19_6_AC.pickle,54,0.5404839292110972
901,DS_19,DS_19_6_AC.pickle,77,0.1708497480685647
902,DS_19,DS_19_6_AC.pickle,103,0.00048424596138054425
903,DS_19,DS_19_6_AC.pickle,121,0.8567075553073249
904,DS_19,DS_19_6_AC.pickle,142,0.338771363677557
905,DS_19,DS_19_6_AC.pickle,144,0.8612411860664144
906,DS_19,DS_19_6_AC.pickle,166,0.06349359648780599
907,DS_19,DS_19_6_AC.pickle,173,0.15696889907702846
908,DS_19,DS_19_6_AC.pickle,191,0.4145787840679144
909,DS_19,DS_19_6_AC.pickle,214,0.011606718306748825
910,DS_19,DS_19_6_AC.pickle,220,0.5530158221373683
911,DS_19,DS_19_6_AC.pickle,228,6.411445730821215e-05
912,DS_19,DS_19_6_AC.pickle,229,0.6868711523112376
913,DS_19,DS_19_6_AC.pickle,238,0.013313857931053056
914,DS_19,DS_19_6_AC.pickle,253,0.255009240408423
915,DS_19,DS_19_6_AC.pickle,262,0.3829490634035728
916,DS_19,DS_19_6_AC.pickle,264,0.17532780774866924
917,DS_19,DS_19_6_AC.pickle,265,0.19063826978550064
918,DS_19,DS_19_6_AC.pickle,266,0.3488395171559546
919,DS_19,DS_19_7_AC.pickle,10,0.14838888499655395
920,DS_19,DS_19_7_AC.pickle,13,0.0006832768290346357
921,DS_19,DS_19_7_AC.pickle,15,0.7649098269269409
922,DS_19,DS_19_7_AC.pickle,16,0.7446219099363198
923,DS_19,DS_19_7_AC.pickle,19,0.2121561445236891
924,DS_19,DS_19_7_AC.pickle,28,0.42118117443051317
925,DS_19,DS_19_7_AC.pickle,30,0.42688441815383704
926,DS_19,DS_19_7_AC.pickle,37,0.9955124992531917
927,DS_19,DS_19_7_AC.pickle,39,0.0015266277124280083
928,DS_19,DS_19_7_AC.pickle,41,0.23211593449786821
929,DS_19,DS_19_7_AC.pickle,45,0.22860579049271668
930,DS_19,DS_19_7_AC.pickle,66,0.054080264724882185
931,DS_19,DS_19_7_AC.pickle,76,0.14468727358706357
932,DS_19,DS_19_7_AC.pickle,85,0.5545728558603906
933,DS_19,DS_19_7_AC.pickle,88,0.06868107946686007
934,DS_19,DS_19_8_AC.pickle,2,0.346266217575393
935,DS_19,DS_19_8_AC.pickle,3,0.9075992642730527
936,DS_19,DS_19_8_AC.pickle,4,0.016762332572235573
937,DS_19,DS_19_8_AC.pickle,9,0.37126197312956766
938,DS_19,DS_19_8_AC.pickle,10,0.2542887656929387
939,DS_19,DS_19_8_AC.pickle,48,0.6224921249431947
940,DS_19,DS_19_8_AC.pickle,49,0.3527746466833632
941,DS_19,DS_19_8_AC.pickle,54,0.5980290390098371
942,DS_19,DS_19_8_AC.pickle,57,0.04618795701290446
943,DS_19,DS_19_8_AC.pickle,78,0.5808008631123474
944,DS_19,DS_19_8_AC.pickle,79,0.7608822481124715
945,DS_19,DS_19_8_AC.pickle,84,0.36943085870644177
946,DS_19,DS_19_8_AC.pickle,90,0.4860480822793346
947,DS_19,DS_19_8_AC.pickle,96,0.13626794584501684
948,DS_19,DS_19_8_AC.pickle,138,0.5060685847647157
949,DS_19,DS_19_8_AC.pickle,143,0.05632865113255037
950,DS_19,DS_19_8_AC.pickle,146,0.8669465553649455
951,DS_19,DS_19_8_AC.pickle,162,0.7716924039663068
952,DS_19,DS_19_8_AC.pickle,163,0.19302280276014155
953,DS_19,DS_19_8_AC.pickle,164,0.048200756655476046
954,DS_19,DS_19_9_AC.pickle,15,0.8292267511303328
955,DS_19,DS_19_9_AC.pickle,18,0.16672341626568016
956,DS_19,DS_19_9_AC.pickle,56,0.1635430067736189
957,DS_19,DS_19_9_AC.pickle,68,0.007623178969696191
