,animal,session,cluster ID,phase,condition,FR modulation
1505,AE_229,AE_229_2_passive_AC.pickle,329,6,passive,0.38888888888888895
1506,AE_229,AE_229_2_passive_AC.pickle,333,6,passive,1.1016949152542368
1507,AE_229,AE_229_2_passive_AC.pickle,335,6,passive,2.9815745393634847
1508,AE_229,AE_229_2_passive_AC.pickle,336,6,passive,1.7587939698492465
1509,AE_229,AE_229_2_passive_AC.pickle,340,6,passive,1.412429378531073
1510,AE_229,AE_229_2_passive_AC.pickle,344,6,passive,0.8908045977011495
1511,AE_229,AE_229_2_passive_AC.pickle,358,6,passive,4.529616724738676
1512,AE_229,AE_229_2_passive_AC.pickle,363,6,passive,1.3841807909604518
1513,AE_229,AE_229_2_passive_AC.pickle,365,6,passive,1.069723018147087
1514,AE_229,AE_229_2_passive_AC.pickle,372,6,passive,0.4333333333333334
1515,AE_229,AE_229_2_passive_AC.pickle,379,6,passive,0.5347593582887701
1516,AE_229,AE_229_2_passive_AC.pickle,381,6,passive,31.256281407035186
1517,AE_229,AE_229_2_passive_AC.pickle,390,6,passive,6.214405360134007
1518,AE_229,AE_229_2_passive_AC.pickle,394,6,passive,1.0101010101010102
1519,AE_229,AE_229_2_passive_AC.pickle,396,6,passive,6.700167504187604
1520,AE_229,AE_229_2_passive_AC.pickle,397,6,passive,1.622971285892634
1521,AE_229,AE_229_2_passive_AC.pickle,401,6,passive,0.6589147286821704
1522,AE_229,AE_229_2_passive_AC.pickle,404,6,passive,2.1596244131455404
1523,AE_229,AE_229_2_passive_AC.pickle,412,6,passive,43.61538461538461
1524,AE_229,AE_229_2_passive_AC.pickle,413,6,passive,27.373068432671072
1525,AE_229,AE_229_2_passive_AC.pickle,419,6,passive,41.816239316239326
1526,AE_229,AE_229_2_passive_AC.pickle,424,6,passive,31.285140562248994
1527,AE_229,AE_229_3_passive_AC.pickle,2,6,passive,57.118927973199284
1528,AE_229,AE_229_3_passive_AC.pickle,3,6,passive,36.71691792294808
1529,AE_229,AE_229_3_passive_AC.pickle,4,6,passive,14.958123953098822
1530,AE_229,AE_229_3_passive_AC.pickle,9,6,passive,4.0606060606060606
1531,AE_229,AE_229_3_passive_AC.pickle,10,6,passive,8.542713567839199
1532,AE_229,AE_229_3_passive_AC.pickle,19,6,passive,9.999999999999998
1533,AE_229,AE_229_3_passive_AC.pickle,25,6,passive,1.8832391713747645
1534,AE_229,AE_229_3_passive_AC.pickle,39,6,passive,1.3061224489795917
1535,AE_229,AE_229_3_passive_AC.pickle,40,6,passive,4.388609715242886
1536,AE_229,AE_229_3_passive_AC.pickle,42,6,passive,0.7162534435261707
1537,AE_229,AE_229_3_passive_AC.pickle,44,6,passive,4.505862646566152
1538,AE_229,AE_229_3_passive_AC.pickle,47,6,passive,8.442211055276395
1539,AE_229,AE_229_3_passive_AC.pickle,50,6,passive,29.028475711892813
1540,AE_229,AE_229_3_passive_AC.pickle,51,6,passive,7.11892797319933
1541,AE_229,AE_229_3_passive_AC.pickle,53,6,passive,40.502512562814104
1542,AE_229,AE_229_3_passive_AC.pickle,56,6,passive,5.075376884422104
1543,AE_229,AE_229_3_passive_AC.pickle,67,6,passive,14.572864321608042
1544,AE_229,AE_229_3_passive_AC.pickle,74,6,passive,3.0485762144053594
1545,AE_229,AE_229_3_passive_AC.pickle,77,6,passive,3.4840871021775524
1546,AE_229,AE_229_3_passive_AC.pickle,83,6,passive,1.0857142857142859
1547,AE_229,AE_229_3_passive_AC.pickle,86,6,passive,0.5035971223021583
1548,AE_229,AE_229_3_passive_AC.pickle,92,6,passive,7.805695142378562
1549,AE_229,AE_229_3_passive_AC.pickle,94,6,passive,6.742424242424243
1550,AE_229,AE_229_3_passive_AC.pickle,99,6,passive,12.96482412060302
1551,AE_229,AE_229_4_passive_AC.pickle,11,6,passive,1.0720268006700162
1552,AE_229,AE_229_4_passive_AC.pickle,21,6,passive,2.495812395309884
1553,AE_229,AE_229_4_passive_AC.pickle,29,6,passive,50.485762144053616
1554,AE_229,AE_229_4_passive_AC.pickle,37,6,passive,1.0027855153203338
1555,AE_229,AE_229_4_passive_AC.pickle,41,6,passive,10.48576214405361
1556,AE_229,AE_229_4_passive_AC.pickle,42,6,passive,39.66499162479064
1557,AE_229,AE_229_4_passive_AC.pickle,47,6,passive,1.3400335008375204
1558,AE_229,AE_229_4_passive_AC.pickle,49,6,passive,62.763819095477395
1559,AE_229,AE_229_4_passive_AC.pickle,57,6,passive,11.49270482603817
1560,AE_229,AE_229_4_passive_AC.pickle,72,6,passive,1.7818740399385562
1561,AE_229,AE_229_4_passive_AC.pickle,75,6,passive,0.8710217755443886
1562,AE_229,AE_229_4_passive_AC.pickle,89,6,passive,0.9547738693467337
1563,AE_229,AE_229_4_passive_AC.pickle,90,6,passive,10.301507537688448
1564,AE_229,AE_229_4_passive_AC.pickle,91,6,passive,0.7575757575757578
1565,AE_229,AE_229_4_passive_AC.pickle,93,6,passive,2.357723577235772
1566,AE_229,AE_229_4_passive_AC.pickle,94,6,passive,0.9977324263038551
1567,AE_229,AE_229_4_passive_AC.pickle,107,6,passive,26.247906197654938
1568,AE_229,AE_229_4_passive_AC.pickle,114,6,passive,3.7037037037037033
1569,AE_229,AE_229_4_passive_AC.pickle,123,6,passive,12.110552763819094
1570,AE_229,AE_229_4_passive_AC.pickle,126,6,passive,17.712418300653592
1571,AE_229,AE_229_4_passive_AC.pickle,129,6,passive,35.37688442211054
1572,AE_229,AE_229_4_passive_AC.pickle,130,6,passive,18.724168912848153
1573,AE_229,AE_229_5_passive_AC.pickle,0,6,passive,2.1105527638190944
1574,AE_229,AE_229_5_passive_AC.pickle,8,6,passive,1.641541038525964
1575,AE_229,AE_229_5_passive_AC.pickle,9,6,passive,1.3553113553113556
1576,AE_229,AE_229_5_passive_AC.pickle,10,6,passive,8.367071524966262
1577,AE_229,AE_229_5_passive_AC.pickle,11,6,passive,2.920353982300885
1578,AE_229,AE_229_5_passive_AC.pickle,15,6,passive,0.6700167504187604
1579,AE_229,AE_229_5_passive_AC.pickle,18,6,passive,14.015401540154013
1580,AE_229,AE_229_5_passive_AC.pickle,21,6,passive,1.308411214953271
1581,AE_229,AE_229_5_passive_AC.pickle,23,6,passive,17.5978407557355
1582,AE_229,AE_229_5_passive_AC.pickle,25,6,passive,3.1658291457286425
1583,AE_229,AE_229_5_passive_AC.pickle,32,6,passive,3.266331658291456
1584,AE_229,AE_229_5_passive_AC.pickle,33,6,passive,5.393634840871032
1585,AE_229,AE_229_5_passive_AC.pickle,38,6,passive,5.845896147403677
1586,AE_229,AE_229_5_passive_AC.pickle,39,6,passive,5.136986301369869
1587,AE_229,AE_229_5_passive_AC.pickle,53,6,passive,4.77386934673367
1588,AE_229,AE_229_5_passive_AC.pickle,64,6,passive,2.4242424242424243
1589,AE_229,AE_229_5_passive_AC.pickle,90,6,passive,54.143049932523645
1590,AE_229,AE_229_5_passive_AC.pickle,94,6,passive,2.122571001494769
1591,AE_229,AE_229_5_passive_AC.pickle,104,6,passive,7.916666666666661
1592,AE_229,AE_229_5_passive_AC.pickle,117,6,passive,10.837520938023456
1593,AE_229,AE_229_5_passive_AC.pickle,119,6,passive,1.3642213642213648
1594,AE_229,AE_229_5_passive_AC.pickle,120,6,passive,11.807909604519772
1595,AE_229,AE_229_5_passive_AC.pickle,125,6,passive,16.499162479061965
1596,AE_229,AE_229_5_passive_AC.pickle,143,6,passive,1.2847222222222212
1597,AE_229,AE_229_5_passive_AC.pickle,146,6,passive,1.7085427135678393
1598,AE_229,AE_229_5_passive_AC.pickle,148,6,passive,1.0548523206751057
1599,AE_229,AE_229_5_passive_AC.pickle,155,6,passive,2.2278056951423766
1600,AE_229,AE_229_5_passive_AC.pickle,157,6,passive,0.9125475285171101
1601,AE_229,AE_229_5_passive_AC.pickle,167,6,passive,8.730158730158728
1602,AE_229,AE_229_5_passive_AC.pickle,168,6,passive,0.7371794871794872
1603,AE_229,AE_229_5_passive_AC.pickle,170,6,passive,5.668449197860965
1604,AE_229,AE_229_5_passive_AC.pickle,172,6,passive,0.6197654941373539
1605,AE_229,AE_229_5_passive_AC.pickle,173,6,passive,0.6862745098039215
1606,AE_229,AE_229_5_passive_AC.pickle,176,6,passive,23.71967654986522
1607,AE_229,AE_229_5_passive_AC.pickle,179,6,passive,4.672897196261683
1608,AE_229,AE_229_5_passive_AC.pickle,186,6,passive,1.1851851851851856
1609,AE_229,AE_229_5_passive_AC.pickle,190,6,passive,2.1513002364066205
1610,AE_229,AE_229_5_passive_AC.pickle,195,6,passive,0.6376811594202899
1611,AE_229,AE_229_5_passive_AC.pickle,210,6,passive,1.63265306122449
1612,AE_229,AE_229_5_passive_AC.pickle,211,6,passive,1.3333333333333333
1613,AE_229,AE_229_5_passive_AC.pickle,215,6,passive,2.7094474153297687
1614,AE_229,AE_229_5_passive_AC.pickle,225,6,passive,9.731993299832492
1615,AE_229,AE_229_5_passive_AC.pickle,226,6,passive,8.44202898550724
1616,AE_229,AE_229_5_passive_AC.pickle,233,6,passive,3.7583892617449655
1617,AE_229,AE_229_5_passive_AC.pickle,235,6,passive,1.917211328976035
1618,AE_229,AE_229_5_passive_AC.pickle,248,6,passive,12.468468468468465
1619,AE_229,AE_229_5_passive_AC.pickle,251,6,passive,1.4973262032085561
1620,AE_229,AE_229_5_passive_AC.pickle,252,6,passive,4.589614740368507
1621,AE_229,AE_229_6_passive_AC.pickle,0,6,passive,2.780569514237855
1622,AE_229,AE_229_6_passive_AC.pickle,2,6,passive,2.2404371584699456
1623,AE_229,AE_229_6_passive_AC.pickle,4,6,passive,12.747068676716912
1624,AE_229,AE_229_6_passive_AC.pickle,12,6,passive,2.411764705882353
1625,AE_229,AE_229_6_passive_AC.pickle,26,6,passive,1.390284757118928
1626,AE_229,AE_229_6_passive_AC.pickle,27,6,passive,22.713567839195985
1627,AE_229,AE_229_6_passive_AC.pickle,29,6,passive,0.8542713567839199
1628,AE_229,AE_229_6_passive_AC.pickle,40,6,passive,25.762144053601347
1629,AE_229,AE_229_6_passive_AC.pickle,41,6,passive,7.386934673366836
1630,AE_229,AE_229_6_passive_AC.pickle,42,6,passive,10.325203252032523
1631,AE_229,AE_229_6_passive_AC.pickle,43,6,passive,24.173027989821882
1632,AE_229,AE_229_6_passive_AC.pickle,45,6,passive,11.551724137931032
1633,AE_229,AE_229_6_passive_AC.pickle,48,6,passive,16.515912897822446
1634,AE_229,AE_229_6_passive_AC.pickle,49,6,passive,2.7752639517345403
1635,AE_229,AE_229_6_passive_AC.pickle,50,6,passive,10.251256281407036
1636,AE_229,AE_229_6_passive_AC.pickle,55,6,passive,6.783919597989944
1637,AE_229,AE_229_6_passive_AC.pickle,58,6,passive,1.2227805695142384
1638,AE_229,AE_229_6_passive_AC.pickle,60,6,passive,5.242881072026801
1639,AE_229,AE_229_6_passive_AC.pickle,62,6,passive,2.7715355805243442
1640,AE_229,AE_229_6_passive_AC.pickle,63,6,passive,0.9882747068676715
1641,AE_229,AE_229_6_passive_AC.pickle,64,6,passive,9.849246231155785
1642,AE_229,AE_229_6_passive_AC.pickle,65,6,passive,2.311557788944722
1643,AE_229,AE_229_6_passive_AC.pickle,67,6,passive,6.532663316582909
1644,AE_229,AE_229_6_passive_AC.pickle,68,6,passive,1.7834394904458606
1645,AE_229,AE_229_6_passive_AC.pickle,70,6,passive,3.8023450586264667
1646,AE_229,AE_229_6_passive_AC.pickle,71,6,passive,12.077051926298159
1647,AE_229,AE_229_6_passive_AC.pickle,78,6,passive,2.5607064017660024
1648,AE_229,AE_229_6_passive_AC.pickle,79,6,passive,23.701842546063638
1649,AE_229,AE_229_6_passive_AC.pickle,80,6,passive,2.7638190954773876
1650,AE_229,AE_229_6_passive_AC.pickle,81,6,passive,0.6986899563318777
1651,AE_229,AE_229_6_passive_AC.pickle,85,6,passive,5.326633165829149
1652,AE_229,AE_229_6_passive_AC.pickle,86,6,passive,6.264656616415408
1653,AE_229,AE_229_6_passive_AC.pickle,87,6,passive,5.628140703517588
1654,AE_229,AE_229_6_passive_AC.pickle,89,6,passive,6.197654941373538
1655,AE_229,AE_229_6_passive_AC.pickle,91,6,passive,19.798994974874365
1656,AE_229,AE_229_6_passive_AC.pickle,92,6,passive,15.387840670859537
1657,AE_229,AE_229_6_passive_AC.pickle,94,6,passive,2.8140703517587924
1658,AE_229,AE_229_6_passive_AC.pickle,95,6,passive,3.2495812395309893
1659,AE_229,AE_229_6_passive_AC.pickle,97,6,passive,7.4036850921273025
1660,AE_229,AE_229_6_passive_AC.pickle,98,6,passive,8.247126436781606
1661,AE_229,AE_229_6_passive_AC.pickle,101,6,passive,14.827201783723526
1662,AE_229,AE_229_6_passive_AC.pickle,103,6,passive,6.013400335008376
1663,AE_229,AE_229_6_passive_AC.pickle,114,6,passive,3.4170854271356768
1664,AE_229,AE_229_6_passive_AC.pickle,116,6,passive,22.48995983935742
1665,AE_229,AE_229_6_passive_AC.pickle,119,6,passive,1.3902847571189278
1666,AE_229,AE_229_6_passive_AC.pickle,124,6,passive,2.412060301507539
1667,AE_229,AE_229_6_passive_AC.pickle,129,6,passive,16.683417085427127
1668,AE_229,AE_229_6_passive_AC.pickle,131,6,passive,2.3953098827470716
1669,AE_229,AE_229_6_passive_AC.pickle,132,6,passive,11.993299832495811
1670,AE_229,AE_229_6_passive_AC.pickle,133,6,passive,0.6976744186046513
1671,AE_229,AE_229_6_passive_AC.pickle,134,6,passive,3.919597989949748
1672,AE_229,AE_229_6_passive_AC.pickle,136,6,passive,6.538461538461541
1673,AE_229,AE_229_6_passive_AC.pickle,138,6,passive,0.9212730318257957
1674,AE_229,AE_229_6_passive_AC.pickle,141,6,passive,0.8022922636103151
1675,AE_229,AE_229_6_passive_AC.pickle,144,6,passive,5.323193916349811
1676,AE_229,AE_229_6_passive_AC.pickle,146,6,passive,0.8661417322834645
1677,AE_229,AE_229_6_passive_AC.pickle,147,6,passive,1.7792068595927115
1678,AE_229,AE_229_6_passive_AC.pickle,153,6,passive,15.962441314553987
1679,AE_229,AE_229_6_passive_AC.pickle,156,6,passive,0.9715242881072027
1680,AE_229,AE_229_6_passive_AC.pickle,158,6,passive,27.973199329983245
1681,AE_229,AE_229_7_passive_AC.pickle,8,6,passive,6.968174204355108
1682,AE_229,AE_229_7_passive_AC.pickle,13,6,passive,4.67105263157895
1683,AE_229,AE_229_7_passive_AC.pickle,15,6,passive,1.4930555555555542
1684,AE_229,AE_229_7_passive_AC.pickle,16,6,passive,5.919778699861687
1685,AE_229,AE_229_7_passive_AC.pickle,33,6,passive,23.04635761589404
1686,AE_229,AE_229_7_passive_AC.pickle,35,6,passive,3.734249713631158
1687,AE_229,AE_229_7_passive_AC.pickle,39,6,passive,10.353200883002211
1688,AE_229,AE_229_7_passive_AC.pickle,43,6,passive,0.49945711183496194
1689,AE_229,AE_229_7_passive_AC.pickle,44,6,passive,32.74509803921568
1690,AE_229,AE_229_7_passive_AC.pickle,50,6,passive,1.3065326633165846
1691,AE_229,AE_229_7_passive_AC.pickle,52,6,passive,25.159128978224444
1692,AE_229,AE_229_7_passive_AC.pickle,53,6,passive,3.3780760626398165
1693,AE_229,AE_229_7_passive_AC.pickle,55,6,passive,8.408710217755454
1694,AE_229,AE_229_7_passive_AC.pickle,57,6,passive,1.0223642172523961
1695,AE_229,AE_229_7_passive_AC.pickle,63,6,passive,4.40536013400336
1696,AE_229,AE_229_7_passive_AC.pickle,69,6,passive,0.7407407407407408
1697,AE_229,AE_229_7_passive_AC.pickle,73,6,passive,2.4060150375939835
1698,AE_229,AE_229_7_passive_AC.pickle,74,6,passive,7.606461086637298
1699,AE_229,AE_229_7_passive_AC.pickle,75,6,passive,0.7782101167315172
1700,AE_229,AE_229_7_passive_AC.pickle,81,6,passive,0.5919003115264798
1701,AE_229,AE_229_7_passive_AC.pickle,88,6,passive,3.1155778894472355
1702,AE_229,AE_229_7_passive_AC.pickle,90,6,passive,2.5702811244979893
1703,AE_229,AE_229_7_passive_AC.pickle,103,6,passive,18.032128514056204
1704,AE_229,AE_229_7_passive_AC.pickle,104,6,passive,0.7968901846452866
1705,AE_229,AE_229_7_passive_AC.pickle,105,6,passive,19.296482412060293
1706,AE_229,AE_229_7_passive_AC.pickle,107,6,passive,8.679962013295356
1707,AE_229,AE_229_7_passive_AC.pickle,110,6,passive,10.048590864917413
1708,AE_229,AE_229_7_passive_AC.pickle,113,6,passive,1.321499013806707
1709,AE_229,AE_229_7_passive_AC.pickle,130,6,passive,1.3592233009708747
1710,AE_229,AE_229_7_passive_AC.pickle,151,6,passive,0.9212730318257965
1711,AE_229,AE_229_7_passive_AC.pickle,152,6,passive,2.3264907135874853
1712,AE_229,AE_229_7_passive_AC.pickle,154,6,passive,15.963718820861674
1713,AE_229,AE_229_7_passive_AC.pickle,157,6,passive,26.389610389610393
1714,AE_229,AE_229_7_passive_AC.pickle,163,6,passive,3.0769230769230775
1715,AE_229,AE_229_7_passive_AC.pickle,172,6,passive,2.933333333333333
1716,AE_229,AE_229_7_passive_AC.pickle,173,6,passive,1.1894882434301517
1717,AE_294,AE_294_1_passive_AC.pickle,5,3,passive,6.013400335008375
1718,AE_294,AE_294_1_passive_AC.pickle,13,3,passive,2.440087145969499
1719,AE_294,AE_294_1_passive_AC.pickle,16,3,passive,8.499999999999998
1720,AE_294,AE_294_1_passive_AC.pickle,17,3,passive,19.04522613065326
1721,AE_294,AE_294_1_passive_AC.pickle,29,3,passive,19.664991624790613
1722,AE_294,AE_294_1_passive_AC.pickle,87,3,passive,2.7135678391959743
1723,AE_294,AE_294_1_passive_AC.pickle,92,3,passive,3.819095477386937
1724,AE_294,AE_294_1_passive_AC.pickle,105,3,passive,3.0653266331658298
1725,AE_294,AE_294_1_passive_AC.pickle,125,3,passive,7.177304964539004
1726,AE_294,AE_294_1_passive_AC.pickle,127,3,passive,2.964824120603014
1727,AE_294,AE_294_1_passive_AC.pickle,128,3,passive,3.8693467336683365
1728,AE_294,AE_294_1_passive_AC.pickle,133,3,passive,6.214405360134005
1729,AE_294,AE_294_1_passive_AC.pickle,136,3,passive,4.57286432160804
1730,AE_294,AE_294_1_passive_AC.pickle,137,3,passive,2.8475711892797335
1731,AE_294,AE_294_1_passive_AC.pickle,138,3,passive,21.088777219430483
1732,AE_294,AE_294_1_passive_AC.pickle,141,3,passive,4.556113902847569
1733,AE_294,AE_294_1_passive_AC.pickle,143,3,passive,2.1943048576214412
1734,AE_294,AE_294_1_passive_AC.pickle,149,3,passive,18.509212730318243
1735,AE_294,AE_294_1_passive_AC.pickle,162,3,passive,27.893864013266995
1736,AE_294,AE_294_1_passive_AC.pickle,167,3,passive,3.4673366834170856
1737,AE_294,AE_294_1_passive_AC.pickle,172,3,passive,4.62311557788945
1738,AE_294,AE_294_1_passive_AC.pickle,176,3,passive,35.12562814070353
1739,AE_294,AE_294_1_passive_AC.pickle,182,3,passive,16.0919540229885
1740,AE_294,AE_294_1_passive_AC.pickle,193,3,passive,4.857621440536009
1741,AE_294,AE_294_1_passive_AC.pickle,197,3,passive,15.728643216080398
1742,AE_294,AE_294_1_passive_AC.pickle,201,3,passive,0.9465020576131686
1743,AE_294,AE_294_1_passive_AC.pickle,206,3,passive,4.612612612612614
1744,AE_294,AE_294_1_passive_AC.pickle,207,3,passive,0.8938547486033519
1745,AE_294,AE_294_1_passive_AC.pickle,228,3,passive,4.221105527638185
1746,AE_294,AE_294_1_passive_AC.pickle,244,3,passive,1.2297734627831711
1747,AE_294,AE_294_1_passive_AC.pickle,250,3,passive,2.755102040816326
1748,AE_294,AE_294_1_passive_AC.pickle,253,3,passive,0.8857808857808858
1749,AE_294,AE_294_1_passive_AC.pickle,254,3,passive,0.8375209380234508
1750,AE_294,AE_294_1_passive_AC.pickle,268,3,passive,1.7440225035161738
1751,AE_294,AE_294_1_passive_AC.pickle,277,3,passive,3.584589614740368
1752,AE_294,AE_294_1_passive_AC.pickle,282,3,passive,1.191806331471136
1753,AE_294,AE_294_1_passive_AC.pickle,285,3,passive,3.5955056179775275
1754,AE_294,AE_294_1_passive_AC.pickle,291,3,passive,0.3559870550161812
1755,AE_294,AE_294_1_passive_AC.pickle,292,3,passive,2.0606060606060606
1756,AE_294,AE_294_1_passive_AC.pickle,296,3,passive,1.2280701754385965
1757,AE_294,AE_294_1_passive_AC.pickle,305,3,passive,0.6846846846846847
1758,AE_294,AE_294_1_passive_AC.pickle,312,3,passive,0.8119658119658123
1759,AE_294,AE_294_1_passive_AC.pickle,327,3,passive,1.3065326633165824
1760,AE_294,AE_294_1_passive_AC.pickle,328,3,passive,0.9492988133764833
1761,AE_294,AE_294_1_passive_AC.pickle,330,3,passive,3.6936936936936933
1762,AE_294,AE_294_1_passive_AC.pickle,331,3,passive,1.5577889447236182
1763,AE_294,AE_294_1_passive_AC.pickle,334,3,passive,1.3735343383584604
1764,AE_294,AE_294_1_passive_AC.pickle,335,3,passive,10.921273031825807
1765,AE_294,AE_294_1_passive_AC.pickle,336,3,passive,4.656616415410379
1766,AE_294,AE_294_2_passive_AC.pickle,1,3,passive,1.907630522088353
1767,AE_294,AE_294_2_passive_AC.pickle,6,3,passive,53.1155778894472
1768,AE_294,AE_294_2_passive_AC.pickle,28,3,passive,3.4400948991696363
1769,AE_294,AE_294_2_passive_AC.pickle,31,3,passive,2.914572864321609
1770,AE_294,AE_294_2_passive_AC.pickle,32,3,passive,27.453936348408728
1771,AE_294,AE_294_2_passive_AC.pickle,33,3,passive,6.867671691792299
1772,AE_294,AE_294_2_passive_AC.pickle,35,3,passive,3.182579564489111
1773,AE_294,AE_294_2_passive_AC.pickle,51,3,passive,1.8618618618618614
1774,AE_294,AE_294_2_passive_AC.pickle,52,3,passive,60.50251256281406
1775,AE_294,AE_294_2_passive_AC.pickle,56,3,passive,6.5661641541038485
1776,AE_294,AE_294_2_passive_AC.pickle,63,3,passive,14.472361809045218
1777,AE_294,AE_294_2_passive_AC.pickle,75,3,passive,11.316526610644257
1778,AE_294,AE_294_2_passive_AC.pickle,112,3,passive,5.326633165829141
1779,AE_294,AE_294_2_passive_AC.pickle,113,3,passive,1.1612903225806455
1780,AE_294,AE_294_2_passive_AC.pickle,123,3,passive,42.39530988274706
1781,AE_294,AE_294_2_passive_AC.pickle,144,3,passive,0.8877721943048563
1782,AE_294,AE_294_2_passive_AC.pickle,158,3,passive,5.393634840871017
1783,AE_294,AE_294_2_passive_AC.pickle,169,3,passive,5.607064017660042
1784,AE_294,AE_294_2_passive_AC.pickle,170,3,passive,4.037940379403795
1785,AE_294,AE_294_2_passive_AC.pickle,171,3,passive,3.3933161953727504
1786,AE_294,AE_294_2_passive_AC.pickle,190,3,passive,10.150753768844226
1787,AE_294,AE_294_2_passive_AC.pickle,191,3,passive,14.187604690117247
1788,AE_294,AE_294_2_passive_AC.pickle,206,3,passive,4.315476190476188
1789,AE_294,AE_294_2_passive_AC.pickle,242,3,passive,10.603015075376893
1790,AE_294,AE_294_2_passive_AC.pickle,264,3,passive,4.941373534338353
1791,AE_294,AE_294_2_passive_AC.pickle,266,3,passive,4.706867671691782
1792,AE_294,AE_294_2_passive_AC.pickle,273,3,passive,2.0449897750511252
1793,AE_294,AE_294_2_passive_AC.pickle,276,3,passive,0.8414239482200647
1794,AE_294,AE_294_2_passive_AC.pickle,280,3,passive,7.766323024054981
1795,AE_294,AE_294_2_passive_AC.pickle,310,3,passive,9.501312335958003
1796,AE_294,AE_294_2_passive_AC.pickle,315,3,passive,0.9892473118279569
1797,AE_294,AE_294_2_passive_AC.pickle,328,3,passive,0.7797270955165693
1798,AE_294,AE_294_2_passive_AC.pickle,338,3,passive,8.90547263681592
1799,AE_294,AE_294_2_passive_AC.pickle,348,3,passive,10.190476190476181
1800,AE_294,AE_294_2_passive_AC.pickle,350,3,passive,6.860841423948221
1801,AE_294,AE_294_2_passive_AC.pickle,351,3,passive,2.8671328671328675
1802,AE_294,AE_294_2_passive_AC.pickle,354,3,passive,4.422110552763817
1803,AE_294,AE_294_2_passive_AC.pickle,355,3,passive,8.962075848303394
1804,AE_294,AE_294_2_passive_AC.pickle,356,3,passive,28.301886792452827
1805,AE_294,AE_294_2_passive_AC.pickle,359,3,passive,10.737018425460633
1806,AE_294,AE_294_2_passive_AC.pickle,360,3,passive,2.479061976549412
1807,AE_294,AE_294_2_passive_AC.pickle,361,3,passive,9.456681350954474
1808,AE_294,AE_294_2_passive_AC.pickle,362,3,passive,6.834170854271361
1809,AE_294,AE_294_2_passive_AC.pickle,363,3,passive,3.7439613526570055
1810,AE_294,AE_294_2_passive_AC.pickle,364,3,passive,1.5503875968992245
1811,AE_294,AE_294_2_passive_AC.pickle,365,3,passive,10.95238095238095
1812,AE_294,AE_294_2_passive_AC.pickle,368,3,passive,7.534516765285997
1813,AE_294,AE_294_3_passive_AC.pickle,1,4,passive,7.721943048576214
1814,AE_294,AE_294_3_passive_AC.pickle,3,4,passive,11.340033500837517
1815,AE_294,AE_294_3_passive_AC.pickle,4,4,passive,4.807370184254608
1816,AE_294,AE_294_3_passive_AC.pickle,7,4,passive,3.9195979899497546
1817,AE_294,AE_294_3_passive_AC.pickle,8,4,passive,11.974842767295604
1818,AE_294,AE_294_3_passive_AC.pickle,9,4,passive,1.8927973199329975
1819,AE_294,AE_294_3_passive_AC.pickle,11,4,passive,6.299212598425195
1820,AE_294,AE_294_3_passive_AC.pickle,15,4,passive,6.063651591289779
1821,AE_294,AE_294_3_passive_AC.pickle,16,4,passive,2.864321608040201
1822,AE_294,AE_294_3_passive_AC.pickle,18,4,passive,2.8763440860215064
1823,AE_294,AE_294_3_passive_AC.pickle,25,4,passive,1.8352059925093627
1824,AE_294,AE_294_3_passive_AC.pickle,27,4,passive,2.717948717948717
1825,AE_294,AE_294_3_passive_AC.pickle,30,4,passive,2.093802345058624
1826,AE_294,AE_294_3_passive_AC.pickle,45,4,passive,41.239530988274694
1827,AE_294,AE_294_3_passive_AC.pickle,47,4,passive,49.514237855946405
1828,AE_294,AE_294_3_passive_AC.pickle,52,4,passive,2.0938023450586267
1829,AE_294,AE_294_3_passive_AC.pickle,56,4,passive,1.9589257503949449
1830,AE_294,AE_294_3_passive_AC.pickle,58,4,passive,0.8333333333333335
1831,AE_294,AE_294_3_passive_AC.pickle,59,4,passive,2.244556113902847
1832,AE_294,AE_294_3_passive_AC.pickle,63,4,passive,1.646341463414635
1833,AE_294,AE_294_3_passive_AC.pickle,64,4,passive,6.231155778894473
1834,AE_294,AE_294_3_passive_AC.pickle,68,4,passive,12.247557003257333
1835,AE_294,AE_294_3_passive_AC.pickle,70,4,passive,1.2060301507537694
1836,AE_294,AE_294_3_passive_AC.pickle,74,4,passive,2.499999999999999
1837,AE_294,AE_294_3_passive_AC.pickle,79,4,passive,2.780569514237856
1838,AE_294,AE_294_3_passive_AC.pickle,87,4,passive,17.655677655677643
1839,AE_294,AE_294_3_passive_AC.pickle,88,4,passive,4.2884990253411335
1840,AE_294,AE_294_3_passive_AC.pickle,89,4,passive,0.9714285714285716
1841,AE_294,AE_294_3_passive_AC.pickle,91,4,passive,2.763819095477386
1842,AE_294,AE_294_3_passive_AC.pickle,93,4,passive,12.729384436701524
1843,AE_294,AE_294_3_passive_AC.pickle,96,4,passive,1.3232830820770518
1844,AE_294,AE_294_3_passive_AC.pickle,97,4,passive,6.197654941373529
1845,AE_294,AE_294_3_passive_AC.pickle,100,4,passive,4.740368509212729
1846,AE_294,AE_294_3_passive_AC.pickle,101,4,passive,0.8743169398907104
1847,AE_294,AE_294_3_passive_AC.pickle,102,4,passive,8.626465661641548
1848,AE_294,AE_294_3_passive_AC.pickle,103,4,passive,11.289782244556122
1849,AE_294,AE_294_3_passive_AC.pickle,105,4,passive,1.75787728026534
