,animal,session,cluster ID,learning phase,FR modulation,decoding performance,significant rel. synth. control
322,BS_41,BS_41_8_AC.pickle,77,post late,7.253333333333332,0.585143392,True
323,BS_41,BS_41_8_AC.pickle,79,post late,24.862155388471184,0.522974837,True
324,BS_41,BS_41_8_AC.pickle,82,post late,4.712371946414507,0.720948173,True
325,BS_41,BS_41_8_AC.pickle,89,post late,9.160671462829736,0.474230666,False
326,BS_41,BS_41_9_AC.pickle,3,post late,9.467162329615856,0.540301993,True
327,BS_41,BS_41_9_AC.pickle,23,post late,1.3821138211382107,0.543220733,True
328,BS_41,BS_41_9_AC.pickle,24,post late,2.9457364341085293,0.577759016,True
329,BS_41,BS_41_9_AC.pickle,37,post late,20.890493381468115,0.612459526,True
330,BS_41,BS_41_9_AC.pickle,70,post late,1.3166666666666673,0.535136042,True
331,BS_41,BS_41_9_AC.pickle,75,post late,0.6666666666666643,0.49362069,False
332,BS_41,BS_41_9_AC.pickle,78,post late,0.6333333333333333,0.534892231,True
333,BS_41,BS_41_9_AC.pickle,80,post late,25.0333333333333,0.52853059,True
334,BS_41,BS_41_9_AC.pickle,101,post late,1.4555555555555566,0.641600667,True
335,BS_41,BS_41_9_AC.pickle,102,post late,0.9186840471756689,0.537357929,True
336,BS_41,BS_41_9_AC.pickle,103,post late,0.3941730934018849,0.544918343,True
337,BS_41,BS_41_9_AC.pickle,109,post late,3.5777777777777753,0.565677419,True
338,BS_41,BS_41_9_AC.pickle,125,post late,0.49319727891156456,0.553449539,True
339,BS_42,BS_42_10_AC.pickle,3,post expert,2.4736048265460027,0.5013986,False
340,BS_42,BS_42_10_AC.pickle,8,post expert,4.253393665158373,0.691490832,True
341,BS_42,BS_42_10_AC.pickle,10,post expert,4.645550527903469,0.668780982,True
342,BS_42,BS_42_10_AC.pickle,11,post expert,1.4781297134238316,0.545689643,True
343,BS_42,BS_42_10_AC.pickle,17,post expert,0.6938159879336351,0.473851404,False
344,BS_42,BS_42_10_AC.pickle,18,post expert,2.9141716566866256,0.584930452,True
345,BS_42,BS_42_10_AC.pickle,20,post expert,1.1418047882136282,0.517966662,False
346,BS_42,BS_42_10_AC.pickle,26,post expert,15.656108597285073,0.597388173,True
347,BS_42,BS_42_11_AC.pickle,1,post expert,2.8710462287104637,0.490062718,True
348,BS_42,BS_42_11_AC.pickle,44,post expert,41.99513381995131,0.657915396,True
349,BS_42,BS_42_11_AC.pickle,48,post expert,2.725060827250609,0.523086893,False
350,BS_42,BS_42_2_AC.pickle,3,post early,3.813333333333332,0.55354539,True
351,BS_42,BS_42_2_AC.pickle,5,post early,4.21256038647343,0.484897055,True
352,BS_42,BS_42_2_AC.pickle,7,post early,2.131147540983604,0.46604123,True
353,BS_42,BS_42_2_AC.pickle,8,post early,26.400000000000002,0.654904222,True
354,BS_42,BS_42_2_AC.pickle,9,post early,3.727422003284073,0.608303627,True
355,BS_42,BS_42_2_AC.pickle,12,post early,17.21333333333333,0.590261067,True
356,BS_42,BS_42_2_AC.pickle,14,post early,50.14666666666665,0.738920495,True
357,BS_42,BS_42_2_AC.pickle,15,post early,2.0800000000000036,0.621531809,True
358,BS_42,BS_42_2_AC.pickle,16,post early,65.78666666666653,0.682780127,True
359,BS_42,BS_42_2_AC.pickle,17,post early,5.573333333333335,0.556209879,True
360,BS_42,BS_42_2_AC.pickle,18,post early,0.973333333333333,0.515104747,True
361,BS_42,BS_42_2_AC.pickle,27,post early,11.066666666666672,0.548216414,True
362,BS_42,BS_42_2_AC.pickle,41,post early,1.9066666666666656,0.516613172,True
363,BS_42,BS_42_2_AC.pickle,48,post early,1.630347054075867,0.541347159,True
364,BS_42,BS_42_2_AC.pickle,54,post early,16.600000000000005,0.559525594,True
365,BS_42,BS_42_2_AC.pickle,57,post early,17.586666666666652,0.523358639,True
366,BS_42,BS_42_2_AC.pickle,61,post early,8.893333333333334,0.6045903,True
367,BS_42,BS_42_2_AC.pickle,62,post early,4.186666666666664,0.624962522,True
368,BS_42,BS_42_2_AC.pickle,64,post early,6.693333333333342,0.563356397,True
369,BS_42,BS_42_2_AC.pickle,68,post early,104.28000000000006,,False
370,BS_42,BS_42_2_AC.pickle,69,post early,41.93333333333338,0.543665513,True
371,BS_42,BS_42_2_AC.pickle,78,post early,1.3999999999999992,0.50364213,False
372,BS_42,BS_42_2_AC.pickle,82,post early,19.83999999999999,0.643283042,True
373,BS_42,BS_42_2_AC.pickle,84,post early,16.35756056808688,0.503680463,False
374,BS_42,BS_42_2_AC.pickle,85,post early,47.17333333333328,0.64974598,True
375,BS_42,BS_42_2_AC.pickle,86,post early,22.45333333333335,0.614041579,True
376,BS_42,BS_42_2_AC.pickle,89,post early,2.986666666666662,0.543333333,True
377,BS_42,BS_42_2_AC.pickle,100,post early,0.9440813362381991,0.5135313,True
378,BS_42,BS_42_2_AC.pickle,108,post early,8.469241773962796,0.522420147,False
379,BS_42,BS_42_2_AC.pickle,112,post early,12.63492063492064,0.472089985,True
380,BS_42,BS_42_2_AC.pickle,115,post early,2.3129251700680267,0.483503943,True
381,BS_42,BS_42_2_AC.pickle,116,post early,0.3765227021040976,0.525299236,True
382,BS_42,BS_42_2_AC.pickle,118,post early,6.250000000000001,0.500573799,False
383,BS_42,BS_42_2_AC.pickle,119,post early,1.0789980732177264,,False
384,BS_42,BS_42_2_AC.pickle,121,post early,3.6266666666666616,0.484788904,True
385,BS_42,BS_42_2_AC.pickle,128,post early,0.8923884514435696,,False
386,BS_42,BS_42_2_AC.pickle,129,post early,1.233689205219454,0.549610477,True
387,BS_42,BS_42_2_AC.pickle,131,post early,1.3199999999999996,0.573034467,True
388,BS_42,BS_42_2_AC.pickle,135,post early,1.5615615615615615,0.541490413,True
389,BS_42,BS_42_3_AC.pickle,5,post early,1.6111111111111114,0.540738748,True
390,BS_42,BS_42_3_AC.pickle,12,post early,130.73333333333332,,False
391,BS_42,BS_42_3_AC.pickle,19,post early,0.7666666666666667,0.522841576,True
392,BS_42,BS_42_3_AC.pickle,26,post early,2.0333333333333306,0.570240171,True
393,BS_42,BS_42_3_AC.pickle,27,post early,1.9455252918287929,0.570326717,True
394,BS_42,BS_42_3_AC.pickle,47,post early,2.103448275862068,0.582551293,True
395,BS_42,BS_42_3_AC.pickle,48,post early,1.1743119266055055,0.449476726,True
396,BS_42,BS_42_3_AC.pickle,49,post early,1.3381995133819948,0.55273492,True
397,BS_42,BS_42_3_AC.pickle,51,post early,4.35555555555556,0.510909536,True
398,BS_42,BS_42_3_AC.pickle,52,post early,2.6222222222222227,0.514146059,True
399,BS_42,BS_42_3_AC.pickle,53,post early,13.3,0.535327344,True
400,BS_42,BS_42_3_AC.pickle,55,post early,0.9222222222222223,0.548359278,True
401,BS_42,BS_42_3_AC.pickle,56,post early,5.7333333333333405,0.580080502,True
402,BS_42,BS_42_3_AC.pickle,58,post early,1.9444444444444469,0.520034247,True
403,BS_42,BS_42_3_AC.pickle,61,post early,12.15555555555555,0.543824942,True
404,BS_42,BS_42_3_AC.pickle,62,post early,1.0586552217453506,0.533940781,True
405,BS_42,BS_42_3_AC.pickle,63,post early,18.188034188034212,0.461400746,True
406,BS_42,BS_42_3_AC.pickle,66,post early,5.1777777777777825,0.518399306,True
407,BS_42,BS_42_3_AC.pickle,71,post early,20.27777777777778,0.486938267,True
408,BS_42,BS_42_3_AC.pickle,73,post early,8.211111111111105,0.511588685,True
409,BS_42,BS_42_3_AC.pickle,80,post early,3.5111111111111133,0.534072229,True
410,BS_42,BS_42_3_AC.pickle,82,post early,0.4777777777777782,0.487024551,True
411,BS_42,BS_42_3_AC.pickle,92,post early,4.523809523809525,0.539610668,True
412,BS_42,BS_42_3_AC.pickle,96,post early,14.34878587196468,0.648849175,True
413,BS_42,BS_42_3_AC.pickle,97,post early,2.7030812324929983,0.552901512,True
414,BS_42,BS_42_3_AC.pickle,99,post early,1.3589128697042363,0.44205423,True
415,BS_42,BS_42_3_AC.pickle,101,post early,0.8659793814432997,0.628104405,True
416,BS_42,BS_42_3_AC.pickle,102,post early,1.9666666666666681,0.514246131,True
417,BS_42,BS_42_3_AC.pickle,105,post early,4.008438818565397,0.468091915,True
418,BS_42,BS_42_3_AC.pickle,107,post early,50.97777777777771,,False
419,BS_42,BS_42_4_AC.pickle,0,post early,1.997896950578338,0.500042909,False
420,BS_42,BS_42_4_AC.pickle,1,post early,2.6182965299684597,0.550958068,True
421,BS_42,BS_42_4_AC.pickle,7,post early,3.4174553101997858,0.550070552,True
422,BS_42,BS_42_4_AC.pickle,12,post early,0.8480565371024732,0.497541851,False
423,BS_42,BS_42_4_AC.pickle,13,post early,2.1766561514195595,0.480412868,True
424,BS_42,BS_42_4_AC.pickle,16,post early,5.215562565720304,0.477662463,True
425,BS_42,BS_42_4_AC.pickle,18,post early,6.572029442691902,0.50529323,True
426,BS_42,BS_42_4_AC.pickle,26,post early,25.541535226077862,0.530660351,True
427,BS_42,BS_42_4_AC.pickle,29,post early,0.6191265892758429,0.490107363,False
428,BS_42,BS_42_4_AC.pickle,36,post early,3.3274544385655545,0.564843314,True
429,BS_42,BS_42_4_AC.pickle,38,post early,1.8822292323869556,0.515576458,True
430,BS_42,BS_42_4_AC.pickle,40,post early,42.947845804988646,0.584086111,True
431,BS_42,BS_42_4_AC.pickle,41,post early,38.7802313354363,0.599022545,True
432,BS_42,BS_42_4_AC.pickle,42,post early,31.629863301787566,0.554145195,True
433,BS_42,BS_42_4_AC.pickle,45,post early,18.17225509533202,0.549262616,True
434,BS_42,BS_42_4_AC.pickle,46,post early,1.2855517633674642,0.497773097,False
435,BS_42,BS_42_4_AC.pickle,47,post early,2.538552787663106,0.453298931,True
436,BS_42,BS_42_4_AC.pickle,48,post early,7.920110192837468,0.510211321,False
437,BS_42,BS_42_4_AC.pickle,50,post early,9.481981981981987,0.525857914,True
438,BS_42,BS_42_4_AC.pickle,51,post early,11.125131440588826,0.471235616,True
439,BS_42,BS_42_4_AC.pickle,52,post early,0.8441558441558441,0.482149875,True
440,BS_42,BS_42_4_AC.pickle,57,post early,0.5662100456621005,0.506724081,True
441,BS_42,BS_42_4_AC.pickle,58,post early,3.880126182965297,0.557826789,True
442,BS_42,BS_42_4_AC.pickle,61,post early,8.874868559411139,0.563500433,True
443,BS_42,BS_42_4_AC.pickle,62,post early,1.3669821240799138,0.50580702,True
444,BS_42,BS_42_4_AC.pickle,63,post early,0.4463040446304044,,False
445,BS_42,BS_42_4_AC.pickle,65,post early,2.660882140274765,0.568079778,True
446,BS_42,BS_42_4_AC.pickle,66,post early,4.97801231310466,0.479419333,True
447,BS_42,BS_42_4_AC.pickle,68,post early,21.661409043112503,0.515367456,False
448,BS_42,BS_42_4_AC.pickle,69,post early,16.29629629629629,0.557973925,True
449,BS_42,BS_42_5_AC.pickle,0,post early,2.292993630573249,0.483964008,True
450,BS_42,BS_42_5_AC.pickle,1,post early,16.133333333333333,0.485629854,True
451,BS_42,BS_42_5_AC.pickle,3,post early,0.5200000000000011,0.489946038,True
452,BS_42,BS_42_5_AC.pickle,5,post early,0.8532176428054968,0.509777762,True
453,BS_42,BS_42_5_AC.pickle,11,post early,1.988950276243093,0.522735154,True
454,BS_42,BS_42_5_AC.pickle,13,post early,3.173333333333333,0.498610911,True
455,BS_42,BS_42_5_AC.pickle,20,post early,1.2533333333333334,0.513208275,True
456,BS_42,BS_42_5_AC.pickle,23,post early,0.6133333333333334,0.51521657,True
457,BS_42,BS_42_5_AC.pickle,24,post early,0.639999999999999,0.500888857,False
458,BS_42,BS_42_5_AC.pickle,33,post early,23.386666666666667,0.565337785,True
459,BS_42,BS_42_5_AC.pickle,38,post early,3.960000000000004,0.522298282,True
460,BS_42,BS_42_5_AC.pickle,39,post early,2.9395218002812933,0.515662954,True
461,BS_42,BS_42_5_AC.pickle,41,post early,2.655367231638418,0.439469697,True
462,BS_42,BS_42_6_AC.pickle,0,post late,0.9263477600607436,0.535315248,True
463,BS_42,BS_42_6_AC.pickle,7,post late,3.975757575757578,0.50630877,False
464,BS_42,BS_42_6_AC.pickle,8,post late,6.069651741293537,0.52706451,True
465,BS_42,BS_42_6_AC.pickle,9,post late,0.9794628751974719,0.469757296,True
466,BS_42,BS_42_6_AC.pickle,18,post late,4.0,0.502483965,False
467,BS_42,BS_42_6_AC.pickle,21,post late,7.207977207977202,0.510758976,True
468,BS_42,BS_42_6_AC.pickle,22,post late,7.677777777777777,0.540737325,True
469,BS_42,BS_42_6_AC.pickle,26,post late,13.411111111111072,0.586104429,True
470,BS_42,BS_42_6_AC.pickle,36,post late,1.3502109704641365,0.531062258,True
471,BS_42,BS_42_6_AC.pickle,47,post late,3.92452830188679,0.522789558,True
472,BS_42,BS_42_6_AC.pickle,48,post late,6.8777777777777915,0.562139543,True
473,BS_42,BS_42_6_AC.pickle,49,post late,5.702527924750152,0.549600989,True
474,BS_42,BS_42_6_AC.pickle,51,post late,26.352324819908343,0.548560656,True
475,BS_42,BS_42_6_AC.pickle,52,post late,0.7524059492563433,0.512710718,False
476,BS_42,BS_42_6_AC.pickle,62,post late,1.9999999999999996,0.53788983,True
477,BS_42,BS_42_6_AC.pickle,65,post late,2.5860023724792405,0.515667688,True
478,BS_42,BS_42_6_AC.pickle,66,post late,5.076923076923073,0.500769231,False
479,BS_42,BS_42_6_AC.pickle,67,post late,0.36697247706422026,0.527242625,True
480,BS_42,BS_42_6_AC.pickle,68,post late,3.259259259259259,0.485257694,False
481,BS_42,BS_42_6_AC.pickle,70,post late,2.925170068027214,0.546101604,True
482,BS_42,BS_42_6_AC.pickle,72,post late,1.5342465753424661,0.505416761,False
483,BS_42,BS_42_6_AC.pickle,73,post late,0.7333333333333333,0.514177617,True
484,BS_42,BS_42_6_AC.pickle,76,post late,0.26402640264026406,0.582859298,True
485,BS_42,BS_42_6_AC.pickle,79,post late,1.275362318840581,0.506674046,False
486,BS_42,BS_42_6_AC.pickle,80,post late,0.2842377260981912,0.506529325,True
487,BS_42,BS_42_6_AC.pickle,86,post late,4.96706192358367,0.533607569,True
488,BS_42,BS_42_7_AC.pickle,0,post late,0.366666666666666,0.517473492,True
489,BS_42,BS_42_7_AC.pickle,1,post late,1.2387387387387372,0.498803366,False
490,BS_42,BS_42_7_AC.pickle,23,post late,12.933333333333316,0.548641396,True
491,BS_42,BS_42_7_AC.pickle,24,post late,0.5555555555555555,0.55641952,True
492,BS_42,BS_42_7_AC.pickle,25,post late,3.076923076923086,0.564156688,True
493,BS_42,BS_42_7_AC.pickle,26,post late,0.7555555555555565,0.539946261,True
494,BS_42,BS_42_7_AC.pickle,33,post late,6.143410852713168,0.545930169,True
495,BS_42,BS_42_7_AC.pickle,35,post late,3.4888888888888885,0.577797928,True
496,BS_42,BS_42_7_AC.pickle,42,post late,5.966666666666689,0.661087685,True
497,BS_42,BS_42_7_AC.pickle,45,post late,0.4066543438077632,0.537687533,True
498,BS_42,BS_42_7_AC.pickle,46,post late,0.9000000000000008,0.587834422,True
499,BS_42,BS_42_7_AC.pickle,47,post late,4.544444444444451,0.53906096,True
500,BS_42,BS_42_7_AC.pickle,49,post late,0.8937198067632863,0.602324786,True
501,BS_42,BS_42_7_AC.pickle,50,post late,0.8350730688935278,0.52185495,True
502,BS_42,BS_42_7_AC.pickle,52,post late,1.9835680751173703,0.600628058,True
503,BS_42,BS_42_7_AC.pickle,53,post late,0.5000000000000002,0.689817532,True
504,BS_42,BS_42_7_AC.pickle,58,post late,1.0555555555555551,0.530503566,True
505,BS_42,BS_42_7_AC.pickle,64,post late,0.7333333333333332,0.571879304,True
506,BS_42,BS_42_7_AC.pickle,65,post late,1.4000000000000012,0.565065588,True
507,BS_42,BS_42_7_AC.pickle,66,post late,0.8333333333333334,0.609842344,True
508,BS_42,BS_42_7_AC.pickle,69,post late,1.1999999999999995,0.5224,False
509,BS_42,BS_42_7_AC.pickle,71,post late,2.2098765432098806,0.619192981,True
510,BS_42,BS_42_7_AC.pickle,72,post late,3.3999999999999977,0.570750008,True
511,BS_42,BS_42_7_AC.pickle,73,post late,0.6790123456790125,,False
512,BS_42,BS_42_7_AC.pickle,84,post late,0.8444444444444444,0.599343896,True
513,BS_42,BS_42_7_AC.pickle,89,post late,1.2345679012345678,0.589353999,True
514,BS_42,BS_42_7_AC.pickle,93,post late,3.9080459770114935,0.578677569,True
515,BS_42,BS_42_7_AC.pickle,100,post late,32.87449392712553,0.629369621,True
516,BS_42,BS_42_7_AC.pickle,117,post late,0.3589743589743591,0.547886319,True
517,BS_42,BS_42_7_AC.pickle,119,post late,0.7888888888888897,0.664132333,True
518,BS_42,BS_42_7_AC.pickle,124,post late,14.862385321100914,0.527754811,True
519,BS_42,BS_42_8_AC.pickle,13,post expert,5.114942528735632,0.559880272,True
520,BS_42,BS_42_8_AC.pickle,14,post expert,3.9924670433145044,0.499273239,False
521,BS_42,BS_42_9_AC.pickle,9,post expert,0.5352798053527981,0.544340329,True
522,BS_42,BS_42_9_AC.pickle,32,post expert,3.1630170316301696,0.620769267,True
523,BS_49,BS_49_10_AC.pickle,12,pre late,1.0840108401084012,0.496330814,True
524,BS_49,BS_49_12_AC.pickle,6,pre expert,1.2121212121212117,0.600602811,True
525,BS_49,BS_49_12_AC.pickle,10,pre expert,10.3030303030303,0.779021882,True
526,BS_49,BS_49_12_AC.pickle,13,pre expert,4.646464646464645,0.680803575,True
527,BS_49,BS_49_12_AC.pickle,22,pre expert,3.3131313131313127,0.56226054,True
528,BS_49,BS_49_12_AC.pickle,39,pre expert,3.7575757575757582,0.702642524,True
529,BS_49,BS_49_12_AC.pickle,49,pre expert,0.6464646464646466,0.572870902,True
530,BS_49,BS_49_14_AC.pickle,12,post late,1.2318840579710149,0.546919399,True
531,BS_49,BS_49_14_AC.pickle,16,post late,0.7246376811594224,0.651823012,True
532,BS_49,BS_49_16_AC.pickle,7,post expert,4.371584699453552,0.466148694,True
533,BS_49,BS_49_16_AC.pickle,10,post expert,4.4808743169398895,0.567348413,True
534,BS_49,BS_49_16_AC.pickle,17,post expert,9.508196721311482,0.445510829,True
535,BS_49,BS_49_1_AC.pickle,0,pre early,0.8672086720867209,0.548485452,True
536,BS_49,BS_49_1_AC.pickle,4,pre early,3.3965672990063256,0.509686437,True
537,BS_49,BS_49_1_AC.pickle,6,pre early,23.1616982836495,0.568166427,True
538,BS_49,BS_49_1_AC.pickle,8,pre early,1.5537488708220426,0.510971537,False
539,BS_49,BS_49_1_AC.pickle,10,pre early,6.919602529358627,0.502070938,False
540,BS_49,BS_49_1_AC.pickle,11,pre early,2.890695573622398,0.479154507,False
541,BS_49,BS_49_1_AC.pickle,15,pre early,0.6504065040650405,0.485892356,True
542,BS_49,BS_49_1_AC.pickle,23,pre early,6.39566395663957,0.531207144,True
543,BS_49,BS_49_1_AC.pickle,24,pre early,10.514905149051494,0.465762665,True
544,BS_49,BS_49_1_AC.pickle,29,pre early,1.8809523809523805,0.533333333,True
545,BS_49,BS_49_1_AC.pickle,33,pre early,0.5420054200542004,0.52235787,True
546,BS_49,BS_49_1_AC.pickle,34,pre early,1.6440831074977424,0.558547252,True
547,BS_49,BS_49_1_AC.pickle,37,pre early,0.996884735202492,0.505224682,True
548,BS_49,BS_49_1_AC.pickle,46,pre early,3.5772357723577217,0.505684549,False
549,BS_49,BS_49_1_AC.pickle,48,pre early,1.102077687443541,0.504042799,False
550,BS_49,BS_49_1_AC.pickle,49,pre early,1.3188798554652204,0.499950505,False
551,BS_49,BS_49_1_AC.pickle,58,pre early,2.0596205962059693,0.466667487,True
552,BS_49,BS_49_1_AC.pickle,66,pre early,3.1255645889792247,0.538108448,True
553,BS_49,BS_49_1_AC.pickle,69,pre early,1.9331526648599808,0.505585288,True
554,BS_49,BS_49_1_AC.pickle,71,pre early,1.0117434507678411,0.483683829,False
555,BS_49,BS_49_1_AC.pickle,73,pre early,0.8491418247515814,0.498442495,False
556,BS_49,BS_49_1_AC.pickle,74,pre early,3.595302619692863,0.527722761,True
557,BS_49,BS_49_1_AC.pickle,80,pre early,1.2285456187895218,0.499263183,False
558,BS_49,BS_49_1_AC.pickle,81,pre early,0.8130081300812999,0.501136703,False
559,BS_49,BS_49_1_AC.pickle,82,pre early,4.6251129177958425,0.499704455,False
560,BS_49,BS_49_1_AC.pickle,83,pre early,0.5500550055005501,0.505966219,True
561,BS_49,BS_49_1_AC.pickle,94,pre early,0.3750000000000003,0.531902248,True
562,BS_49,BS_49_1_AC.pickle,96,pre early,8.148148148148158,0.489303536,True
563,BS_49,BS_49_1_AC.pickle,97,pre early,1.4453477868112015,0.509116141,True
564,BS_49,BS_49_1_AC.pickle,105,pre early,1.2748171368861032,0.539088677,True
565,BS_49,BS_49_1_AC.pickle,108,pre early,2.2764227642276462,0.497074457,False
566,BS_49,BS_49_1_AC.pickle,111,pre early,1.2285456187895205,0.513016438,True
567,BS_49,BS_49_1_AC.pickle,112,pre early,2.2944896115627853,0.485775526,False
568,BS_49,BS_49_1_AC.pickle,113,pre early,1.6260162601626023,0.473904205,True
569,BS_49,BS_49_1_AC.pickle,118,pre early,1.9152854511970507,,False
570,BS_49,BS_49_1_AC.pickle,124,pre early,4.433497536945816,0.557958027,True
571,BS_49,BS_49_1_AC.pickle,129,pre early,12.195121951219514,0.529613094,True
572,BS_49,BS_49_1_AC.pickle,132,pre early,2.6738934056007264,0.523309218,True
573,BS_49,BS_49_1_AC.pickle,133,pre early,0.28906955736224027,0.450716424,True
574,BS_49,BS_49_1_AC.pickle,135,pre early,4.724061810154522,0.532189011,True
575,BS_49,BS_49_1_AC.pickle,143,pre early,11.074977416440833,0.50028301,False
576,BS_49,BS_49_1_AC.pickle,146,pre early,1.3730803974706407,0.500849372,False
577,BS_49,BS_49_1_AC.pickle,150,pre early,1.7886178861788622,0.492291738,False
578,BS_49,BS_49_1_AC.pickle,152,pre early,0.9936766034326998,0.562981867,True
579,BS_49,BS_49_1_AC.pickle,155,pre early,1.2672176308539942,0.492044996,False
580,BS_49,BS_49_1_AC.pickle,157,pre early,0.5058717253839211,0.45320658,True
581,BS_49,BS_49_1_AC.pickle,161,pre early,1.7705510388437231,0.496513659,False
582,BS_49,BS_49_1_AC.pickle,162,pre early,2.603550295857989,0.499892718,False
583,BS_49,BS_49_1_AC.pickle,169,pre early,1.318879855465221,0.543430259,True
584,BS_49,BS_49_1_AC.pickle,176,pre early,0.6349206349206346,0.526790909,True
585,BS_49,BS_49_1_AC.pickle,178,pre early,5.185185185185187,0.518633921,True
586,BS_49,BS_49_1_AC.pickle,188,pre early,1.5686274509803924,0.444072727,True
587,BS_49,BS_49_2_AC.pickle,4,pre early,3.1652661064425747,0.529278567,True
588,BS_49,BS_49_2_AC.pickle,6,pre early,4.17254901960784,0.611805054,True
589,BS_49,BS_49_2_AC.pickle,11,pre early,4.188235294117644,0.595647368,True
590,BS_49,BS_49_2_AC.pickle,12,pre early,17.731481481481474,0.653134759,True
591,BS_49,BS_49_2_AC.pickle,16,pre early,2.2274509803921583,0.545376398,True
592,BS_49,BS_49_2_AC.pickle,17,pre early,8.800000000000006,0.473017929,True
593,BS_49,BS_49_2_AC.pickle,20,pre early,1.1764705882352946,0.535639073,True
594,BS_49,BS_49_2_AC.pickle,26,pre early,8.586387434554972,0.484868027,True
595,BS_49,BS_49_2_AC.pickle,30,pre early,12.909803921568626,0.552414785,True
596,BS_49,BS_49_2_AC.pickle,31,pre early,11.921568627450982,0.578633681,True
597,BS_49,BS_49_2_AC.pickle,39,pre early,5.991341991341984,0.527792111,True
598,BS_49,BS_49_2_AC.pickle,42,pre early,3.5294117647058783,0.530018988,True
599,BS_49,BS_49_2_AC.pickle,47,pre early,10.149019607843137,0.634256336,True
600,BS_49,BS_49_2_AC.pickle,58,pre early,2.7607843137254893,0.511307325,True
601,BS_49,BS_49_2_AC.pickle,60,pre early,1.3019607843137266,0.55183468,True
602,BS_49,BS_49_2_AC.pickle,64,pre early,2.337254901960788,0.500578207,False
603,BS_49,BS_49_2_AC.pickle,66,pre early,2.268041237113404,0.522347272,True
604,BS_49,BS_49_2_AC.pickle,69,pre early,1.8829516539440205,0.473490323,True
605,BS_49,BS_49_2_AC.pickle,78,pre early,5.239215686274507,0.438051703,True
606,BS_49,BS_49_2_AC.pickle,86,pre early,2.7294117647058846,0.532110907,True
607,BS_49,BS_49_2_AC.pickle,90,pre early,6.698039215686274,0.514089614,True
608,BS_49,BS_49_2_AC.pickle,102,pre early,2.2745098039215708,0.508146656,True
609,BS_49,BS_49_2_AC.pickle,105,pre early,3.8745098039215673,0.458988893,True
610,BS_49,BS_49_2_AC.pickle,110,pre early,8.594771241830069,0.45425096,True
611,BS_49,BS_49_2_AC.pickle,111,pre early,11.230769230769228,0.451076923,True
612,BS_49,BS_49_2_AC.pickle,113,pre early,4.207119741100325,0.436339805,True
613,BS_49,BS_49_2_AC.pickle,115,pre early,1.3102119460500967,0.504850498,False
614,BS_49,BS_49_2_AC.pickle,116,pre early,4.396135265700484,,False
615,BS_49,BS_49_2_AC.pickle,122,pre early,6.829268292682932,0.511684156,True
616,BS_49,BS_49_2_AC.pickle,127,pre early,4.128902316213494,0.536137279,True
617,BS_49,BS_49_2_AC.pickle,128,pre early,15.647382920110184,0.513419381,False
618,BS_49,BS_49_4_AC.pickle,0,pre early,1.7999999999999998,0.530897436,True
619,BS_49,BS_49_4_AC.pickle,7,pre early,2.2000000000000006,,False
620,BS_49,BS_49_4_AC.pickle,9,pre early,27.799999999999997,0.711201923,True
621,BS_49,BS_49_4_AC.pickle,11,pre early,4.533333333333332,0.488125,False
622,BS_49,BS_49_4_AC.pickle,14,pre early,18.933333333333323,0.69713141,True
623,BS_49,BS_49_4_AC.pickle,16,pre early,13.533333333333333,0.642996795,True
624,BS_49,BS_49_4_AC.pickle,18,pre early,5.866666666666665,0.559134615,True
625,BS_49,BS_49_4_AC.pickle,19,pre early,1.0,,False
626,BS_49,BS_49_4_AC.pickle,20,pre early,13.666666666666664,0.541153846,True
627,BS_49,BS_49_4_AC.pickle,25,pre early,6.333333333333334,0.486858974,False
628,BS_49,BS_49_4_AC.pickle,27,pre early,13.533333333333328,0.570192308,True
629,BS_49,BS_49_4_AC.pickle,28,pre early,1.4,0.589150641,True
630,BS_49,BS_49_4_AC.pickle,29,pre early,28.199999999999996,0.404903846,True
631,BS_49,BS_49_4_AC.pickle,35,pre early,29.000000000000004,0.614967949,True
632,BS_49,BS_49_4_AC.pickle,36,pre early,5.9333333333333345,0.622099359,True
633,BS_49,BS_49_4_AC.pickle,39,pre early,22.199999999999996,0.544182692,True
634,BS_49,BS_49_4_AC.pickle,45,pre early,17.599999999999994,0.620336538,True
635,BS_49,BS_49_4_AC.pickle,46,pre early,22.866666666666656,0.561426282,True
636,BS_49,BS_49_4_AC.pickle,53,pre early,34.66666666666667,0.742003205,True
637,BS_49,BS_49_4_AC.pickle,54,pre early,3.266666666666667,0.548301282,True
638,BS_49,BS_49_4_AC.pickle,55,pre early,3.066666666666667,0.564807692,True
639,BS_49,BS_49_4_AC.pickle,56,pre early,16.20000000000001,0.634455128,True
640,BS_49,BS_49_4_AC.pickle,58,pre early,1.3333333333333337,0.544919872,True
641,BS_49,BS_49_4_AC.pickle,66,pre early,5.933333333333334,0.434198718,True
642,BS_49,BS_49_4_AC.pickle,68,pre early,16.199999999999992,0.767612179,True
643,BS_49,BS_49_4_AC.pickle,71,pre early,2.4000000000000004,0.582291667,True
644,BS_49,BS_49_4_AC.pickle,73,pre early,12.4,0.66349359,True
645,BS_49,BS_49_5_AC.pickle,9,pre early,9.333333333333332,0.52676778,True
646,BS_49,BS_49_5_AC.pickle,13,pre early,1.9555555555555557,0.479225059,False
647,BS_49,BS_49_5_AC.pickle,14,pre early,3.9999999999999987,,False
648,BS_49,BS_49_5_AC.pickle,18,pre early,4.711111111111111,0.447371388,True
