,animal,session,cluster ID,Choice modulation,category
716,BS_56,BS_56_1_AC.pickle,14,0.7326007326007328,Inconclusive
717,BS_56,BS_56_1_AC.pickle,15,0.5128205128205127,Inconclusive
718,BS_56,BS_56_1_AC.pickle,16,4.029304029304029,CR (enhanced)
719,BS_56,BS_56_1_AC.pickle,17,0.10989010989010985,NCR
720,BS_56,BS_56_1_AC.pickle,26,1.282051282051282,Inconclusive
721,BS_56,BS_56_2_AC.pickle,9,2.7894736842105257,CR (enhanced)
722,BS_56,BS_56_3_AC.pickle,2,0.1499999999999998,Inconclusive
723,BS_56,BS_56_3_AC.pickle,7,0.4833333333333333,NCR
724,BS_56,BS_56_3_AC.pickle,10,0.2583333333333335,NCR
725,BS_56,BS_56_3_AC.pickle,13,0.01666666666666684,NCR
726,BS_56,BS_56_3_AC.pickle,20,0.07500000000000011,Inconclusive
727,BS_56,BS_56_3_AC.pickle,30,0.01666666666666659,NCR
728,BS_56,BS_56_3_AC.pickle,31,0.016666666666666562,NCR
729,BS_56,BS_56_3_AC.pickle,35,2.008333333333334,CR (suppressed)
730,BS_56,BS_56_4_AC.pickle,5,2.53061224489796,CR (suppressed)
731,BS_56,BS_56_4_AC.pickle,6,0.7210884353741492,Inconclusive
732,BS_67,BS_67_1_AC.pickle,10,0.3954802259887005,Inconclusive
733,BS_67,BS_67_1_AC.pickle,14,1.5047619047619047,Inconclusive
734,BS_67,BS_67_1_AC.pickle,16,0.06410256410256382,Inconclusive
735,BS_67,BS_67_1_AC.pickle,19,5.231143552311435,CR (enhanced)
736,BS_67,BS_67_1_AC.pickle,31,1.89047619047619,CR (enhanced)
737,BS_67,BS_67_1_AC.pickle,55,6.44880174291939,CR (enhanced)
738,BS_67,BS_67_1_AC.pickle,59,2.857142857142857,CR (enhanced)
739,BS_67,BS_67_2_AC.pickle,1,0.02677376171352074,NCR
740,BS_67,BS_67_2_AC.pickle,5,0.6666666666666667,Inconclusive
741,BS_67,BS_67_2_AC.pickle,8,0.6233062330623306,Inconclusive
742,BS_67,BS_67_2_AC.pickle,43,0.32128514056224894,NCR
743,BS_67,BS_67_2_AC.pickle,47,1.6666666666666667,Inconclusive
744,BS_67,BS_67_2_AC.pickle,49,0.2150537634408602,Inconclusive
745,BS_67,BS_67_3_AC.pickle,26,0.925925925925926,Inconclusive
746,BS_70,BS_70_10_AC.pickle,11,6.888888888888889,CR (enhanced)
747,BS_70,BS_70_10_AC.pickle,16,0.26113671274961625,Inconclusive
748,BS_70,BS_70_10_AC.pickle,19,1.2826420890937027,Inconclusive
749,BS_70,BS_70_10_AC.pickle,27,0.28417818740399403,NCR
750,BS_70,BS_70_10_AC.pickle,30,0.13824884792626715,NCR
751,BS_70,BS_70_10_AC.pickle,37,0.23809523809523825,Inconclusive
752,BS_70,BS_70_10_AC.pickle,38,1.0513447432762837,Inconclusive
753,BS_70,BS_70_10_AC.pickle,41,0.5111111111111112,NCR
754,BS_70,BS_70_10_AC.pickle,43,2.6497695852534564,CR (suppressed)
755,BS_70,BS_70_11_AC.pickle,14,2.7604166666666674,CR (suppressed)
756,BS_70,BS_70_11_AC.pickle,15,0.4427083333333335,NCR
757,BS_70,BS_70_11_AC.pickle,18,1.388888888888889,CR (suppressed)
758,BS_70,BS_70_11_AC.pickle,23,2.2135416666666665,CR (enhanced)
759,BS_70,BS_70_11_AC.pickle,24,0.18292682926829273,NCR
760,BS_70,BS_70_11_AC.pickle,32,2.9166666666666656,CR (enhanced)
761,BS_70,BS_70_11_AC.pickle,35,0.2083333333333326,Inconclusive
762,BS_70,BS_70_11_AC.pickle,37,0.7118055555555558,Inconclusive
763,BS_70,BS_70_11_AC.pickle,38,0.42534722222222165,Inconclusive
764,BS_70,BS_70_12_AC.pickle,5,1.6339869281045754,CR (suppressed)
765,BS_70,BS_70_12_AC.pickle,6,3.2736318407960208,CR (suppressed)
766,BS_70,BS_70_12_AC.pickle,7,0.08258258258258211,CR (suppressed)
767,BS_70,BS_70_12_AC.pickle,19,2.961847389558233,CR (suppressed)
768,BS_70,BS_70_12_AC.pickle,20,3.216011042097999,CR (enhanced)
769,BS_70,BS_70_13_AC.pickle,5,0.1801801801801803,Inconclusive
770,BS_70,BS_70_13_AC.pickle,8,0.9781209781209779,Inconclusive
771,BS_70,BS_70_13_AC.pickle,18,4.607464607464608,CR (suppressed)
772,BS_70,BS_70_1_AC.pickle,1,10.019267822736031,CR (suppressed)
773,BS_70,BS_70_1_AC.pickle,2,13.112745098039214,CR (enhanced)
774,BS_70,BS_70_1_AC.pickle,13,18.940269749518308,CR (enhanced)
775,BS_70,BS_70_1_AC.pickle,15,1.8497109826589595,Inconclusive
776,BS_70,BS_70_1_AC.pickle,23,7.996146435452795,CR (enhanced)
777,BS_70,BS_70_1_AC.pickle,31,0.48169556840077055,Inconclusive
778,BS_70,BS_70_1_AC.pickle,37,3.5645472061657038,CR (suppressed)
779,BS_70,BS_70_1_AC.pickle,42,0.1541425818882465,Inconclusive
780,BS_70,BS_70_1_AC.pickle,58,0.28901734104046234,Inconclusive
781,BS_70,BS_70_1_AC.pickle,66,1.9653179190751437,Inconclusive
782,BS_70,BS_70_1_AC.pickle,69,4.258188824662813,CR (enhanced)
783,BS_70,BS_70_1_AC.pickle,72,0.7619047619047614,Inconclusive
784,BS_70,BS_70_1_AC.pickle,73,3.0250481695568396,CR (enhanced)
785,BS_70,BS_70_1_AC.pickle,74,0.886319845857418,Inconclusive
786,BS_70,BS_70_1_AC.pickle,77,0.08602150537634419,Inconclusive
787,BS_70,BS_70_1_AC.pickle,78,1.0019267822736029,Inconclusive
788,BS_70,BS_70_1_AC.pickle,80,0.655105973025048,Inconclusive
789,BS_70,BS_70_1_AC.pickle,81,1.7919075144508672,Inconclusive
790,BS_70,BS_70_1_AC.pickle,85,0.019267822736030882,NCR
791,BS_70,BS_70_1_AC.pickle,88,0.28901734104046234,Inconclusive
792,BS_70,BS_70_1_AC.pickle,91,0.5202312138728329,Inconclusive
793,BS_70,BS_70_1_AC.pickle,98,2.890173410404624,CR (enhanced)
794,BS_70,BS_70_1_AC.pickle,124,0.3381642512077294,Inconclusive
795,BS_70,BS_70_1_AC.pickle,127,3.0828516377649327,CR (suppressed)
796,BS_70,BS_70_1_AC.pickle,140,2.7167630057803462,Inconclusive
797,BS_70,BS_70_1_AC.pickle,141,2.235067437379576,Inconclusive
798,BS_70,BS_70_5_AC.pickle,0,4.014814814814815,CR (suppressed)
799,BS_70,BS_70_5_AC.pickle,3,0.39440203562340875,Inconclusive
800,BS_70,BS_70_5_AC.pickle,4,0.10178117048346064,Inconclusive
801,BS_70,BS_70_5_AC.pickle,10,4.215473608098336,CR (enhanced)
802,BS_70,BS_70_6_AC.pickle,2,1.7418213969938103,CR (enhanced)
803,BS_70,BS_70_6_AC.pickle,3,0.3359858532272325,NCR
804,BS_70,BS_70_6_AC.pickle,14,1.0610079575596816,Inconclusive
805,BS_70,BS_70_6_AC.pickle,16,1.1827956989247315,Inconclusive
806,BS_70,BS_70_6_AC.pickle,37,0.3703703703703706,Inconclusive
807,BS_70,BS_70_6_AC.pickle,42,0.018993352326685583,NCR
808,BS_70,BS_70_6_AC.pickle,51,2.589194699286442,CR (enhanced)
809,BS_70,BS_70_6_AC.pickle,52,0.07407407407407411,NCR
810,BS_70,BS_70_6_AC.pickle,56,1.200980392156863,Inconclusive
811,BS_70,BS_70_6_AC.pickle,68,0.5351681957186545,Inconclusive
812,BS_70,BS_70_6_AC.pickle,73,0.10791366906474822,NCR
813,BS_70,BS_70_6_AC.pickle,74,0.4332449160035368,Inconclusive
814,BS_70,BS_70_6_AC.pickle,78,0.7150050352467274,NCR
815,BS_70,BS_70_6_AC.pickle,81,0.2652519893899207,Inconclusive
816,BS_70,BS_70_7_AC.pickle,15,0.31638418079096015,Inconclusive
817,BS_70,BS_70_7_AC.pickle,22,3.9819819819819813,CR (enhanced)
818,BS_70,BS_70_7_AC.pickle,45,2.06140350877193,CR (enhanced)
819,BS_70,BS_70_7_AC.pickle,49,0.5833333333333335,Inconclusive
820,BS_70,BS_70_7_AC.pickle,51,0.5655526992287916,Inconclusive
821,BS_70,BS_70_7_AC.pickle,62,4.014732965009209,CR (enhanced)
822,BS_70,BS_70_7_AC.pickle,63,5.167095115681232,CR (enhanced)
823,BS_70,BS_70_7_AC.pickle,72,0.37323037323037395,Inconclusive
824,BS_70,BS_70_8_AC.pickle,1,2.42299794661191,Inconclusive
825,BS_70,BS_70_8_AC.pickle,3,0.2050113895216406,Inconclusive
826,BS_70,BS_70_8_AC.pickle,18,0.6091718001368926,Inconclusive
827,BS_70,BS_70_8_AC.pickle,20,0.20533880903490806,Inconclusive
828,BS_70,BS_70_8_AC.pickle,21,2.473572938689218,CR (enhanced)
829,BS_70,BS_70_8_AC.pickle,25,0.31485284052019175,Inconclusive
830,BS_70,BS_70_8_AC.pickle,28,0.7904548844146163,CR (suppressed)
831,BS_70,BS_70_8_AC.pickle,29,0.6981519507186861,Inconclusive
832,BS_70,BS_70_8_AC.pickle,32,0.3953488372093023,NCR
833,BS_70,BS_70_8_AC.pickle,36,0.19475655430711486,Inconclusive
834,BS_70,BS_70_8_AC.pickle,40,0.7186858316221764,Inconclusive
835,BS_70,BS_70_8_AC.pickle,42,1.3620807665982197,CR (enhanced)
836,BS_70,BS_70_8_AC.pickle,48,3.2375478927203063,CR (enhanced)
837,BS_70,BS_70_8_AC.pickle,52,0.1984941820670771,NCR
838,BS_70,BS_70_8_AC.pickle,53,0.04201680672268905,NCR
839,BS_70,BS_70_9_AC.pickle,8,1.0047522063815342,CR (enhanced)
840,BS_70,BS_70_9_AC.pickle,9,1.5780590717299579,CR (suppressed)
841,BS_70,BS_70_9_AC.pickle,14,0.44806517311608973,NCR
842,BS_70,BS_70_9_AC.pickle,15,1.2152070604209098,Inconclusive
843,BS_70,BS_70_9_AC.pickle,20,0.7633587786259544,Inconclusive
844,BS_70,BS_70_9_AC.pickle,21,1.367713004484306,Inconclusive
845,BS_70,BS_70_9_AC.pickle,34,0.5724637681159419,Inconclusive
846,BS_70,BS_70_9_AC.pickle,35,1.0997963340122194,Inconclusive
847,BS_70,BS_70_9_AC.pickle,36,0.8350305498981666,Inconclusive
848,BS_70,BS_70_9_AC.pickle,38,1.4120841819416157,CR (enhanced)
849,BS_70,BS_70_9_AC.pickle,40,0.19687712152070652,NCR
850,BS_70,BS_70_9_AC.pickle,41,0.4553264604810997,Inconclusive
851,BS_70,BS_70_9_AC.pickle,48,1.5965732087227418,CR (suppressed)
852,BS_70,BS_70_9_AC.pickle,54,1.1979166666666667,Inconclusive
853,BS_70,BS_70_9_AC.pickle,56,2.6616288832913515,CR (enhanced)
854,BS_70,BS_70_9_AC.pickle,60,0.8163265306122447,Inconclusive
855,BS_72,BS_72_10_AC.pickle,1,1.744186046511628,Inconclusive
856,BS_72,BS_72_10_AC.pickle,13,0.4696449026345934,Inconclusive
857,BS_72,BS_72_10_AC.pickle,18,1.5120274914089347,Inconclusive
858,BS_72,BS_72_10_AC.pickle,24,0.6987399770904925,Inconclusive
859,BS_72,BS_72_10_AC.pickle,31,0.5388471177944859,Inconclusive
860,BS_72,BS_72_10_AC.pickle,32,0.22909507445589883,Inconclusive
861,BS_72,BS_72_10_AC.pickle,39,1.4891179839633437,CR (enhanced)
862,BS_72,BS_72_12_AC.pickle,22,0.45197740112994333,Inconclusive
863,BS_72,BS_72_12_AC.pickle,25,0.5189620758483033,Inconclusive
864,BS_72,BS_72_13_AC.pickle,0,1.7283950617283947,Inconclusive
865,BS_72,BS_72_13_AC.pickle,6,1.7585301837270342,CR (suppressed)
866,BS_72,BS_72_13_AC.pickle,10,3.4153005464480874,CR (suppressed)
867,BS_72,BS_72_13_AC.pickle,12,2.8540305010893254,CR (suppressed)
868,BS_72,BS_72_1_AC.pickle,0,2.669826224328593,CR (enhanced)
869,BS_72,BS_72_1_AC.pickle,5,2.069510268562401,CR (enhanced)
870,BS_72,BS_72_1_AC.pickle,16,0.2666666666666668,Inconclusive
871,BS_72,BS_72_1_AC.pickle,18,1.3157894736842106,Inconclusive
872,BS_72,BS_72_1_AC.pickle,20,0.7744107744107743,Inconclusive
873,BS_72,BS_72_1_AC.pickle,24,1.2954186413902053,Inconclusive
874,BS_72,BS_72_1_AC.pickle,26,0.43209876543209874,Inconclusive
875,BS_72,BS_72_1_AC.pickle,27,4.554761126667309e-17,Inconclusive
876,BS_72,BS_72_1_AC.pickle,29,0.3791469194312795,Inconclusive
877,BS_72,BS_72_1_AC.pickle,30,4.818325434439179,CR (enhanced)
878,BS_72,BS_72_1_AC.pickle,31,0.17377567140600306,Inconclusive
879,BS_72,BS_72_1_AC.pickle,32,0.2564102564102561,Inconclusive
880,BS_72,BS_72_1_AC.pickle,38,0.9004739336492891,Inconclusive
881,BS_72,BS_72_1_AC.pickle,41,0.37914691943127987,Inconclusive
882,BS_72,BS_72_1_AC.pickle,51,1.4942528735632186,Inconclusive
883,BS_72,BS_72_1_AC.pickle,54,3.3649289099526065,Inconclusive
884,BS_72,BS_72_1_AC.pickle,58,0.9604519774011299,Inconclusive
885,BS_72,BS_72_2_AC.pickle,0,0.5294117647058824,NCR
886,BS_72,BS_72_2_AC.pickle,1,2.105263157894737,Inconclusive
887,BS_72,BS_72_2_AC.pickle,3,8.176470588235293,CR (enhanced)
888,BS_72,BS_72_2_AC.pickle,7,0.9215686274509804,CR (enhanced)
889,BS_72,BS_72_2_AC.pickle,8,1.411764705882353,Inconclusive
890,BS_72,BS_72_2_AC.pickle,17,2.8627450980392153,Inconclusive
891,BS_72,BS_72_2_AC.pickle,19,8.176470588235293,CR (enhanced)
892,BS_72,BS_72_2_AC.pickle,20,0.6122448979591838,Inconclusive
893,BS_72,BS_72_2_AC.pickle,26,0.15686274509803905,Inconclusive
894,BS_72,BS_72_2_AC.pickle,45,0.5686274509803922,Inconclusive
895,BS_72,BS_72_2_AC.pickle,52,2.3069569342860397e-17,NCR
896,BS_72,BS_72_4_AC.pickle,0,6.258503401360543,CR (enhanced)
897,BS_72,BS_72_4_AC.pickle,2,0.3278688524590165,CR (enhanced)
898,BS_72,BS_72_4_AC.pickle,7,0.36274509803921556,CR (enhanced)
899,BS_72,BS_72_4_AC.pickle,9,2.8741496598639453,Inconclusive
900,BS_72,BS_72_4_AC.pickle,10,4.940476190476191,CR (suppressed)
901,BS_72,BS_72_4_AC.pickle,11,3.0340557275541795,CR (enhanced)
902,BS_72,BS_72_4_AC.pickle,12,0.11904761904761924,NCR
903,BS_72,BS_72_4_AC.pickle,34,0.7397959183673468,Inconclusive
904,BS_72,BS_72_4_AC.pickle,43,0.1360544217687076,Inconclusive
905,BS_72,BS_72_4_AC.pickle,44,0.7230046948356806,Inconclusive
906,BS_72,BS_72_4_AC.pickle,46,1.4427860696517414,CR (enhanced)
907,BS_72,BS_72_4_AC.pickle,54,6.037414965986395,CR (enhanced)
908,BS_72,BS_72_4_AC.pickle,55,19.557522123893804,CR (enhanced)
909,BS_72,BS_72_4_AC.pickle,64,3.9965986394557818,CR (enhanced)
910,BS_72,BS_72_4_AC.pickle,68,2.040816326530612,CR (enhanced)
911,BS_72,BS_72_4_AC.pickle,70,1.5746421267893658,Inconclusive
912,BS_72,BS_72_4_AC.pickle,79,1.3435374149659858,Inconclusive
913,BS_72,BS_72_4_AC.pickle,80,0.1886792452830188,NCR
914,BS_72,BS_72_4_AC.pickle,88,0.7823129251700677,Inconclusive
915,BS_72,BS_72_4_AC.pickle,90,0.9406952965235172,Inconclusive
916,BS_72,BS_72_4_AC.pickle,95,0.44217687074829914,Inconclusive
917,BS_72,BS_72_4_AC.pickle,100,0.09259259259259259,NCR
918,BS_72,BS_72_4_AC.pickle,101,0.2475247524752476,Inconclusive
919,BS_72,BS_72_4_AC.pickle,114,0.9916367980884109,Inconclusive
920,BS_72,BS_72_4_AC.pickle,115,4.94047619047619,CR (enhanced)
921,BS_72,BS_72_5_AC.pickle,0,1.5053763440860213,CR (enhanced)
922,BS_72,BS_72_5_AC.pickle,10,0.3866666666666657,Inconclusive
923,BS_72,BS_72_5_AC.pickle,14,1.1134453781512605,NCR
924,BS_72,BS_72_5_AC.pickle,22,6.239999999999999,CR (enhanced)
925,BS_72,BS_72_5_AC.pickle,33,11.074509803921567,CR (enhanced)
926,BS_72,BS_72_5_AC.pickle,36,0.9915611814345991,Inconclusive
927,BS_72,BS_72_5_AC.pickle,37,0.3063457330415755,NCR
928,BS_72,BS_72_5_AC.pickle,42,18.526666666666664,CR (enhanced)
929,BS_72,BS_72_5_AC.pickle,54,0.4872881355932203,NCR
930,BS_72,BS_72_5_AC.pickle,55,1.2000000000000002,Inconclusive
931,BS_72,BS_72_5_AC.pickle,56,0.19345238095238088,Inconclusive
932,BS_72,BS_72_5_AC.pickle,58,0.12000000000000002,NCR
933,BS_72,BS_72_5_AC.pickle,61,0.5533333333333331,CR (enhanced)
934,BS_72,BS_72_5_AC.pickle,63,0.055555555555555594,NCR
935,BS_72,BS_72_5_AC.pickle,66,1.5686274509803921,CR (enhanced)
936,BS_72,BS_72_6_AC.pickle,0,0.0908455625436758,NCR
937,BS_72,BS_72_6_AC.pickle,7,1.2666666666666662,CR (enhanced)
938,BS_72,BS_72_6_AC.pickle,12,1.5666666666666669,Inconclusive
939,BS_72,BS_72_6_AC.pickle,13,0.35999999999999993,Inconclusive
940,BS_72,BS_72_6_AC.pickle,14,0.2729044834307991,Inconclusive
941,BS_72,BS_72_6_AC.pickle,17,0.7533333333333337,Inconclusive
942,BS_72,BS_72_6_AC.pickle,22,0.9211553473848557,Inconclusive
943,BS_72,BS_72_6_AC.pickle,23,0.2533333333333331,Inconclusive
944,BS_72,BS_72_6_AC.pickle,26,0.053333333333332976,Inconclusive
945,BS_72,BS_72_6_AC.pickle,27,2.020684168655529,CR (enhanced)
946,BS_72,BS_72_6_AC.pickle,28,1.2000000000000002,NCR
947,BS_72,BS_72_6_AC.pickle,29,1.0509031198686374,Inconclusive
948,BS_72,BS_72_6_AC.pickle,31,4.206666666666667,CR (suppressed)
949,BS_72,BS_72_6_AC.pickle,32,0.24208566108007454,NCR
950,BS_72,BS_72_6_AC.pickle,40,5.869175627240143,CR (enhanced)
951,BS_72,BS_72_6_AC.pickle,41,0.10666666666666685,CR (enhanced)
952,BS_72,BS_72_6_AC.pickle,42,0.6399999999999999,Inconclusive
953,BS_72,BS_72_6_AC.pickle,43,0.8156028368794324,CR (enhanced)
954,BS_72,BS_72_6_AC.pickle,45,1.3450292397660821,NCR
955,BS_72,BS_72_6_AC.pickle,57,1.4855072463768118,NCR
956,BS_72,BS_72_6_AC.pickle,61,0.0169204737732657,Inconclusive
957,BS_72,BS_72_6_AC.pickle,64,1.783295711060948,NCR
958,BS_72,BS_72_6_AC.pickle,65,0.41218637992831536,NCR
959,BS_72,BS_72_7_AC.pickle,12,0.44758539458186103,NCR
960,BS_72,BS_72_7_AC.pickle,13,5.054644808743169,CR (enhanced)
961,BS_72,BS_72_7_AC.pickle,14,3.979963570127505,CR (enhanced)
962,BS_72,BS_72_7_AC.pickle,15,1.0564663023679413,Inconclusive
963,BS_72,BS_72_7_AC.pickle,16,7.877959927140254,CR (enhanced)
964,BS_72,BS_72_7_AC.pickle,33,9.763205828779599,CR (enhanced)
965,BS_72,BS_72_7_AC.pickle,35,10.282331511839708,CR (enhanced)
966,BS_72,BS_72_7_AC.pickle,36,0.16806722689075634,NCR
967,BS_72,BS_72_8_AC.pickle,5,2.9885057471264367,CR (enhanced)
968,BS_72,BS_72_8_AC.pickle,7,0.7142857142857141,Inconclusive
969,BS_72,BS_72_8_AC.pickle,10,18.91625615763547,CR (enhanced)
970,BS_72,BS_72_8_AC.pickle,17,3.9244663382594416,CR (enhanced)
971,BS_72,BS_72_8_AC.pickle,18,0.47619047619047616,Inconclusive
972,BS_72,BS_72_8_AC.pickle,19,0.9359605911330048,Inconclusive
973,BS_72,BS_72_8_AC.pickle,23,1.0673234811165841,CR (suppressed)
974,BS_72,BS_72_8_AC.pickle,36,0.4605263157894735,CR (enhanced)
975,BS_72,BS_72_8_AC.pickle,37,0.09852216748768476,NCR
976,BS_72,BS_72_8_AC.pickle,44,1.824817518248175,Inconclusive
977,BS_72,BS_72_9_AC.pickle,2,0.38759689922480606,Inconclusive
978,BS_72,BS_72_9_AC.pickle,8,0.7729468599033815,Inconclusive
979,BS_72,BS_72_9_AC.pickle,11,5.350241545893719,CR (enhanced)
980,BS_87,BS_87_10_AC.pickle,4,2.916666666666666,CR (enhanced)
981,BS_87,BS_87_11_AC.pickle,1,0.2636534839924669,Inconclusive
982,BS_87,BS_87_11_AC.pickle,4,1.7325800376647833,CR (enhanced)
983,BS_87,BS_87_11_AC.pickle,10,0.5882352941176471,Inconclusive
984,BS_87,BS_87_11_AC.pickle,12,2.674199623352165,CR (enhanced)
985,BS_87,BS_87_1_AC.pickle,5,2.5745257452574517,CR (enhanced)
986,BS_87,BS_87_1_AC.pickle,7,2.303523035230352,Inconclusive
987,BS_87,BS_87_1_AC.pickle,8,4.146341463414634,CR (enhanced)
988,BS_87,BS_87_1_AC.pickle,12,5.907859078590786,CR (enhanced)
989,BS_87,BS_87_1_AC.pickle,14,1.8428184281842812,Inconclusive
990,BS_87,BS_87_1_AC.pickle,15,2.195121951219512,CR (enhanced)
991,BS_87,BS_87_1_AC.pickle,30,2.7100271002710015,Inconclusive
992,BS_87,BS_87_1_AC.pickle,39,14.308943089430892,CR (enhanced)
993,BS_87,BS_87_2_AC.pickle,25,1.5776081424936386,CR (enhanced)
994,BS_87,BS_87_4_AC.pickle,3,14.53616352201258,CR (enhanced)
995,BS_87,BS_87_4_AC.pickle,10,2.0505050505050506,Inconclusive
996,BS_87,BS_87_4_AC.pickle,15,2.091194968553459,CR (enhanced)
997,BS_87,BS_87_4_AC.pickle,18,2.900943396226415,CR (enhanced)
998,BS_87,BS_87_4_AC.pickle,19,1.2893081761006289,Inconclusive
999,BS_87,BS_87_4_AC.pickle,26,19.797242497972427,CR (enhanced)
1000,BS_87,BS_87_4_AC.pickle,27,5.220125786163521,CR (enhanced)
1001,BS_87,BS_87_4_AC.pickle,33,0.4009433962264147,Inconclusive
1002,BS_87,BS_87_4_AC.pickle,34,8.397027600849256,CR (enhanced)
1003,BS_87,BS_87_4_AC.pickle,35,3.899371069182389,CR (enhanced)
1004,BS_87,BS_87_4_AC.pickle,38,8.875786163522012,CR (enhanced)
1005,BS_87,BS_87_4_AC.pickle,44,1.4426229508196722,CR (enhanced)
1006,BS_87,BS_87_4_AC.pickle,45,0.9119496855345917,CR (suppressed)
1007,BS_87,BS_87_4_AC.pickle,57,7.759433962264151,CR (enhanced)
1008,BS_87,BS_87_4_AC.pickle,62,1.0533910533910533,Inconclusive
1009,BS_87,BS_87_4_AC.pickle,63,1.7216981132075468,Inconclusive
1010,BS_87,BS_87_4_AC.pickle,73,6.202830188679245,CR (enhanced)
1011,BS_87,BS_87_4_AC.pickle,74,1.9828510182207935,NCR
1012,BS_87,BS_87_4_AC.pickle,80,0.10666666666666658,Inconclusive
1013,BS_87,BS_87_4_AC.pickle,82,0.14880952380952392,Inconclusive
1014,BS_87,BS_87_4_AC.pickle,99,3.349056603773584,CR (enhanced)
1015,BS_87,BS_87_4_AC.pickle,115,3.933547695605573,CR (enhanced)
1016,BS_87,BS_87_4_AC.pickle,124,0.00900900900900915,Inconclusive
1017,BS_87,BS_87_4_AC.pickle,125,0.9308510638297871,Inconclusive
1018,BS_87,BS_87_4_AC.pickle,141,1.2342767295597485,Inconclusive
1019,BS_87,BS_87_4_AC.pickle,142,2.7515723270440247,CR (enhanced)
1020,BS_87,BS_87_4_AC.pickle,145,0.2198768689533861,Inconclusive
1021,BS_87,BS_87_4_AC.pickle,154,0.222222222222222,Inconclusive
1022,BS_87,BS_87_4_AC.pickle,156,0.7075471698113205,Inconclusive
1023,BS_87,BS_87_4_AC.pickle,162,3.7028301886792447,CR (enhanced)
1024,BS_87,BS_87_4_AC.pickle,166,0.5031446540880504,NCR
1025,BS_87,BS_87_4_AC.pickle,172,1.3915094339622638,Inconclusive
1026,BS_87,BS_87_4_AC.pickle,181,1.0376492194674012,Inconclusive
1027,BS_87,BS_87_4_AC.pickle,187,1.5178571428571428,CR (enhanced)
1028,BS_87,BS_87_4_AC.pickle,211,1.0179640718562872,Inconclusive
1029,BS_87,BS_87_4_AC.pickle,216,0.02358490566037709,Inconclusive
1030,BS_87,BS_87_4_AC.pickle,219,1.8579234972677592,CR (enhanced)
1031,BS_87,BS_87_4_AC.pickle,227,1.1947431302270013,CR (suppressed)
1032,BS_87,BS_87_4_AC.pickle,260,0.9604519774011298,Inconclusive
1033,BS_87,BS_87_4_AC.pickle,267,11.273584905660377,CR (enhanced)
1034,BS_87,BS_87_5_AC.pickle,7,6.483691328560063,CR (enhanced)
1035,BS_87,BS_87_5_AC.pickle,11,2.275258552108194,CR (enhanced)
1036,BS_87,BS_87_5_AC.pickle,14,2.1400159108989656,CR (enhanced)
1037,BS_87,BS_87_5_AC.pickle,16,0.9626093874303896,Inconclusive
1038,BS_87,BS_87_5_AC.pickle,18,0.23070803500397763,NCR
1039,BS_87,BS_87_5_AC.pickle,24,0.8910103420843275,Inconclusive
1040,BS_87,BS_87_5_AC.pickle,25,0.9387430389817026,NCR
1041,BS_87,BS_87_5_AC.pickle,26,0.3311965811965812,NCR
1042,BS_87,BS_87_5_AC.pickle,28,0.9466984884645981,Inconclusive
1043,BS_87,BS_87_5_AC.pickle,30,0.007955449482896145,NCR
1044,BS_87,BS_87_5_AC.pickle,33,0.42959427207637213,Inconclusive
1045,BS_87,BS_87_5_AC.pickle,35,0.7875894988066824,Inconclusive
1046,BS_87,BS_87_5_AC.pickle,37,0.6284805091487667,Inconclusive
1047,BS_87,BS_87_5_AC.pickle,42,0.2943516308671437,Inconclusive
1048,BS_87,BS_87_5_AC.pickle,43,0.039777247414479064,NCR
1049,BS_87,BS_87_5_AC.pickle,47,1.1500974658869392,Inconclusive
1050,BS_87,BS_87_5_AC.pickle,49,3.1166666666666663,CR (enhanced)
1051,BS_87,BS_87_5_AC.pickle,52,2.84805091487669,CR (enhanced)
1052,BS_87,BS_87_5_AC.pickle,53,1.2422360248447204,Inconclusive
1053,BS_87,BS_87_5_AC.pickle,55,1.2569610182975337,Inconclusive
1054,BS_87,BS_87_5_AC.pickle,83,4.653937947494033,CR (enhanced)
1055,BS_87,BS_87_5_AC.pickle,84,3.516308671439936,CR (enhanced)
1056,BS_87,BS_87_5_AC.pickle,87,6.841686555290375,CR (enhanced)
1057,BS_87,BS_87_5_AC.pickle,93,11.042163882259349,CR (enhanced)
1058,BS_87,BS_87_5_AC.pickle,97,8.066825775656325,CR (enhanced)
1059,BS_87,BS_87_5_AC.pickle,99,8.737511353315167,CR (enhanced)
1060,BS_87,BS_87_5_AC.pickle,101,4.645982498011137,CR (enhanced)
1061,BS_87,BS_87_5_AC.pickle,126,0.3659506762132061,NCR
1062,BS_87,BS_87_5_AC.pickle,132,0.04761904761904745,Inconclusive
1063,BS_87,BS_87_6_AC.pickle,3,0.0570497147514263,NCR
1064,BS_87,BS_87_6_AC.pickle,7,0.8801955990220046,Inconclusive
1065,BS_87,BS_87_6_AC.pickle,11,0.19559902200489004,NCR
1066,BS_87,BS_87_6_AC.pickle,14,0.3259983700081501,NCR
1067,BS_87,BS_87_6_AC.pickle,16,0.49714751426242904,Inconclusive
1068,BS_87,BS_87_6_AC.pickle,39,2.729044834307992,CR (enhanced)
1069,BS_87,BS_87_6_AC.pickle,40,1.3528932355338221,Inconclusive
1070,BS_87,BS_87_6_AC.pickle,44,0.5774278215223096,NCR
1071,BS_87,BS_87_6_AC.pickle,51,0.15484922575387125,NCR
