,animal,session,cluster ID,phase,condition,FR modulation,Choice modulation
584,BS_49,BS_49_1_AC.pickle,176,pre early,behaving,0.6349206349206346,0.3508771929824563
585,BS_49,BS_49_1_AC.pickle,178,pre early,behaving,5.185185185185187,0.4411764705882349
586,BS_49,BS_49_1_AC.pickle,188,pre early,behaving,1.5686274509803924,1.7808219178082192
587,BS_49,BS_49_2_AC.pickle,4,pre early,behaving,3.1652661064425747,2.988505747126437
588,BS_49,BS_49_2_AC.pickle,6,pre early,behaving,4.17254901960784,0.2380952380952383
589,BS_49,BS_49_2_AC.pickle,11,pre early,behaving,4.188235294117644,6.292517006802719
590,BS_49,BS_49_2_AC.pickle,12,pre early,behaving,17.731481481481474,0.6589147286821702
591,BS_49,BS_49_2_AC.pickle,16,pre early,behaving,2.2274509803921583,0.5442176870748299
592,BS_49,BS_49_2_AC.pickle,17,pre early,behaving,8.800000000000006,0.44217687074829976
593,BS_49,BS_49_2_AC.pickle,20,pre early,behaving,1.1764705882352946,0.8163265306122448
594,BS_49,BS_49_2_AC.pickle,26,pre early,behaving,8.586387434554972,2.0000000000000004
595,BS_49,BS_49_2_AC.pickle,30,pre early,behaving,12.909803921568626,1.4285714285714284
596,BS_49,BS_49_2_AC.pickle,31,pre early,behaving,11.921568627450982,1.394557823129252
597,BS_49,BS_49_2_AC.pickle,39,pre early,behaving,5.991341991341984,3.379629629629629
598,BS_49,BS_49_2_AC.pickle,42,pre early,behaving,3.5294117647058783,2.6190476190476186
599,BS_49,BS_49_2_AC.pickle,47,pre early,behaving,10.149019607843137,1.0884353741496597
600,BS_49,BS_49_2_AC.pickle,58,pre early,behaving,2.7607843137254893,3.027210884353741
601,BS_49,BS_49_2_AC.pickle,60,pre early,behaving,1.3019607843137266,1.6666666666666667
602,BS_49,BS_49_2_AC.pickle,64,pre early,behaving,2.337254901960788,0.4081632653061222
603,BS_49,BS_49_2_AC.pickle,66,pre early,behaving,2.268041237113404,0.4504504504504504
604,BS_49,BS_49_2_AC.pickle,69,pre early,behaving,1.8829516539440205,0.7407407407407407
605,BS_49,BS_49_2_AC.pickle,78,pre early,behaving,5.239215686274507,1.3265306122448977
606,BS_49,BS_49_2_AC.pickle,86,pre early,behaving,2.7294117647058846,0.23809523809523828
607,BS_49,BS_49_2_AC.pickle,90,pre early,behaving,6.698039215686274,4.01360544217687
608,BS_49,BS_49_2_AC.pickle,102,pre early,behaving,2.2745098039215708,0.7823129251700683
609,BS_49,BS_49_2_AC.pickle,105,pre early,behaving,3.8745098039215673,0.9183673469387752
610,BS_49,BS_49_2_AC.pickle,110,pre early,behaving,8.594771241830069,0.4347826086956516
611,BS_49,BS_49_2_AC.pickle,111,pre early,behaving,11.230769230769228,8.49206349206349
612,BS_49,BS_49_2_AC.pickle,113,pre early,behaving,4.207119741100325,2.407407407407408
613,BS_49,BS_49_2_AC.pickle,115,pre early,behaving,1.3102119460500967,0.08771929824561465
614,BS_49,BS_49_2_AC.pickle,116,pre early,behaving,4.396135265700484,2.53968253968254
615,BS_49,BS_49_2_AC.pickle,122,pre early,behaving,6.829268292682932,3.376623376623376
616,BS_49,BS_49_2_AC.pickle,127,pre early,behaving,4.128902316213494,0.30864197530864196
617,BS_49,BS_49_2_AC.pickle,128,pre early,behaving,15.647382920110184,4.561403508771929
618,BS_49,BS_49_4_AC.pickle,0,pre early,behaving,1.7999999999999998,1.1111111111111112
619,BS_49,BS_49_4_AC.pickle,7,pre early,behaving,2.2000000000000006,1.1111111111111112
620,BS_49,BS_49_4_AC.pickle,9,pre early,behaving,27.799999999999997,4.444444444444444
621,BS_49,BS_49_4_AC.pickle,11,pre early,behaving,4.533333333333332,2.9605947323337506e-16
622,BS_49,BS_49_4_AC.pickle,14,pre early,behaving,18.933333333333323,2.222222222222222
623,BS_49,BS_49_4_AC.pickle,16,pre early,behaving,13.533333333333333,0.5555555555555555
624,BS_49,BS_49_4_AC.pickle,18,pre early,behaving,5.866666666666665,0.5555555555555555
625,BS_49,BS_49_4_AC.pickle,19,pre early,behaving,1.0,0.0
626,BS_49,BS_49_4_AC.pickle,20,pre early,behaving,13.666666666666664,1.1111111111111096
627,BS_49,BS_49_4_AC.pickle,25,pre early,behaving,6.333333333333334,5.555555555555557
628,BS_49,BS_49_4_AC.pickle,27,pre early,behaving,13.533333333333328,10.555555555555555
629,BS_49,BS_49_4_AC.pickle,28,pre early,behaving,1.4,0.0
630,BS_49,BS_49_4_AC.pickle,29,pre early,behaving,28.199999999999996,2.7777777777777772
631,BS_49,BS_49_4_AC.pickle,35,pre early,behaving,29.000000000000004,5.000000000000001
632,BS_49,BS_49_4_AC.pickle,36,pre early,behaving,5.9333333333333345,3.3333333333333335
633,BS_49,BS_49_4_AC.pickle,39,pre early,behaving,22.199999999999996,2.7777777777777772
634,BS_49,BS_49_4_AC.pickle,45,pre early,behaving,17.599999999999994,1.1111111111111114
635,BS_49,BS_49_4_AC.pickle,46,pre early,behaving,22.866666666666656,20.555555555555554
636,BS_49,BS_49_4_AC.pickle,53,pre early,behaving,34.66666666666667,10.0
637,BS_49,BS_49_4_AC.pickle,54,pre early,behaving,3.266666666666667,0.5555555555555555
638,BS_49,BS_49_4_AC.pickle,55,pre early,behaving,3.066666666666667,0.0
639,BS_49,BS_49_4_AC.pickle,56,pre early,behaving,16.20000000000001,5.5555555555555545
640,BS_49,BS_49_4_AC.pickle,58,pre early,behaving,1.3333333333333337,2.777777777777778
641,BS_49,BS_49_4_AC.pickle,66,pre early,behaving,5.933333333333334,3.3333333333333335
642,BS_49,BS_49_4_AC.pickle,68,pre early,behaving,16.199999999999992,0.0
643,BS_49,BS_49_4_AC.pickle,71,pre early,behaving,2.4000000000000004,0.5555555555555557
644,BS_49,BS_49_4_AC.pickle,73,pre early,behaving,12.4,1.1111111111111114
645,BS_49,BS_49_5_AC.pickle,9,pre early,behaving,9.333333333333332,5.333333333333331
646,BS_49,BS_49_5_AC.pickle,13,pre early,behaving,1.9555555555555557,1.3333333333333335
647,BS_49,BS_49_5_AC.pickle,14,pre early,behaving,3.9999999999999987,3.999999999999999
648,BS_49,BS_49_5_AC.pickle,18,pre early,behaving,4.711111111111111,16.0
649,BS_49,BS_49_5_AC.pickle,24,pre early,behaving,0.8888888888888887,0.6666666666666666
650,BS_49,BS_49_6_AC.pickle,0,pre late,behaving,5.384615384615385,1.333333333333333
651,BS_49,BS_49_6_AC.pickle,4,pre late,behaving,12.17948717948718,4.666666666666666
652,BS_49,BS_49_7_AC.pickle,2,pre late,behaving,4.8717948717948705,1.6025641025641026
653,BS_49,BS_49_7_AC.pickle,4,pre late,behaving,5.897435897435897,1.9871794871794877
654,BS_49,BS_49_9_AC.pickle,6,pre late,behaving,6.548323471400395,0.9289617486338796
655,BS_49,BS_49_9_AC.pickle,11,pre late,behaving,5.83333333333333,0.3086419753086419
656,BS_49,BS_49_9_AC.pickle,15,pre late,behaving,6.078431372549015,1.8106995884773662
657,BS_49,BS_49_9_AC.pickle,18,pre late,behaving,17.622549019607856,4.506172839506172
658,BS_49,BS_49_9_AC.pickle,25,pre late,behaving,1.2051282051282055,0.1777777777777778
659,BS_49,BS_49_9_AC.pickle,26,pre late,behaving,30.392156862745114,6.082725060827249
660,BS_49,BS_49_9_AC.pickle,27,pre late,behaving,3.750000000000002,1.2551440329218106
661,BS_49,BS_49_9_AC.pickle,28,pre late,behaving,20.80882352941175,6.440329218106994
662,BS_49,BS_49_9_AC.pickle,31,pre late,behaving,1.8518518518518519,0.5833333333333328
663,BS_49,BS_49_9_AC.pickle,32,pre late,behaving,1.2531328320802002,0.34946236559139754
664,BS_49,BS_49_9_AC.pickle,33,pre late,behaving,14.95098039215687,4.444444444444443
665,BS_49,BS_49_9_AC.pickle,45,pre late,behaving,4.076923076923076,2.5777777777777784
666,BS_49,BS_49_9_AC.pickle,49,pre late,behaving,1.1029411764705879,0.3703703703703702
667,BS_49,BS_49_9_AC.pickle,61,pre late,behaving,11.102941176470594,0.5967078189300408
668,BS_49,BS_49_9_AC.pickle,62,pre late,behaving,0.6127450980392155,0.28806584362139925
669,BS_50,BS_50_2_AC.pickle,2,pre early,behaving,8.217054263565892,3.7962962962962954
670,BS_50,BS_50_2_AC.pickle,6,pre early,behaving,14.470284237726094,3.3333333333333335
671,BS_50,BS_50_2_AC.pickle,10,pre early,behaving,1.1886304909560723,2.4671622769447924e-16
672,BS_50,BS_50_2_AC.pickle,14,pre early,behaving,13.901808785529713,18.703703703703702
673,BS_50,BS_50_2_AC.pickle,18,pre early,behaving,2.2222222222222228,0.046296296296296474
674,BS_50,BS_50_2_AC.pickle,19,pre early,behaving,1.5503875968992251,0.09259259259259257
675,BS_50,BS_50_2_AC.pickle,23,pre early,behaving,4.702842377260982,0.5555555555555554
676,BS_50,BS_50_2_AC.pickle,32,pre early,behaving,3.152454780361757,1.9444444444444444
677,BS_50,BS_50_2_AC.pickle,35,pre early,behaving,27.338501291989672,1.898148148148148
678,BS_50,BS_50_2_AC.pickle,42,pre early,behaving,4.754521963824288,5.555555555555555
679,BS_50,BS_50_2_AC.pickle,43,pre early,behaving,8.630490956072348,1.4814814814814825
680,BS_50,BS_50_2_AC.pickle,47,pre early,behaving,5.529715762273902,0.7407407407407415
681,BS_50,BS_50_2_AC.pickle,65,pre early,behaving,1.65374677002584,0.4166666666666667
682,BS_50,BS_50_2_AC.pickle,68,pre early,behaving,1.4470284237726099,0.5092592592592593
683,BS_50,BS_50_2_AC.pickle,74,pre early,behaving,35.45219638242894,4.027777777777779
684,BS_50,BS_50_2_AC.pickle,79,pre early,behaving,3.049095607235142,3.7962962962962967
685,BS_50,BS_50_2_AC.pickle,81,pre early,behaving,3.462532299741601,0.5092592592592587
686,BS_50,BS_50_2_AC.pickle,83,pre early,behaving,2.8940568475452197,0.925925925925926
687,BS_50,BS_50_2_AC.pickle,88,pre early,behaving,2.790697674418605,2.1296296296296298
688,BS_50,BS_50_2_AC.pickle,91,pre early,behaving,3.4108527131782957,2.453703703703704
689,BS_50,BS_50_2_AC.pickle,95,pre early,behaving,10.69767441860465,7.5
690,BS_50,BS_50_3_AC.pickle,0,pre early,behaving,17.733333333333338,6.317321688500727
691,BS_50,BS_50_3_AC.pickle,3,pre early,behaving,65.79047619047616,28.893740902474523
692,BS_50,BS_50_3_AC.pickle,6,pre early,behaving,18.09523809523808,0.14556040756914063
693,BS_50,BS_50_3_AC.pickle,11,pre early,behaving,11.714285714285712,7.933042212518195
694,BS_50,BS_50_3_AC.pickle,16,pre early,behaving,3.6571428571428584,0.02911208151382851
695,BS_50,BS_50_3_AC.pickle,21,pre early,behaving,6.553030303030304,0.18264840182648387
696,BS_50,BS_50_3_AC.pickle,28,pre early,behaving,1.9999999999999993,1.6011644832605532
697,BS_50,BS_50_3_AC.pickle,32,pre early,behaving,3.987538940809973,1.604938271604938
698,BS_50,BS_50_3_AC.pickle,34,pre early,behaving,9.31428571428572,6.695778748180494
699,BS_50,BS_50_3_AC.pickle,41,pre early,behaving,37.3904761904762,13.173216885007278
700,BS_50,BS_50_3_AC.pickle,45,pre early,behaving,7.0132517838939865,2.508090614886731
701,BS_50,BS_50_3_AC.pickle,50,pre early,behaving,1.1188811188811192,0.24922118380062316
702,BS_50,BS_50_7_AC.pickle,3,pre late,behaving,0.9416195856873822,0.47722342733188744
703,BS_50,BS_50_7_AC.pickle,5,pre late,behaving,1.4061519146264911,0.7086044830079541
704,BS_50,BS_50_7_AC.pickle,10,pre late,behaving,0.729684908789386,0.9839357429718878
705,BS_50,BS_50_7_AC.pickle,12,pre late,behaving,2.9001883239171367,3.731019522776572
706,BS_50,BS_50_7_AC.pickle,20,pre late,behaving,0.7607192254495159,0.34789644012944965
707,BS_50,BS_50_7_AC.pickle,23,pre late,behaving,1.2052730696798484,2.913955169920463
708,BS_51,BS_51_2_AC.pickle,0,post expert,behaving,2.0143884892086334,1.2236286919831225
709,BS_51,BS_51_2_AC.pickle,3,post expert,behaving,0.927960927960928,1.4124293785310735
710,BS_51,BS_51_2_AC.pickle,7,post expert,behaving,1.2454212454212468,0.7627118644067801
711,BS_51,BS_51_2_AC.pickle,12,post expert,behaving,0.8302808302808306,0.7344632768361579
712,BS_56,BS_56_1_AC.pickle,0,post expert,behaving,0.5494505494505495,0.44025157232704387
713,BS_56,BS_56_1_AC.pickle,3,post expert,behaving,4.94505494505495,4.6226415094339615
714,BS_56,BS_56_1_AC.pickle,10,post expert,behaving,1.5384615384615388,1.446540880503145
715,BS_56,BS_56_1_AC.pickle,11,post expert,behaving,0.9009009009009009,0.10101010101010102
716,BS_56,BS_56_1_AC.pickle,14,post expert,behaving,0.952380952380952,0.9748427672955976
717,BS_56,BS_56_1_AC.pickle,15,post expert,behaving,1.0622710622710625,0.2201257861635219
718,BS_56,BS_56_1_AC.pickle,16,post expert,behaving,3.809523809523811,5.408805031446541
719,BS_56,BS_56_1_AC.pickle,17,post expert,behaving,0.21978021978021983,0.3144654088050314
720,BS_56,BS_56_1_AC.pickle,26,post expert,behaving,1.7216117216117215,1.6352201257861634
721,BS_56,BS_56_2_AC.pickle,9,post expert,behaving,4.210526315789474,3.0147058823529407
722,BS_56,BS_56_3_AC.pickle,2,post expert,behaving,0.9000000000000005,0.0917431192660551
723,BS_56,BS_56_3_AC.pickle,7,post expert,behaving,0.5833333333333336,0.43832823649337405
724,BS_56,BS_56_3_AC.pickle,10,post expert,behaving,1.1333333333333346,0.22426095820591263
725,BS_56,BS_56_3_AC.pickle,13,post expert,behaving,0.6666666666666672,0.10193679918450543
726,BS_56,BS_56_3_AC.pickle,20,post expert,behaving,0.7500000000000001,0.15290519877675862
727,BS_56,BS_56_3_AC.pickle,30,post expert,behaving,0.4333333333333334,8.691654260062388e-17
728,BS_56,BS_56_3_AC.pickle,31,post expert,behaving,0.5333333333333331,0.11213047910295625
729,BS_56,BS_56_3_AC.pickle,35,post expert,behaving,4.383333333333336,2.059123343527014
730,BS_56,BS_56_4_AC.pickle,5,post expert,behaving,3.2653061224489788,5.672043010752689
731,BS_56,BS_56_4_AC.pickle,6,post expert,behaving,2.3129251700680267,0.24193548387096736
732,BS_67,BS_67_1_AC.pickle,10,post late,behaving,1.9209039548022588,0.3846153846153846
733,BS_67,BS_67_1_AC.pickle,14,post late,behaving,4.7047619047619165,1.5081652257444762
734,BS_67,BS_67_1_AC.pickle,16,post late,behaving,4.957264957264958,0.07183908045976976
735,BS_67,BS_67_1_AC.pickle,19,post late,behaving,17.858880778588805,5.252152521525215
736,BS_67,BS_67_1_AC.pickle,31,post late,behaving,10.419047619047602,1.91162343900096
737,BS_67,BS_67_1_AC.pickle,55,post late,behaving,14.684095860566448,6.479647964796479
738,BS_67,BS_67_1_AC.pickle,59,post late,behaving,7.999999999999997,2.867435158501441
739,BS_67,BS_67_2_AC.pickle,1,post expert,behaving,1.8741633199464525,0.05509641873278232
740,BS_67,BS_67_2_AC.pickle,5,post expert,behaving,7.333333333333333,0.6666666666666667
741,BS_67,BS_67_2_AC.pickle,8,post expert,behaving,0.7588075880758809,1.07981220657277
742,BS_67,BS_67_2_AC.pickle,43,post expert,behaving,2.9718875502008033,0.6336088154269972
743,BS_67,BS_67_2_AC.pickle,47,post expert,behaving,16.666666666666668,0.43478260869565216
744,BS_67,BS_67_2_AC.pickle,49,post expert,behaving,9.24731182795699,0.15873015873015872
745,BS_67,BS_67_3_AC.pickle,26,post expert,behaving,0.925925925925926,0.9195402298850575
746,BS_70,BS_70_10_AC.pickle,11,post late,behaving,24.944444444444464,8.299319727891156
747,BS_70,BS_70_10_AC.pickle,16,post late,behaving,0.7680491551459314,2.1289669985321354e-16
748,BS_70,BS_70_10_AC.pickle,19,post late,behaving,2.642089093701996,0.6741573033707869
749,BS_70,BS_70_10_AC.pickle,27,post late,behaving,1.1674347158218108,0.31210986267166074
750,BS_70,BS_70_10_AC.pickle,30,post late,behaving,0.6912442396313367,0.024968789013732586
751,BS_70,BS_70_10_AC.pickle,37,post late,behaving,1.3210445468510001,0.18726591760299646
752,BS_70,BS_70_10_AC.pickle,38,post late,behaving,1.3202933985330085,1.763085399449036
753,BS_70,BS_70_10_AC.pickle,41,post late,behaving,1.488888888888887,0.6666666666666669
754,BS_70,BS_70_10_AC.pickle,43,post late,behaving,2.580645161290321,3.645443196004994
755,BS_70,BS_70_11_AC.pickle,14,post late,behaving,2.55208333333333,3.246913580246914
756,BS_70,BS_70_11_AC.pickle,15,post late,behaving,0.9895833333333334,0.37037037037037035
757,BS_70,BS_70_11_AC.pickle,18,post late,behaving,1.3888888888888886,1.0864197530864204
758,BS_70,BS_70_11_AC.pickle,23,post late,behaving,4.53124999999999,3.6296296296296293
759,BS_70,BS_70_11_AC.pickle,24,post late,behaving,0.8536585365853661,0.19230769230769235
760,BS_70,BS_70_11_AC.pickle,32,post late,behaving,3.802083333333332,4.037037037037036
761,BS_70,BS_70_11_AC.pickle,35,post late,behaving,2.1874999999999996,0.19753086419753016
762,BS_70,BS_70_11_AC.pickle,37,post late,behaving,0.7638888888888906,1.6172839506172842
763,BS_70,BS_70_11_AC.pickle,38,post late,behaving,0.8159722222222209,0.8024691358024688
764,BS_70,BS_70_12_AC.pickle,5,post late,behaving,1.5359477124183,2.2598870056497176
765,BS_70,BS_70_12_AC.pickle,6,post late,behaving,3.1243781094527345,4.0840840840840835
766,BS_70,BS_70_12_AC.pickle,7,post late,behaving,0.9309309309309319,0.3030303030303038
767,BS_70,BS_70_12_AC.pickle,19,post late,behaving,2.0080321285140563,5.677321156773212
768,BS_70,BS_70_12_AC.pickle,20,post late,behaving,2.5120772946859904,4.157608695652173
769,BS_70,BS_70_13_AC.pickle,5,post expert,behaving,0.6435006435006433,0.2819237147595357
770,BS_70,BS_70_13_AC.pickle,8,post expert,behaving,3.912483912483913,1.1608623548922052
771,BS_70,BS_70_13_AC.pickle,18,post expert,behaving,5.070785070785068,5.223880597014926
772,BS_70,BS_70_1_AC.pickle,1,pre late,behaving,12.5626204238921,11.18881118881119
773,BS_70,BS_70_1_AC.pickle,2,pre late,behaving,2.303921568627451,14.617486338797814
774,BS_70,BS_70_1_AC.pickle,13,pre late,behaving,35.87668593448939,22.843822843822842
775,BS_70,BS_70_1_AC.pickle,15,pre late,behaving,8.901734104046245,2.167832167832167
776,BS_70,BS_70_1_AC.pickle,23,pre late,behaving,9.903660886319845,9.72027972027972
777,BS_70,BS_70_1_AC.pickle,31,pre late,behaving,2.7360308285163764,0.6060606060606059
778,BS_70,BS_70_1_AC.pickle,37,pre late,behaving,5.703275529865122,3.6829836829836826
779,BS_70,BS_70_1_AC.pickle,42,pre late,behaving,1.6955684007707135,0.16317016317016333
780,BS_70,BS_70_1_AC.pickle,58,pre late,behaving,0.69364161849711,0.466200466200466
781,BS_70,BS_70_1_AC.pickle,66,pre late,behaving,2.54335260115607,2.3310023310023307
782,BS_70,BS_70_1_AC.pickle,69,pre late,behaving,3.622350674373795,4.662004662004661
783,BS_70,BS_70_1_AC.pickle,72,pre late,behaving,5.904761904761905,0.1754385964912278
784,BS_70,BS_70_1_AC.pickle,73,pre late,behaving,2.157996146435452,3.5897435897435894
785,BS_70,BS_70_1_AC.pickle,74,pre late,behaving,1.0019267822736033,1.118881118881119
786,BS_70,BS_70_1_AC.pickle,77,pre late,behaving,2.3655913978494625,0.0987654320987654
787,BS_70,BS_70_1_AC.pickle,78,pre late,behaving,6.204238921001925,0.3496503496503496
788,BS_70,BS_70_1_AC.pickle,80,pre late,behaving,0.6165703275529867,0.5594405594405595
789,BS_70,BS_70_1_AC.pickle,81,pre late,behaving,2.427745664739884,2.121212121212121
790,BS_70,BS_70_1_AC.pickle,85,pre late,behaving,0.6551059730250482,0.23310023310023317
791,BS_70,BS_70_1_AC.pickle,88,pre late,behaving,0.6936416184971098,0.20979020979020968
792,BS_70,BS_70_1_AC.pickle,91,pre late,behaving,1.618497109826588,0.8391608391608396
793,BS_70,BS_70_1_AC.pickle,98,pre late,behaving,3.5838150289017334,3.2867132867132858
794,BS_70,BS_70_1_AC.pickle,124,pre late,behaving,0.9661835748792269,0.19900497512437815
795,BS_70,BS_70_1_AC.pickle,127,pre late,behaving,4.93256262042389,3.496503496503497
796,BS_70,BS_70_1_AC.pickle,140,pre late,behaving,56.184971098265905,2.7505827505827503
797,BS_70,BS_70_1_AC.pickle,141,pre late,behaving,3.275529865125243,2.354312354312354
798,BS_70,BS_70_5_AC.pickle,0,post early,behaving,5.659259259259257,3.3154121863799295
799,BS_70,BS_70_5_AC.pickle,3,post early,behaving,2.0101781170483446,0.14947683109118015
800,BS_70,BS_70_5_AC.pickle,4,post early,behaving,1.9211195928753195,0.4110612855007476
801,BS_70,BS_70_5_AC.pickle,10,post early,behaving,8.271872740419377,4.551784160139251
802,BS_70,BS_70_6_AC.pickle,2,post early,behaving,1.1317418213969939,2.887989203778677
803,BS_70,BS_70_6_AC.pickle,3,post early,behaving,0.49513704686118476,0.5263157894736842
804,BS_70,BS_70_6_AC.pickle,14,post early,behaving,1.5384615384615385,1.6869095816464237
805,BS_70,BS_70_6_AC.pickle,16,post early,behaving,0.9677419354838708,1.2
806,BS_70,BS_70_6_AC.pickle,37,post early,behaving,1.9688109161793423,0.4559748427672959
807,BS_70,BS_70_6_AC.pickle,42,post early,behaving,1.7283950617283943,0.25641025641025633
808,BS_70,BS_70_6_AC.pickle,51,post early,behaving,1.7329255861365935,4.67005076142132
809,BS_70,BS_70_6_AC.pickle,52,post early,behaving,0.40211640211640237,0.19819819819819806
810,BS_70,BS_70_6_AC.pickle,56,post early,behaving,1.274509803921568,1.2077294685990339
811,BS_70,BS_70_6_AC.pickle,68,post early,behaving,2.8134556574923537,0.17361111111111124
812,BS_70,BS_70_6_AC.pickle,73,post early,behaving,1.0071942446043167,0.2869757174392937
813,BS_70,BS_70_6_AC.pickle,74,post early,behaving,0.7073386383731214,0.6612685560053982
814,BS_70,BS_70_6_AC.pickle,78,post early,behaving,2.6183282980866016,0.4311774461028195
815,BS_70,BS_70_6_AC.pickle,81,post early,behaving,0.79575596816976,0.13495276653171406
816,BS_70,BS_70_7_AC.pickle,15,post late,behaving,1.1751412429378538,0.48346055979643743
817,BS_70,BS_70_7_AC.pickle,22,post late,behaving,11.711711711711708,5.54112554112554
818,BS_70,BS_70_7_AC.pickle,45,post late,behaving,7.631578947368415,2.6050420168067223
819,BS_70,BS_70_7_AC.pickle,49,post late,behaving,4.952380952380951,0.6862745098039218
820,BS_70,BS_70_7_AC.pickle,51,post late,behaving,1.1825192802056552,0.7885304659498205
821,BS_70,BS_70_7_AC.pickle,62,post late,behaving,8.324125230202576,7.305936073059359
822,BS_70,BS_70_7_AC.pickle,63,post late,behaving,7.969151670951159,6.033452807646355
823,BS_70,BS_70_7_AC.pickle,72,post late,behaving,2.4967824967824974,0.755555555555556
824,BS_70,BS_70_8_AC.pickle,1,post late,behaving,3.039014373716636,1.6448801742919392
825,BS_70,BS_70_8_AC.pickle,3,post late,behaving,1.9134396355353085,0.9173126614987085
826,BS_70,BS_70_8_AC.pickle,18,post late,behaving,1.3689253935660464,0.4684095860566452
827,BS_70,BS_70_8_AC.pickle,20,post late,behaving,3.737166324435318,0.5119825708061003
828,BS_70,BS_70_8_AC.pickle,21,post late,behaving,13.699788583509507,3.595890410958904
829,BS_70,BS_70_8_AC.pickle,25,post late,behaving,0.7255304585900076,0.44662309368191727
830,BS_70,BS_70_8_AC.pickle,28,post late,behaving,1.5958240119313933,1.0025062656641608
831,BS_70,BS_70_8_AC.pickle,29,post late,behaving,1.4373716632443516,1.3180827886710245
832,BS_70,BS_70_8_AC.pickle,32,post late,behaving,0.6511627906976741,0.2980132450331126
833,BS_70,BS_70_8_AC.pickle,36,post late,behaving,2.2771535580524342,0.1767676767676777
834,BS_70,BS_70_8_AC.pickle,40,post late,behaving,1.6837782340862437,1.034858387799564
835,BS_70,BS_70_8_AC.pickle,42,post late,behaving,2.4914442162902133,2.0043572984749445
836,BS_70,BS_70_8_AC.pickle,48,post late,behaving,10.363984674329505,4.910179640718563
837,BS_70,BS_70_8_AC.pickle,52,post late,behaving,0.5065023956194391,0.01089324618736361
838,BS_70,BS_70_8_AC.pickle,53,post late,behaving,0.3361344537815123,0.0564971751412429
839,BS_70,BS_70_9_AC.pickle,8,post late,behaving,0.6381534283774596,0.9595959595959594
840,BS_70,BS_70_9_AC.pickle,9,post late,behaving,2.565400843881853,1.7267759562841531
841,BS_70,BS_70_9_AC.pickle,14,post late,behaving,1.0997963340122203,0.361952861952862
842,BS_70,BS_70_9_AC.pickle,15,post late,behaving,1.439239646978954,1.0101010101010104
843,BS_70,BS_70_9_AC.pickle,20,post late,behaving,1.068702290076336,0.7040704070407042
844,BS_70,BS_70_9_AC.pickle,21,post late,behaving,2.1076233183856505,1.7134831460674165
845,BS_70,BS_70_9_AC.pickle,34,post late,behaving,0.7246376811594196,0.6594399277326105
846,BS_70,BS_70_9_AC.pickle,35,post late,behaving,4.317718940936871,1.7424242424242418
847,BS_70,BS_70_9_AC.pickle,36,post late,behaving,1.9959266802444025,1.136363636363636
848,BS_70,BS_70_9_AC.pickle,38,post late,behaving,1.6564833672776647,1.4646464646464648
849,BS_70,BS_70_9_AC.pickle,40,post late,behaving,1.3170400543109302,0.43771043771043816
850,BS_70,BS_70_9_AC.pickle,41,post late,behaving,0.8934707903780075,0.6599552572706936
851,BS_70,BS_70_9_AC.pickle,48,post late,behaving,6.0903426791277235,2.406311637080868
852,BS_70,BS_70_9_AC.pickle,54,post late,behaving,1.041666666666668,1.3687150837988826
853,BS_70,BS_70_9_AC.pickle,56,post late,behaving,10.999160369437451,3.4636264929424536
854,BS_70,BS_70_9_AC.pickle,60,post late,behaving,8.921282798833824,1.027667984189723
855,BS_72,BS_72_10_AC.pickle,1,post late,behaving,1.2790697674418603,0.4964539007092201
856,BS_72,BS_72_10_AC.pickle,13,post late,behaving,1.214203894616265,0.6759906759906761
857,BS_72,BS_72_10_AC.pickle,18,post late,behaving,13.402061855670107,0.23310023310023317
858,BS_72,BS_72_10_AC.pickle,24,post late,behaving,1.351660939289803,1.3286713286713283
859,BS_72,BS_72_10_AC.pickle,31,post late,behaving,0.726817042606514,1.4444444444444442
860,BS_72,BS_72_10_AC.pickle,32,post late,behaving,0.7331042382588774,0.7459207459207454
861,BS_72,BS_72_10_AC.pickle,39,post late,behaving,2.7949599083619705,4.149184149184148
862,BS_72,BS_72_12_AC.pickle,22,post late,behaving,2.683615819209039,2.9411764705882355
863,BS_72,BS_72_12_AC.pickle,25,post late,behaving,1.7564870259481034,1.9047619047619047
864,BS_72,BS_72_13_AC.pickle,0,post late,behaving,1.321713870733477,1.3494191242180513
865,BS_72,BS_72_13_AC.pickle,6,post late,behaving,4.671916010498688,1.7585301837270342
866,BS_72,BS_72_13_AC.pickle,10,post late,behaving,7.267759562841531,3.4153005464480874
867,BS_72,BS_72_13_AC.pickle,12,post late,behaving,6.840958605664477,2.913315460232351
868,BS_72,BS_72_1_AC.pickle,0,pre expert,behaving,12.38546603475514,3.6781609195402294
869,BS_72,BS_72_1_AC.pickle,5,pre expert,behaving,3.34913112164297,2.6206896551724137
870,BS_72,BS_72_1_AC.pickle,16,pre expert,behaving,2.666666666666667,0.3508771929824559
871,BS_72,BS_72_1_AC.pickle,18,pre expert,behaving,3.1578947368421053,1.358024691358025
872,BS_72,BS_72_1_AC.pickle,20,pre expert,behaving,1.4814814814814814,1.5584415584415583
873,BS_72,BS_72_1_AC.pickle,24,pre expert,behaving,1.579778830963664,1.6321839080459768
874,BS_72,BS_72_1_AC.pickle,26,pre expert,behaving,0.9876543209876544,1.0833333333333333
875,BS_72,BS_72_1_AC.pickle,27,pre expert,behaving,2.051282051282051,0.9523809523809526
