,animal,session,cluster ID,learning phase,FR modulation,control decoding performance
682,BS_50,BS_50_2_AC.pickle,68,pre early,1.4470284237726099,0.492858737
683,BS_50,BS_50_2_AC.pickle,74,pre early,35.45219638242894,0.500812179
684,BS_50,BS_50_2_AC.pickle,79,pre early,3.049095607235142,0.487260828
685,BS_50,BS_50_2_AC.pickle,81,pre early,3.462532299741601,0.498582483
686,BS_50,BS_50_2_AC.pickle,83,pre early,2.8940568475452197,0.49881498
687,BS_50,BS_50_2_AC.pickle,88,pre early,2.790697674418605,0.499744969
688,BS_50,BS_50_2_AC.pickle,91,pre early,3.4108527131782957,0.496497798
689,BS_50,BS_50_2_AC.pickle,95,pre early,10.69767441860465,0.492501603
690,BS_50,BS_50_3_AC.pickle,0,pre early,17.733333333333338,0.498820818
691,BS_50,BS_50_3_AC.pickle,3,pre early,65.79047619047616,0.506075713
692,BS_50,BS_50_3_AC.pickle,6,pre early,18.09523809523808,0.506092059
693,BS_50,BS_50_3_AC.pickle,11,pre early,11.714285714285712,0.496339861
694,BS_50,BS_50_3_AC.pickle,16,pre early,3.6571428571428584,0.501703227
695,BS_50,BS_50_3_AC.pickle,21,pre early,6.553030303030304,0.504031476
696,BS_50,BS_50_3_AC.pickle,28,pre early,1.9999999999999993,0.498040799
697,BS_50,BS_50_3_AC.pickle,32,pre early,3.987538940809973,0.503425146
698,BS_50,BS_50_3_AC.pickle,34,pre early,9.31428571428572,0.498582497
699,BS_50,BS_50_3_AC.pickle,41,pre early,37.3904761904762,0.505989408
700,BS_50,BS_50_3_AC.pickle,45,pre early,7.0132517838939865,0.508382256
701,BS_50,BS_50_3_AC.pickle,50,pre early,1.1188811188811192,0.508567539
702,BS_50,BS_50_7_AC.pickle,3,pre late,0.9416195856873822,0.499348661
703,BS_50,BS_50_7_AC.pickle,5,pre late,1.4061519146264911,0.495272531
704,BS_50,BS_50_7_AC.pickle,10,pre late,0.729684908789386,0.497767006
705,BS_50,BS_50_7_AC.pickle,12,pre late,2.9001883239171367,0.503164426
706,BS_50,BS_50_7_AC.pickle,20,pre late,0.7607192254495159,0.501038516
707,BS_50,BS_50_7_AC.pickle,23,pre late,1.2052730696798484,0.503565073
708,BS_51,BS_51_2_AC.pickle,0,post expert,2.0143884892086334,0.4863433
709,BS_51,BS_51_2_AC.pickle,3,post expert,0.927960927960928,0.501028192
710,BS_51,BS_51_2_AC.pickle,7,post expert,1.2454212454212468,0.502108385
711,BS_51,BS_51_2_AC.pickle,12,post expert,0.8302808302808306,0.495148359
712,BS_56,BS_56_1_AC.pickle,0,post expert,0.5494505494505495,0.506948876
713,BS_56,BS_56_1_AC.pickle,3,post expert,4.94505494505495,0.502956487
714,BS_56,BS_56_1_AC.pickle,10,post expert,1.5384615384615388,0.503134907
715,BS_56,BS_56_1_AC.pickle,11,post expert,0.9009009009009009,
716,BS_56,BS_56_1_AC.pickle,14,post expert,0.952380952380952,0.49836
717,BS_56,BS_56_1_AC.pickle,15,post expert,1.0622710622710625,0.499250807
718,BS_56,BS_56_1_AC.pickle,16,post expert,3.809523809523811,0.501669652
719,BS_56,BS_56_1_AC.pickle,17,post expert,0.21978021978021983,
720,BS_56,BS_56_1_AC.pickle,26,post expert,1.7216117216117215,0.49954654
721,BS_56,BS_56_2_AC.pickle,9,post expert,4.210526315789474,0.49969475
722,BS_56,BS_56_3_AC.pickle,2,post expert,0.9000000000000005,0.507911194
723,BS_56,BS_56_3_AC.pickle,7,post expert,0.5833333333333336,0.498634146
724,BS_56,BS_56_3_AC.pickle,10,post expert,1.1333333333333346,0.501169481
725,BS_56,BS_56_3_AC.pickle,13,post expert,0.6666666666666672,0.502454034
726,BS_56,BS_56_3_AC.pickle,20,post expert,0.7500000000000001,0.499079425
727,BS_56,BS_56_3_AC.pickle,30,post expert,0.4333333333333334,0.501239525
728,BS_56,BS_56_3_AC.pickle,31,post expert,0.5333333333333331,0.49459162
729,BS_56,BS_56_3_AC.pickle,35,post expert,4.383333333333336,0.499387117
730,BS_56,BS_56_4_AC.pickle,5,post expert,3.2653061224489788,0.500377519
731,BS_56,BS_56_4_AC.pickle,6,post expert,2.3129251700680267,0.491970889
732,BS_67,BS_67_1_AC.pickle,10,post late,1.9209039548022588,0.509096914
733,BS_67,BS_67_1_AC.pickle,14,post late,4.7047619047619165,0.501888565
734,BS_67,BS_67_1_AC.pickle,16,post late,4.957264957264958,0.500983349
735,BS_67,BS_67_1_AC.pickle,19,post late,17.858880778588805,0.498094248
736,BS_67,BS_67_1_AC.pickle,31,post late,10.419047619047602,0.499938364
737,BS_67,BS_67_1_AC.pickle,55,post late,14.684095860566448,0.49655629
738,BS_67,BS_67_1_AC.pickle,59,post late,7.999999999999997,0.503074854
739,BS_67,BS_67_2_AC.pickle,1,post expert,1.8741633199464525,0.500074409
740,BS_67,BS_67_2_AC.pickle,5,post expert,7.333333333333333,
741,BS_67,BS_67_2_AC.pickle,8,post expert,0.7588075880758809,0.500994433
742,BS_67,BS_67_2_AC.pickle,43,post expert,2.9718875502008033,0.49068335
743,BS_67,BS_67_2_AC.pickle,47,post expert,16.666666666666668,0.49125
744,BS_67,BS_67_2_AC.pickle,49,post expert,9.24731182795699,
745,BS_67,BS_67_3_AC.pickle,26,post expert,0.925925925925926,
746,BS_70,BS_70_10_AC.pickle,11,post late,24.944444444444464,0.501086957
747,BS_70,BS_70_10_AC.pickle,16,post late,0.7680491551459314,0.498863625
748,BS_70,BS_70_10_AC.pickle,19,post late,2.642089093701996,0.499966153
749,BS_70,BS_70_10_AC.pickle,27,post late,1.1674347158218108,0.505116342
750,BS_70,BS_70_10_AC.pickle,30,post late,0.6912442396313367,0.506120856
751,BS_70,BS_70_10_AC.pickle,37,post late,1.3210445468510001,0.504520886
752,BS_70,BS_70_10_AC.pickle,38,post late,1.3202933985330085,0.500629625
753,BS_70,BS_70_10_AC.pickle,41,post late,1.488888888888887,0.491835401
754,BS_70,BS_70_10_AC.pickle,43,post late,2.580645161290321,0.497977395
755,BS_70,BS_70_11_AC.pickle,14,post late,2.55208333333333,0.499751685
756,BS_70,BS_70_11_AC.pickle,15,post late,0.9895833333333334,0.499673265
757,BS_70,BS_70_11_AC.pickle,18,post late,1.3888888888888886,0.494355646
758,BS_70,BS_70_11_AC.pickle,23,post late,4.53124999999999,0.503260067
759,BS_70,BS_70_11_AC.pickle,24,post late,0.8536585365853661,0.506650035
760,BS_70,BS_70_11_AC.pickle,32,post late,3.802083333333332,0.497270288
761,BS_70,BS_70_11_AC.pickle,35,post late,2.1874999999999996,0.498799348
762,BS_70,BS_70_11_AC.pickle,37,post late,0.7638888888888906,0.495270067
763,BS_70,BS_70_11_AC.pickle,38,post late,0.8159722222222209,0.500436277
764,BS_70,BS_70_12_AC.pickle,5,post late,1.5359477124183,0.502151172
765,BS_70,BS_70_12_AC.pickle,6,post late,3.1243781094527345,0.499971802
766,BS_70,BS_70_12_AC.pickle,7,post late,0.9309309309309319,0.497751794
767,BS_70,BS_70_12_AC.pickle,19,post late,2.0080321285140563,0.505890847
768,BS_70,BS_70_12_AC.pickle,20,post late,2.5120772946859904,0.496673607
769,BS_70,BS_70_13_AC.pickle,5,post expert,0.6435006435006433,
770,BS_70,BS_70_13_AC.pickle,8,post expert,3.912483912483913,
771,BS_70,BS_70_13_AC.pickle,18,post expert,5.070785070785068,0.50207064
772,BS_70,BS_70_1_AC.pickle,1,pre late,12.5626204238921,0.500055457
773,BS_70,BS_70_1_AC.pickle,2,pre late,2.303921568627451,0.488734432
774,BS_70,BS_70_1_AC.pickle,13,pre late,35.87668593448939,0.499661554
775,BS_70,BS_70_1_AC.pickle,15,pre late,8.901734104046245,0.502243706
776,BS_70,BS_70_1_AC.pickle,23,pre late,9.903660886319845,0.491822059
777,BS_70,BS_70_1_AC.pickle,31,pre late,2.7360308285163764,0.499091043
778,BS_70,BS_70_1_AC.pickle,37,pre late,5.703275529865122,0.504427106
779,BS_70,BS_70_1_AC.pickle,42,pre late,1.6955684007707135,0.505583509
780,BS_70,BS_70_1_AC.pickle,58,pre late,0.69364161849711,0.512955078
781,BS_70,BS_70_1_AC.pickle,66,pre late,2.54335260115607,0.503024314
782,BS_70,BS_70_1_AC.pickle,69,pre late,3.622350674373795,0.496843924
783,BS_70,BS_70_1_AC.pickle,72,pre late,5.904761904761905,
784,BS_70,BS_70_1_AC.pickle,73,pre late,2.157996146435452,0.501364754
785,BS_70,BS_70_1_AC.pickle,74,pre late,1.0019267822736033,0.498695549
786,BS_70,BS_70_1_AC.pickle,77,pre late,2.3655913978494625,0.507264322
787,BS_70,BS_70_1_AC.pickle,78,pre late,6.204238921001925,0.49553887
788,BS_70,BS_70_1_AC.pickle,80,pre late,0.6165703275529867,0.495194593
789,BS_70,BS_70_1_AC.pickle,81,pre late,2.427745664739884,0.50418496
790,BS_70,BS_70_1_AC.pickle,85,pre late,0.6551059730250482,0.502615561
791,BS_70,BS_70_1_AC.pickle,88,pre late,0.6936416184971098,0.502129982
792,BS_70,BS_70_1_AC.pickle,91,pre late,1.618497109826588,0.504275651
793,BS_70,BS_70_1_AC.pickle,98,pre late,3.5838150289017334,0.504215191
794,BS_70,BS_70_1_AC.pickle,124,pre late,0.9661835748792269,
795,BS_70,BS_70_1_AC.pickle,127,pre late,4.93256262042389,0.492217856
796,BS_70,BS_70_1_AC.pickle,140,pre late,56.184971098265905,0.504175868
797,BS_70,BS_70_1_AC.pickle,141,pre late,3.275529865125243,0.505319998
798,BS_70,BS_70_5_AC.pickle,0,post early,5.659259259259257,0.495988216
799,BS_70,BS_70_5_AC.pickle,3,post early,2.0101781170483446,0.499693437
800,BS_70,BS_70_5_AC.pickle,4,post early,1.9211195928753195,0.499386572
801,BS_70,BS_70_5_AC.pickle,10,post early,8.271872740419377,0.502107013
802,BS_70,BS_70_6_AC.pickle,2,post early,1.1317418213969939,0.497183421
803,BS_70,BS_70_6_AC.pickle,3,post early,0.49513704686118476,0.498540801
804,BS_70,BS_70_6_AC.pickle,14,post early,1.5384615384615385,0.501733787
805,BS_70,BS_70_6_AC.pickle,16,post early,0.9677419354838708,0.49739598
806,BS_70,BS_70_6_AC.pickle,37,post early,1.9688109161793423,0.503212537
807,BS_70,BS_70_6_AC.pickle,42,post early,1.7283950617283943,0.501788062
808,BS_70,BS_70_6_AC.pickle,51,post early,1.7329255861365935,0.495341623
809,BS_70,BS_70_6_AC.pickle,52,post early,0.40211640211640237,0.506354801
810,BS_70,BS_70_6_AC.pickle,56,post early,1.274509803921568,0.508257031
811,BS_70,BS_70_6_AC.pickle,68,post early,2.8134556574923537,0.504010696
812,BS_70,BS_70_6_AC.pickle,73,post early,1.0071942446043167,0.50587591
813,BS_70,BS_70_6_AC.pickle,74,post early,0.7073386383731214,0.494370247
814,BS_70,BS_70_6_AC.pickle,78,post early,2.6183282980866016,0.501184218
815,BS_70,BS_70_6_AC.pickle,81,post early,0.79575596816976,0.496693999
816,BS_70,BS_70_7_AC.pickle,15,post late,1.1751412429378538,0.502113724
817,BS_70,BS_70_7_AC.pickle,22,post late,11.711711711711708,0.500842301
818,BS_70,BS_70_7_AC.pickle,45,post late,7.631578947368415,0.498842234
819,BS_70,BS_70_7_AC.pickle,49,post late,4.952380952380951,0.504616248
820,BS_70,BS_70_7_AC.pickle,51,post late,1.1825192802056552,0.495739102
821,BS_70,BS_70_7_AC.pickle,62,post late,8.324125230202576,0.501037525
822,BS_70,BS_70_7_AC.pickle,63,post late,7.969151670951159,0.498955273
823,BS_70,BS_70_7_AC.pickle,72,post late,2.4967824967824974,0.498020377
824,BS_70,BS_70_8_AC.pickle,1,post late,3.039014373716636,0.498971159
825,BS_70,BS_70_8_AC.pickle,3,post late,1.9134396355353085,0.498051311
826,BS_70,BS_70_8_AC.pickle,18,post late,1.3689253935660464,0.49574669
827,BS_70,BS_70_8_AC.pickle,20,post late,3.737166324435318,0.491875606
828,BS_70,BS_70_8_AC.pickle,21,post late,13.699788583509507,0.497759511
829,BS_70,BS_70_8_AC.pickle,25,post late,0.7255304585900076,0.501944637
830,BS_70,BS_70_8_AC.pickle,28,post late,1.5958240119313933,0.493857361
831,BS_70,BS_70_8_AC.pickle,29,post late,1.4373716632443516,0.500109998
832,BS_70,BS_70_8_AC.pickle,32,post late,0.6511627906976741,0.497544758
833,BS_70,BS_70_8_AC.pickle,36,post late,2.2771535580524342,0.502742077
834,BS_70,BS_70_8_AC.pickle,40,post late,1.6837782340862437,0.490309371
835,BS_70,BS_70_8_AC.pickle,42,post late,2.4914442162902133,0.501933641
836,BS_70,BS_70_8_AC.pickle,48,post late,10.363984674329505,0.49690115
837,BS_70,BS_70_8_AC.pickle,52,post late,0.5065023956194391,0.496541188
838,BS_70,BS_70_8_AC.pickle,53,post late,0.3361344537815123,0.502793809
839,BS_70,BS_70_9_AC.pickle,8,post late,0.6381534283774596,0.503872564
840,BS_70,BS_70_9_AC.pickle,9,post late,2.565400843881853,0.49198753
841,BS_70,BS_70_9_AC.pickle,14,post late,1.0997963340122203,0.498197018
842,BS_70,BS_70_9_AC.pickle,15,post late,1.439239646978954,0.497193989
843,BS_70,BS_70_9_AC.pickle,20,post late,1.068702290076336,0.501776508
844,BS_70,BS_70_9_AC.pickle,21,post late,2.1076233183856505,0.500115596
845,BS_70,BS_70_9_AC.pickle,34,post late,0.7246376811594196,0.498812873
846,BS_70,BS_70_9_AC.pickle,35,post late,4.317718940936871,0.493949685
847,BS_70,BS_70_9_AC.pickle,36,post late,1.9959266802444025,0.499469601
848,BS_70,BS_70_9_AC.pickle,38,post late,1.6564833672776647,0.507839716
849,BS_70,BS_70_9_AC.pickle,40,post late,1.3170400543109302,0.497950328
850,BS_70,BS_70_9_AC.pickle,41,post late,0.8934707903780075,0.507374025
851,BS_70,BS_70_9_AC.pickle,48,post late,6.0903426791277235,0.499799563
852,BS_70,BS_70_9_AC.pickle,54,post late,1.041666666666668,0.500356901
853,BS_70,BS_70_9_AC.pickle,56,post late,10.999160369437451,0.500873552
854,BS_70,BS_70_9_AC.pickle,60,post late,8.921282798833824,0.504292627
855,BS_72,BS_72_10_AC.pickle,1,post late,1.2790697674418603,0.505819441
856,BS_72,BS_72_10_AC.pickle,13,post late,1.214203894616265,0.499901121
857,BS_72,BS_72_10_AC.pickle,18,post late,13.402061855670107,0.498500372
858,BS_72,BS_72_10_AC.pickle,24,post late,1.351660939289803,0.510735922
859,BS_72,BS_72_10_AC.pickle,31,post late,0.726817042606514,0.507350549
860,BS_72,BS_72_10_AC.pickle,32,post late,0.7331042382588774,0.493716087
861,BS_72,BS_72_10_AC.pickle,39,post late,2.7949599083619705,0.498688906
862,BS_72,BS_72_12_AC.pickle,22,post late,2.683615819209039,0.499080578
863,BS_72,BS_72_12_AC.pickle,25,post late,1.7564870259481034,0.495318525
864,BS_72,BS_72_13_AC.pickle,0,post late,1.321713870733477,0.49879085
865,BS_72,BS_72_13_AC.pickle,6,post late,4.671916010498688,0.501407223
866,BS_72,BS_72_13_AC.pickle,10,post late,7.267759562841531,0.496679487
867,BS_72,BS_72_13_AC.pickle,12,post late,6.840958605664477,0.50024269
868,BS_72,BS_72_1_AC.pickle,0,pre expert,12.38546603475514,0.506217809
869,BS_72,BS_72_1_AC.pickle,5,pre expert,3.34913112164297,0.499065715
870,BS_72,BS_72_1_AC.pickle,16,pre expert,2.666666666666667,
871,BS_72,BS_72_1_AC.pickle,18,pre expert,3.1578947368421053,
872,BS_72,BS_72_1_AC.pickle,20,pre expert,1.4814814814814814,
873,BS_72,BS_72_1_AC.pickle,24,pre expert,1.579778830963664,0.500903736
874,BS_72,BS_72_1_AC.pickle,26,pre expert,0.9876543209876544,
875,BS_72,BS_72_1_AC.pickle,27,pre expert,2.051282051282051,
876,BS_72,BS_72_1_AC.pickle,29,pre expert,0.6635071090047393,0.503390401
877,BS_72,BS_72_1_AC.pickle,30,pre expert,12.922590837282781,0.495579756
878,BS_72,BS_72_1_AC.pickle,31,pre expert,1.674565560821485,0.496797375
879,BS_72,BS_72_1_AC.pickle,32,pre expert,2.5641025641025643,
880,BS_72,BS_72_1_AC.pickle,38,pre expert,5.5924170616113775,0.504019189
881,BS_72,BS_72_1_AC.pickle,41,pre expert,1.4218009478672986,0.49805417
882,BS_72,BS_72_1_AC.pickle,51,pre expert,1.839080459770115,
883,BS_72,BS_72_1_AC.pickle,54,pre expert,7.582938388625593,0.505093588
884,BS_72,BS_72_1_AC.pickle,58,pre expert,1.4689265536723164,
885,BS_72,BS_72_2_AC.pickle,0,pre expert,2.1176470588235285,0.511422241
886,BS_72,BS_72_2_AC.pickle,1,pre expert,2.8947368421052637,0.505977545
887,BS_72,BS_72_2_AC.pickle,3,pre expert,22.588235294117645,0.497672068
888,BS_72,BS_72_2_AC.pickle,7,pre expert,6.627450980392157,0.511695056
889,BS_72,BS_72_2_AC.pickle,8,pre expert,2.470588235294118,0.499189863
890,BS_72,BS_72_2_AC.pickle,17,pre expert,6.039215686274509,0.502692148
891,BS_72,BS_72_2_AC.pickle,19,pre expert,12.470588235294118,0.493185154
892,BS_72,BS_72_2_AC.pickle,20,pre expert,2.4489795918367347,
893,BS_72,BS_72_2_AC.pickle,26,pre expert,1.9607843137254903,0.493644925
894,BS_72,BS_72_2_AC.pickle,45,pre expert,0.9803921568627448,0.503877579
895,BS_72,BS_72_2_AC.pickle,52,pre expert,4.9350649350649345,0.501925107
896,BS_72,BS_72_4_AC.pickle,0,post early,21.666666666666654,0.499107952
897,BS_72,BS_72_4_AC.pickle,2,post early,1.4754098360655743,0.501753053
898,BS_72,BS_72_4_AC.pickle,7,post early,2.019607843137254,0.501078788
899,BS_72,BS_72_4_AC.pickle,9,post early,7.363945578231298,0.503853194
900,BS_72,BS_72_4_AC.pickle,10,post early,6.802721088435374,0.506016558
901,BS_72,BS_72_4_AC.pickle,11,post early,12.569659442724467,0.496188712
902,BS_72,BS_72_4_AC.pickle,12,post early,1.1054421768707474,0.49976019
903,BS_72,BS_72_4_AC.pickle,34,post early,3.3163265306122454,0.499995066
904,BS_72,BS_72_4_AC.pickle,43,post early,1.3605442176870752,0.502586877
905,BS_72,BS_72_4_AC.pickle,44,post early,4.075117370892018,0.499596357
906,BS_72,BS_72_4_AC.pickle,46,post early,7.562189054726367,0.497759116
907,BS_72,BS_72_4_AC.pickle,54,post early,10.068027210884367,0.503182165
908,BS_72,BS_72_4_AC.pickle,55,post early,31.238938053097336,0.501157971
909,BS_72,BS_72_4_AC.pickle,64,post early,6.955782312925171,0.4987689
910,BS_72,BS_72_4_AC.pickle,68,post early,4.642857142857143,0.502416814
911,BS_72,BS_72_4_AC.pickle,70,post early,18.323108384458077,0.500380939
912,BS_72,BS_72_4_AC.pickle,79,post early,5.986394557823132,0.503893895
913,BS_72,BS_72_4_AC.pickle,80,post early,0.5660377358490566,
914,BS_72,BS_72_4_AC.pickle,88,post early,5.493197278911565,0.497399454
915,BS_72,BS_72_4_AC.pickle,90,post early,1.2474437627811858,0.501609517
916,BS_72,BS_72_4_AC.pickle,95,post early,1.7687074829931975,0.498521208
917,BS_72,BS_72_4_AC.pickle,100,post early,0.37037037037037046,0.500632867
918,BS_72,BS_72_4_AC.pickle,101,post early,5.346534653465347,0.497913231
919,BS_72,BS_72_4_AC.pickle,114,post early,1.4575866188769409,0.497198892
920,BS_72,BS_72_4_AC.pickle,115,post early,29.14965986394558,0.499858339
921,BS_72,BS_72_5_AC.pickle,0,post late,3.1643625192012292,0.49891709
922,BS_72,BS_72_5_AC.pickle,10,post late,39.34666666666668,0.499554691
923,BS_72,BS_72_5_AC.pickle,14,post late,0.9663865546218493,0.501966741
924,BS_72,BS_72_5_AC.pickle,22,post late,24.559999999999995,
925,BS_72,BS_72_5_AC.pickle,33,post late,19.02745098039214,0.501384261
926,BS_72,BS_72_5_AC.pickle,36,post late,20.210970464135016,0.501214151
927,BS_72,BS_72_5_AC.pickle,37,post late,1.4879649890590811,0.493658652
928,BS_72,BS_72_5_AC.pickle,42,post late,35.62666666666672,0.501922948
929,BS_72,BS_72_5_AC.pickle,54,post late,0.9322033898305085,0.496760152
930,BS_72,BS_72_5_AC.pickle,55,post late,3.359999999999999,0.502317177
931,BS_72,BS_72_5_AC.pickle,56,post late,1.1755952380952377,0.502666135
932,BS_72,BS_72_5_AC.pickle,58,post late,0.4799999999999999,0.502783943
933,BS_72,BS_72_5_AC.pickle,61,post late,12.133333333333331,0.499077197
934,BS_72,BS_72_5_AC.pickle,63,post late,0.6666666666666667,0.500997683
935,BS_72,BS_72_5_AC.pickle,66,post late,5.245098039215683,0.500886575
936,BS_72,BS_72_6_AC.pickle,0,post late,0.47519217330538105,0.499217296
937,BS_72,BS_72_6_AC.pickle,7,post late,15.826666666666659,
938,BS_72,BS_72_6_AC.pickle,12,post late,2.866666666666672,0.498356077
939,BS_72,BS_72_6_AC.pickle,13,post late,2.72,0.495609264
940,BS_72,BS_72_6_AC.pickle,14,post late,4.483430799220272,0.502294833
941,BS_72,BS_72_6_AC.pickle,17,post late,3.893333333333338,0.503884618
942,BS_72,BS_72_6_AC.pickle,22,post late,1.2490241998438727,0.501375387
943,BS_72,BS_72_6_AC.pickle,23,post late,11.053333333333326,0.50179672
944,BS_72,BS_72_6_AC.pickle,26,post late,11.373333333333322,0.502819527
945,BS_72,BS_72_6_AC.pickle,27,post late,7.605409705648372,0.495502434
946,BS_72,BS_72_6_AC.pickle,28,post late,2.960000000000004,0.501906913
947,BS_72,BS_72_6_AC.pickle,29,post late,2.692939244663382,0.501259736
948,BS_72,BS_72_6_AC.pickle,31,post late,8.69333333333334,0.504973413
949,BS_72,BS_72_6_AC.pickle,32,post late,2.7188081936685298,0.502448558
950,BS_72,BS_72_6_AC.pickle,40,post late,21.863799283154098,0.500034796
951,BS_72,BS_72_6_AC.pickle,41,post late,5.613333333333349,0.505597412
952,BS_72,BS_72_6_AC.pickle,42,post late,2.759999999999996,0.501249279
953,BS_72,BS_72_6_AC.pickle,43,post late,4.7092198581560245,0.495068841
954,BS_72,BS_72_6_AC.pickle,45,post late,2.1637426900584784,0.504495086
955,BS_72,BS_72_6_AC.pickle,57,post late,3.713768115942031,0.497997856
956,BS_72,BS_72_6_AC.pickle,61,post late,9.069373942470387,0.49318485
957,BS_72,BS_72_6_AC.pickle,64,post late,2.93453724604966,0.501428259
958,BS_72,BS_72_6_AC.pickle,65,post late,2.0788530465949817,0.500075803
959,BS_72,BS_72_7_AC.pickle,12,post late,1.0836277974087158,0.49510153
960,BS_72,BS_72_7_AC.pickle,13,post late,21.69398907103826,0.497631831
961,BS_72,BS_72_7_AC.pickle,14,post late,17.723132969034598,0.496917577
962,BS_72,BS_72_7_AC.pickle,15,post late,5.373406193078319,0.500149104
963,BS_72,BS_72_7_AC.pickle,16,post late,13.806921675774136,0.500525645
964,BS_72,BS_72_7_AC.pickle,33,post late,50.692167577413485,0.500954764
965,BS_72,BS_72_7_AC.pickle,35,post late,12.768670309653915,0.503166327
966,BS_72,BS_72_7_AC.pickle,36,post late,0.3921568627450982,0.495744242
967,BS_72,BS_72_8_AC.pickle,5,post late,11.756978653530378,0.498327502
968,BS_72,BS_72_8_AC.pickle,7,post late,2.5974025974025965,0.495594032
969,BS_72,BS_72_8_AC.pickle,10,post late,31.724137931034477,0.509513889
970,BS_72,BS_72_8_AC.pickle,17,post late,5.648604269293927,0.508097571
971,BS_72,BS_72_8_AC.pickle,18,post late,4.663382594417079,0.509490005
972,BS_72,BS_72_8_AC.pickle,19,post late,4.926108374384244,0.503150942
973,BS_72,BS_72_8_AC.pickle,23,post late,8.243021346469627,0.505634409
974,BS_72,BS_72_8_AC.pickle,36,post late,4.342105263157894,0.497749861
975,BS_72,BS_72_8_AC.pickle,37,post late,0.4926108374384237,0.487496077
976,BS_72,BS_72_8_AC.pickle,44,post late,8.467153284671529,0.496092058
977,BS_72,BS_72_9_AC.pickle,2,post late,0.9302325581395349,0.498144615
978,BS_72,BS_72_9_AC.pickle,8,post late,10.048309178743963,0.500170772
979,BS_72,BS_72_9_AC.pickle,11,post late,4.806763285024148,0.499094938
980,BS_87,BS_87_10_AC.pickle,4,post expert,7.348484848484848,0.513821081
981,BS_87,BS_87_11_AC.pickle,1,post expert,0.6403013182674195,0.498718109
982,BS_87,BS_87_11_AC.pickle,4,post expert,5.68738229755179,0.506515497
983,BS_87,BS_87_11_AC.pickle,10,post expert,7.0588235294117645,0.450075
984,BS_87,BS_87_11_AC.pickle,12,post expert,4.595103578154426,0.496910864
985,BS_87,BS_87_1_AC.pickle,5,pre expert,4.281842818428184,0.510000356
986,BS_87,BS_87_1_AC.pickle,7,pre expert,3.197831978319783,0.486212667
987,BS_87,BS_87_1_AC.pickle,8,pre expert,10.243902439024392,0.495259336
988,BS_87,BS_87_1_AC.pickle,12,pre expert,29.97289972899729,0.51221105
989,BS_87,BS_87_1_AC.pickle,14,pre expert,13.550135501355012,0.499730968
990,BS_87,BS_87_1_AC.pickle,15,pre expert,20.813008130081297,0.498411723
991,BS_87,BS_87_1_AC.pickle,30,pre expert,1.8970189701897027,0.497667458
992,BS_87,BS_87_1_AC.pickle,39,pre expert,67.80487804878047,0.491294304
993,BS_87,BS_87_2_AC.pickle,25,pre expert,28.447837150127228,0.502099124
994,BS_87,BS_87_4_AC.pickle,3,post early,25.031446540880523,0.500434578
995,BS_87,BS_87_4_AC.pickle,10,post early,7.111111111111113,0.492787879
996,BS_87,BS_87_4_AC.pickle,15,post early,4.685534591194957,0.501359995
997,BS_87,BS_87_4_AC.pickle,18,post early,5.424528301886788,0.500133392
998,BS_87,BS_87_4_AC.pickle,19,post early,2.9874213836478005,0.496575385
999,BS_87,BS_87_4_AC.pickle,26,post early,33.738848337388504,0.505194496
1000,BS_87,BS_87_4_AC.pickle,27,post early,23.09748427672956,0.497992897
1001,BS_87,BS_87_4_AC.pickle,33,post early,3.0660377358490445,0.50383961
1002,BS_87,BS_87_4_AC.pickle,34,post early,22.123142250530776,0.499033467
1003,BS_87,BS_87_4_AC.pickle,35,post early,10.40880503144656,0.49492539
1004,BS_87,BS_87_4_AC.pickle,38,post early,23.238993710691823,0.500502832
1005,BS_87,BS_87_4_AC.pickle,44,post early,21.63934426229508,0.501015837
1006,BS_87,BS_87_4_AC.pickle,45,post early,5.786163522012576,0.501571732
1007,BS_87,BS_87_4_AC.pickle,57,post early,31.69811320754721,0.499646866
1008,BS_87,BS_87_4_AC.pickle,62,post early,1.9624819624819636,0.504666107
1009,BS_87,BS_87_4_AC.pickle,63,post early,8.396226415094338,0.499341784
1010,BS_87,BS_87_4_AC.pickle,73,post early,18.3018867924528,0.505463541
1011,BS_87,BS_87_4_AC.pickle,74,post early,7.738478027867095,0.507235468
1012,BS_87,BS_87_4_AC.pickle,80,post early,9.066666666666668,0.506541137
1013,BS_87,BS_87_4_AC.pickle,82,post early,15.297619047619047,0.511037147
1014,BS_87,BS_87_4_AC.pickle,99,post early,22.452830188679236,0.497182443
1015,BS_87,BS_87_4_AC.pickle,115,post early,28.467309753483388,0.49861602
1016,BS_87,BS_87_4_AC.pickle,124,post early,1.3153153153153143,0.494552895
1017,BS_87,BS_87_4_AC.pickle,125,post early,15.425531914893616,0.496689784
1018,BS_87,BS_87_4_AC.pickle,141,post early,16.58805031446541,0.497197613
1019,BS_87,BS_87_4_AC.pickle,142,post early,6.100628930817611,0.502316694
1020,BS_87,BS_87_4_AC.pickle,145,post early,1.8821459982409852,0.499673114
1021,BS_87,BS_87_4_AC.pickle,154,post early,4.2222222222222205,0.501922794
1022,BS_87,BS_87_4_AC.pickle,156,post early,7.64150943396227,0.495265718
1023,BS_87,BS_87_4_AC.pickle,162,post early,11.132075471698109,0.497168574
1024,BS_87,BS_87_4_AC.pickle,166,post early,1.3993710691823895,0.499172906
