,animal,session,cluster ID,FR modulation,depth
776,BS_70,BS_70_1_AC.pickle,23,9.903660886319845,0.6845
777,BS_70,BS_70_1_AC.pickle,31,2.7360308285163764,0.172
778,BS_70,BS_70_1_AC.pickle,37,5.703275529865122,0.322
779,BS_70,BS_70_1_AC.pickle,42,1.6955684007707135,0.297
780,BS_70,BS_70_1_AC.pickle,58,0.69364161849711,0.022
781,BS_70,BS_70_1_AC.pickle,66,2.54335260115607,0.422
782,BS_70,BS_70_1_AC.pickle,69,3.622350674373795,0.447
783,BS_70,BS_70_1_AC.pickle,72,5.904761904761905,0.4595
784,BS_70,BS_70_1_AC.pickle,73,2.157996146435452,0.397
785,BS_70,BS_70_1_AC.pickle,74,1.0019267822736033,0.397
786,BS_70,BS_70_1_AC.pickle,77,2.3655913978494625,0.472
787,BS_70,BS_70_1_AC.pickle,78,6.204238921001925,0.472
788,BS_70,BS_70_1_AC.pickle,80,0.6165703275529867,0.3845
789,BS_70,BS_70_1_AC.pickle,81,2.427745664739884,0.3845
790,BS_70,BS_70_1_AC.pickle,85,0.6551059730250482,0.372
791,BS_70,BS_70_1_AC.pickle,88,0.6936416184971098,0.5345
792,BS_70,BS_70_1_AC.pickle,91,1.618497109826588,0.3345
793,BS_70,BS_70_1_AC.pickle,98,3.5838150289017334,0.347
794,BS_70,BS_70_1_AC.pickle,124,0.9661835748792269,0.247
795,BS_70,BS_70_1_AC.pickle,127,4.93256262042389,0.472
796,BS_70,BS_70_1_AC.pickle,140,56.184971098265905,0.4845
797,BS_70,BS_70_1_AC.pickle,141,3.275529865125243,0.097
798,BS_70,BS_70_5_AC.pickle,0,5.659259259259257,0.6145
799,BS_70,BS_70_5_AC.pickle,3,2.0101781170483446,0.652
800,BS_70,BS_70_5_AC.pickle,4,1.9211195928753195,0.627
801,BS_70,BS_70_5_AC.pickle,10,8.271872740419377,0.177
802,BS_70,BS_70_6_AC.pickle,2,1.1317418213969939,0.4665
803,BS_70,BS_70_6_AC.pickle,3,0.49513704686118476,0.629
804,BS_70,BS_70_6_AC.pickle,14,1.5384615384615385,0.604
805,BS_70,BS_70_6_AC.pickle,16,0.9677419354838708,0.579
806,BS_70,BS_70_6_AC.pickle,37,1.9688109161793423,0.154
807,BS_70,BS_70_6_AC.pickle,42,1.7283950617283943,0.179
808,BS_70,BS_70_6_AC.pickle,51,1.7329255861365935,0.4415
809,BS_70,BS_70_6_AC.pickle,52,0.40211640211640237,0.5165
810,BS_70,BS_70_6_AC.pickle,56,1.274509803921568,0.579
811,BS_70,BS_70_6_AC.pickle,68,2.8134556574923537,0.1665
812,BS_70,BS_70_6_AC.pickle,73,1.0071942446043167,0.629
813,BS_70,BS_70_6_AC.pickle,74,0.7073386383731214,0.5915
814,BS_70,BS_70_6_AC.pickle,78,2.6183282980866016,0.179
815,BS_70,BS_70_6_AC.pickle,81,0.79575596816976,0.604
816,BS_70,BS_70_7_AC.pickle,15,1.1751412429378538,1.049
817,BS_70,BS_70_7_AC.pickle,22,11.711711711711708,0.4865
818,BS_70,BS_70_7_AC.pickle,45,7.631578947368415,0.5615
819,BS_70,BS_70_7_AC.pickle,49,4.952380952380951,0.474
820,BS_70,BS_70_7_AC.pickle,51,1.1825192802056552,0.974
821,BS_70,BS_70_7_AC.pickle,62,8.324125230202576,0.549
822,BS_70,BS_70_7_AC.pickle,63,7.969151670951159,0.8115
823,BS_70,BS_70_7_AC.pickle,72,2.4967824967824974,1.049
824,BS_70,BS_70_8_AC.pickle,1,3.039014373716636,0.6275
825,BS_70,BS_70_8_AC.pickle,3,1.9134396355353085,0.6275
826,BS_70,BS_70_8_AC.pickle,18,1.3689253935660464,0.465
827,BS_70,BS_70_8_AC.pickle,20,3.737166324435318,0.215
828,BS_70,BS_70_8_AC.pickle,21,13.699788583509507,0.215
829,BS_70,BS_70_8_AC.pickle,25,0.7255304585900076,0.615
830,BS_70,BS_70_8_AC.pickle,28,1.5958240119313933,0.6025
831,BS_70,BS_70_8_AC.pickle,29,1.4373716632443516,0.59
832,BS_70,BS_70_8_AC.pickle,32,0.6511627906976741,0.665
833,BS_70,BS_70_8_AC.pickle,36,2.2771535580524342,0.69
834,BS_70,BS_70_8_AC.pickle,40,1.6837782340862437,0.7025
835,BS_70,BS_70_8_AC.pickle,42,2.4914442162902133,0.715
836,BS_70,BS_70_8_AC.pickle,48,10.363984674329505,0.1775
837,BS_70,BS_70_8_AC.pickle,52,0.5065023956194391,0.565
838,BS_70,BS_70_8_AC.pickle,53,0.3361344537815123,0.665
839,BS_70,BS_70_9_AC.pickle,8,0.6381534283774596,0.498
840,BS_70,BS_70_9_AC.pickle,9,2.565400843881853,0.223
841,BS_70,BS_70_9_AC.pickle,14,1.0997963340122203,0.673
842,BS_70,BS_70_9_AC.pickle,15,1.439239646978954,0.6355
843,BS_70,BS_70_9_AC.pickle,20,1.068702290076336,0.623
844,BS_70,BS_70_9_AC.pickle,21,2.1076233183856505,0.723
845,BS_70,BS_70_9_AC.pickle,34,0.7246376811594196,0.523
846,BS_70,BS_70_9_AC.pickle,35,4.317718940936871,0.748
847,BS_70,BS_70_9_AC.pickle,36,1.9959266802444025,0.5105
848,BS_70,BS_70_9_AC.pickle,38,1.6564833672776647,0.4605
849,BS_70,BS_70_9_AC.pickle,40,1.3170400543109302,0.4355
850,BS_70,BS_70_9_AC.pickle,41,0.8934707903780075,0.2105
851,BS_70,BS_70_9_AC.pickle,48,6.0903426791277235,0.248
852,BS_70,BS_70_9_AC.pickle,54,1.041666666666668,0.573
853,BS_70,BS_70_9_AC.pickle,56,10.999160369437451,0.1855
854,BS_70,BS_70_9_AC.pickle,60,8.921282798833824,0.223
855,BS_72,BS_72_10_AC.pickle,1,1.2790697674418603,0.883
856,BS_72,BS_72_10_AC.pickle,13,1.214203894616265,0.8205
857,BS_72,BS_72_10_AC.pickle,18,13.402061855670107,0.183
858,BS_72,BS_72_10_AC.pickle,24,1.351660939289803,0.5705
859,BS_72,BS_72_10_AC.pickle,31,0.726817042606514,0.7205
860,BS_72,BS_72_10_AC.pickle,32,0.7331042382588774,0.758
861,BS_72,BS_72_10_AC.pickle,39,2.7949599083619705,0.8955
862,BS_72,BS_72_12_AC.pickle,22,2.683615819209039,0.546
863,BS_72,BS_72_12_AC.pickle,25,1.7564870259481034,0.6335
864,BS_72,BS_72_13_AC.pickle,0,1.321713870733477,0.911
865,BS_72,BS_72_13_AC.pickle,6,4.671916010498688,0.811
866,BS_72,BS_72_13_AC.pickle,10,7.267759562841531,0.811
867,BS_72,BS_72_13_AC.pickle,12,6.840958605664477,0.811
868,BS_72,BS_72_1_AC.pickle,0,12.38546603475514,0.5655
869,BS_72,BS_72_1_AC.pickle,5,3.34913112164297,0.678
870,BS_72,BS_72_1_AC.pickle,16,2.666666666666667,0.453
871,BS_72,BS_72_1_AC.pickle,18,3.1578947368421053,0.428
872,BS_72,BS_72_1_AC.pickle,20,1.4814814814814814,0.403
873,BS_72,BS_72_1_AC.pickle,24,1.579778830963664,0.378
874,BS_72,BS_72_1_AC.pickle,26,0.9876543209876544,0.728
875,BS_72,BS_72_1_AC.pickle,27,2.051282051282051,0.553
876,BS_72,BS_72_1_AC.pickle,29,0.6635071090047393,0.603
877,BS_72,BS_72_1_AC.pickle,30,12.922590837282781,0.5905
878,BS_72,BS_72_1_AC.pickle,31,1.674565560821485,0.528
879,BS_72,BS_72_1_AC.pickle,32,2.5641025641025643,0.528
880,BS_72,BS_72_1_AC.pickle,38,5.5924170616113775,0.603
881,BS_72,BS_72_1_AC.pickle,41,1.4218009478672986,0.6405
882,BS_72,BS_72_1_AC.pickle,51,1.839080459770115,0.478
883,BS_72,BS_72_1_AC.pickle,54,7.582938388625593,0.328
884,BS_72,BS_72_1_AC.pickle,58,1.4689265536723164,0.6655
885,BS_72,BS_72_2_AC.pickle,0,2.1176470588235285,0.4585
886,BS_72,BS_72_2_AC.pickle,1,2.8947368421052637,0.6835
887,BS_72,BS_72_2_AC.pickle,3,22.588235294117645,0.7085
888,BS_72,BS_72_2_AC.pickle,7,6.627450980392157,0.5835
889,BS_72,BS_72_2_AC.pickle,8,2.470588235294118,0.5835
890,BS_72,BS_72_2_AC.pickle,17,6.039215686274509,0.7085
891,BS_72,BS_72_2_AC.pickle,19,12.470588235294118,0.7085
892,BS_72,BS_72_2_AC.pickle,20,2.4489795918367347,0.721
893,BS_72,BS_72_2_AC.pickle,26,1.9607843137254903,0.6585
894,BS_72,BS_72_2_AC.pickle,45,0.9803921568627448,0.6835
895,BS_72,BS_72_2_AC.pickle,52,4.9350649350649345,0.671
896,BS_72,BS_72_4_AC.pickle,0,21.666666666666654,0.4325
897,BS_72,BS_72_4_AC.pickle,2,1.4754098360655743,0.57
898,BS_72,BS_72_4_AC.pickle,7,2.019607843137254,0.545
899,BS_72,BS_72_4_AC.pickle,9,7.363945578231298,0.5325
900,BS_72,BS_72_4_AC.pickle,10,6.802721088435374,0.5325
901,BS_72,BS_72_4_AC.pickle,11,12.569659442724467,0.5325
902,BS_72,BS_72_4_AC.pickle,12,1.1054421768707474,0.645
903,BS_72,BS_72_4_AC.pickle,34,3.3163265306122454,0.27
904,BS_72,BS_72_4_AC.pickle,43,1.3605442176870752,0.1075
905,BS_72,BS_72_4_AC.pickle,44,4.075117370892018,0.1325
906,BS_72,BS_72_4_AC.pickle,46,7.562189054726367,0.445
907,BS_72,BS_72_4_AC.pickle,54,10.068027210884367,0.395
908,BS_72,BS_72_4_AC.pickle,55,31.238938053097336,0.47
909,BS_72,BS_72_4_AC.pickle,64,6.955782312925171,0.495
910,BS_72,BS_72_4_AC.pickle,68,4.642857142857143,0.3075
911,BS_72,BS_72_4_AC.pickle,70,18.323108384458077,0.345
912,BS_72,BS_72_4_AC.pickle,79,5.986394557823132,0.2075
913,BS_72,BS_72_4_AC.pickle,80,0.5660377358490566,0.2075
914,BS_72,BS_72_4_AC.pickle,88,5.493197278911565,0.1325
915,BS_72,BS_72_4_AC.pickle,90,1.2474437627811858,0.0575
916,BS_72,BS_72_4_AC.pickle,95,1.7687074829931975,0.5575
917,BS_72,BS_72_4_AC.pickle,100,0.37037037037037046,0.42
918,BS_72,BS_72_4_AC.pickle,101,5.346534653465347,0.4575
919,BS_72,BS_72_4_AC.pickle,114,1.4575866188769409,0.02
920,BS_72,BS_72_4_AC.pickle,115,29.14965986394558,0.4075
921,BS_72,BS_72_5_AC.pickle,0,3.1643625192012292,0.4325
922,BS_72,BS_72_5_AC.pickle,10,39.34666666666668,0.52
923,BS_72,BS_72_5_AC.pickle,14,0.9663865546218493,0.17
924,BS_72,BS_72_5_AC.pickle,22,24.559999999999995,0.42
925,BS_72,BS_72_5_AC.pickle,33,19.02745098039214,0.4325
926,BS_72,BS_72_5_AC.pickle,36,20.210970464135016,0.4575
927,BS_72,BS_72_5_AC.pickle,37,1.4879649890590811,0.395
928,BS_72,BS_72_5_AC.pickle,42,35.62666666666672,0.5075
929,BS_72,BS_72_5_AC.pickle,54,0.9322033898305085,0.145
930,BS_72,BS_72_5_AC.pickle,55,3.359999999999999,0.3075
931,BS_72,BS_72_5_AC.pickle,56,1.1755952380952377,0.32
932,BS_72,BS_72_5_AC.pickle,58,0.4799999999999999,0.3825
933,BS_72,BS_72_5_AC.pickle,61,12.133333333333331,0.3075
934,BS_72,BS_72_5_AC.pickle,63,0.6666666666666667,0.32
935,BS_72,BS_72_5_AC.pickle,66,5.245098039215683,0.3075
936,BS_72,BS_72_6_AC.pickle,0,0.47519217330538105,0.97
937,BS_72,BS_72_6_AC.pickle,7,15.826666666666659,0.495
938,BS_72,BS_72_6_AC.pickle,12,2.866666666666672,0.495
939,BS_72,BS_72_6_AC.pickle,13,2.72,0.57
940,BS_72,BS_72_6_AC.pickle,14,4.483430799220272,0.52
941,BS_72,BS_72_6_AC.pickle,17,3.893333333333338,0.345
942,BS_72,BS_72_6_AC.pickle,22,1.2490241998438727,0.395
943,BS_72,BS_72_6_AC.pickle,23,11.053333333333326,0.67
944,BS_72,BS_72_6_AC.pickle,26,11.373333333333322,0.445
945,BS_72,BS_72_6_AC.pickle,27,7.605409705648372,0.645
946,BS_72,BS_72_6_AC.pickle,28,2.960000000000004,0.52
947,BS_72,BS_72_6_AC.pickle,29,2.692939244663382,0.545
948,BS_72,BS_72_6_AC.pickle,31,8.69333333333334,0.795
949,BS_72,BS_72_6_AC.pickle,32,2.7188081936685298,0.87
950,BS_72,BS_72_6_AC.pickle,40,21.863799283154098,0.6075
951,BS_72,BS_72_6_AC.pickle,41,5.613333333333349,0.3825
952,BS_72,BS_72_6_AC.pickle,42,2.759999999999996,0.5325
953,BS_72,BS_72_6_AC.pickle,43,4.7092198581560245,0.4575
954,BS_72,BS_72_6_AC.pickle,45,2.1637426900584784,0.47
955,BS_72,BS_72_6_AC.pickle,57,3.713768115942031,0.8825
956,BS_72,BS_72_6_AC.pickle,61,9.069373942470387,0.5825
957,BS_72,BS_72_6_AC.pickle,64,2.93453724604966,0.47
958,BS_72,BS_72_6_AC.pickle,65,2.0788530465949817,0.47
959,BS_72,BS_72_7_AC.pickle,12,1.0836277974087158,0.346
960,BS_72,BS_72_7_AC.pickle,13,21.69398907103826,0.396
961,BS_72,BS_72_7_AC.pickle,14,17.723132969034598,0.396
962,BS_72,BS_72_7_AC.pickle,15,5.373406193078319,0.446
963,BS_72,BS_72_7_AC.pickle,16,13.806921675774136,0.421
964,BS_72,BS_72_7_AC.pickle,33,50.692167577413485,0.4335
965,BS_72,BS_72_7_AC.pickle,35,12.768670309653915,0.8835
966,BS_72,BS_72_7_AC.pickle,36,0.3921568627450982,0.8835
967,BS_72,BS_72_8_AC.pickle,5,11.756978653530378,0.268
968,BS_72,BS_72_8_AC.pickle,7,2.5974025974025965,0.143
969,BS_72,BS_72_8_AC.pickle,10,31.724137931034477,0.393
970,BS_72,BS_72_8_AC.pickle,17,5.648604269293927,0.6055
971,BS_72,BS_72_8_AC.pickle,18,4.663382594417079,0.543
972,BS_72,BS_72_8_AC.pickle,19,4.926108374384244,0.6305
973,BS_72,BS_72_8_AC.pickle,23,8.243021346469627,0.4555
974,BS_72,BS_72_8_AC.pickle,36,4.342105263157894,0.3055
975,BS_72,BS_72_8_AC.pickle,37,0.4926108374384237,0.1805
976,BS_72,BS_72_8_AC.pickle,44,8.467153284671529,0.368
977,BS_72,BS_72_9_AC.pickle,2,0.9302325581395349,1.045
978,BS_72,BS_72_9_AC.pickle,8,10.048309178743963,0.395
979,BS_72,BS_72_9_AC.pickle,11,4.806763285024148,0.5325
980,BS_87,BS_87_10_AC.pickle,4,7.348484848484848,0.491
981,BS_87,BS_87_11_AC.pickle,1,0.6403013182674195,0.827
982,BS_87,BS_87_11_AC.pickle,4,5.68738229755179,0.9395
983,BS_87,BS_87_11_AC.pickle,10,7.0588235294117645,0.8895
984,BS_87,BS_87_11_AC.pickle,12,4.595103578154426,0.352
985,BS_87,BS_87_1_AC.pickle,5,4.281842818428184,0.788
986,BS_87,BS_87_1_AC.pickle,7,3.197831978319783,0.163
987,BS_87,BS_87_1_AC.pickle,8,10.243902439024392,0.238
988,BS_87,BS_87_1_AC.pickle,12,29.97289972899729,0.288
989,BS_87,BS_87_1_AC.pickle,14,13.550135501355012,0.213
990,BS_87,BS_87_1_AC.pickle,15,20.813008130081297,0.1755
991,BS_87,BS_87_1_AC.pickle,30,1.8970189701897027,0.213
992,BS_87,BS_87_1_AC.pickle,39,67.80487804878047,0.438
993,BS_87,BS_87_2_AC.pickle,25,28.447837150127228,0.345
994,BS_87,BS_87_4_AC.pickle,3,25.031446540880523,0.6605
995,BS_87,BS_87_4_AC.pickle,10,7.111111111111113,0.7105
996,BS_87,BS_87_4_AC.pickle,15,4.685534591194957,0.598
997,BS_87,BS_87_4_AC.pickle,18,5.424528301886788,0.598
998,BS_87,BS_87_4_AC.pickle,19,2.9874213836478005,0.598
999,BS_87,BS_87_4_AC.pickle,26,33.738848337388504,0.6105
1000,BS_87,BS_87_4_AC.pickle,27,23.09748427672956,0.6105
1001,BS_87,BS_87_4_AC.pickle,33,3.0660377358490445,0.573
1002,BS_87,BS_87_4_AC.pickle,34,22.123142250530776,0.573
1003,BS_87,BS_87_4_AC.pickle,35,10.40880503144656,0.573
1004,BS_87,BS_87_4_AC.pickle,38,23.238993710691823,0.548
1005,BS_87,BS_87_4_AC.pickle,44,21.63934426229508,0.5605
1006,BS_87,BS_87_4_AC.pickle,45,5.786163522012576,0.5605
1007,BS_87,BS_87_4_AC.pickle,57,31.69811320754721,0.673
1008,BS_87,BS_87_4_AC.pickle,62,1.9624819624819636,0.648
1009,BS_87,BS_87_4_AC.pickle,63,8.396226415094338,0.673
1010,BS_87,BS_87_4_AC.pickle,73,18.3018867924528,0.6855
1011,BS_87,BS_87_4_AC.pickle,74,7.738478027867095,0.6355
1012,BS_87,BS_87_4_AC.pickle,80,9.066666666666668,0.223
1013,BS_87,BS_87_4_AC.pickle,82,15.297619047619047,0.198
1014,BS_87,BS_87_4_AC.pickle,99,22.452830188679236,0.323
1015,BS_87,BS_87_4_AC.pickle,115,28.467309753483388,0.6355
1016,BS_87,BS_87_4_AC.pickle,124,1.3153153153153143,0.473
1017,BS_87,BS_87_4_AC.pickle,125,15.425531914893616,0.473
1018,BS_87,BS_87_4_AC.pickle,141,16.58805031446541,0.473
1019,BS_87,BS_87_4_AC.pickle,142,6.100628930817611,0.423
1020,BS_87,BS_87_4_AC.pickle,145,1.8821459982409852,0.498
1021,BS_87,BS_87_4_AC.pickle,154,4.2222222222222205,0.523
1022,BS_87,BS_87_4_AC.pickle,156,7.64150943396227,0.398
1023,BS_87,BS_87_4_AC.pickle,162,11.132075471698109,0.523
1024,BS_87,BS_87_4_AC.pickle,166,1.3993710691823895,0.5355
1025,BS_87,BS_87_4_AC.pickle,172,7.169811320754737,0.548
1026,BS_87,BS_87_4_AC.pickle,181,6.9605142332415015,0.373
1027,BS_87,BS_87_4_AC.pickle,187,24.64285714285714,0.2855
1028,BS_87,BS_87_4_AC.pickle,211,7.844311377245513,0.173
1029,BS_87,BS_87_4_AC.pickle,216,7.31132075471699,0.098
1030,BS_87,BS_87_4_AC.pickle,219,6.338797814207649,0.7105
1031,BS_87,BS_87_4_AC.pickle,227,1.553166069295103,0.648
1032,BS_87,BS_87_4_AC.pickle,260,4.293785310734464,0.223
1033,BS_87,BS_87_4_AC.pickle,267,86.08490566037736,0.523
1034,BS_87,BS_87_5_AC.pickle,7,11.471758154335719,0.603
1035,BS_87,BS_87_5_AC.pickle,11,2.9912490055688106,0.5905
1036,BS_87,BS_87_5_AC.pickle,14,5.218774860779645,0.578
1037,BS_87,BS_87_5_AC.pickle,16,1.368337311058074,0.7405
1038,BS_87,BS_87_5_AC.pickle,18,1.3046937151949085,0.7405
1039,BS_87,BS_87_5_AC.pickle,24,3.8981702466189305,0.753
1040,BS_87,BS_87_5_AC.pickle,25,1.1774065234685764,0.678
1041,BS_87,BS_87_5_AC.pickle,26,1.0042735042735047,0.678
1042,BS_87,BS_87_5_AC.pickle,28,2.1638822593476537,0.653
1043,BS_87,BS_87_5_AC.pickle,30,1.877486077963406,0.6905
1044,BS_87,BS_87_5_AC.pickle,33,1.4319809069212392,0.6405
1045,BS_87,BS_87_5_AC.pickle,35,3.9140811455847233,0.228
1046,BS_87,BS_87_5_AC.pickle,37,3.3731105807478103,0.103
1047,BS_87,BS_87_5_AC.pickle,42,2.1320604614160734,0.153
1048,BS_87,BS_87_5_AC.pickle,43,5.425616547334925,0.153
1049,BS_87,BS_87_5_AC.pickle,47,10.857699805068227,0.003
1050,BS_87,BS_87_5_AC.pickle,49,25.266666666666662,0.353
1051,BS_87,BS_87_5_AC.pickle,52,10.05568814638028,0.353
1052,BS_87,BS_87_5_AC.pickle,53,1.3043478260869565,0.328
1053,BS_87,BS_87_5_AC.pickle,55,2.4025457438345272,0.028
1054,BS_87,BS_87_5_AC.pickle,83,18.806682577565628,0.4155
1055,BS_87,BS_87_5_AC.pickle,84,11.249005568814635,0.4155
1056,BS_87,BS_87_5_AC.pickle,87,17.056483691328552,0.5155
1057,BS_87,BS_87_5_AC.pickle,93,15.672235481304691,0.528
1058,BS_87,BS_87_5_AC.pickle,97,14.606205250596624,0.5405
1059,BS_87,BS_87_5_AC.pickle,99,31.680290644868304,0.528
1060,BS_87,BS_87_5_AC.pickle,101,7.128082736674625,0.553
1061,BS_87,BS_87_5_AC.pickle,126,0.5091487669053303,0.653
1062,BS_87,BS_87_5_AC.pickle,132,1.3333333333333333,0.053
1063,BS_87,BS_87_6_AC.pickle,3,0.32599837000814985,0.8205
1064,BS_87,BS_87_6_AC.pickle,7,1.6625916870415651,0.933
1065,BS_87,BS_87_6_AC.pickle,11,0.48899755501222464,0.783
1066,BS_87,BS_87_6_AC.pickle,14,0.37489812550937257,0.7955
1067,BS_87,BS_87_6_AC.pickle,16,0.6519967400163001,0.958
1068,BS_87,BS_87_6_AC.pickle,39,3.372319688109162,0.208
1069,BS_87,BS_87_6_AC.pickle,40,3.993480032599837,0.533
1070,BS_87,BS_87_6_AC.pickle,44,4.934383202099737,0.508
1071,BS_87,BS_87_6_AC.pickle,51,0.30969845150774233,0.833
1072,BS_87,BS_87_6_AC.pickle,61,0.7171964140179304,0.7205
1073,BS_87,BS_87_6_AC.pickle,62,0.5378973105134481,0.7205
1074,BS_87,BS_87_6_AC.pickle,70,7.546862265688672,0.1705
1075,BS_87,BS_87_6_AC.pickle,84,0.5867970660146703,0.7705
1076,BS_87,BS_87_6_AC.pickle,87,1.238793806030971,0.8455
1077,BS_87,BS_87_6_AC.pickle,88,0.9942950285248572,0.358
1078,BS_87,BS_87_6_AC.pickle,98,3.6847103513770167,0.533
1079,BS_87,BS_87_7_AC.pickle,6,13.504273504273502,0.626
1080,BS_87,BS_87_7_AC.pickle,9,1.9783197831978288,0.726
1081,BS_87,BS_87_7_AC.pickle,11,1.2444444444444451,0.701
1082,BS_87,BS_87_8_AC.pickle,1,2.9571984435797676,0.781
1083,BS_87,BS_87_8_AC.pickle,2,0.6560846560846563,0.881
1084,BS_87,BS_87_8_AC.pickle,3,9.047619047619044,0.7685
1085,BS_87,BS_87_8_AC.pickle,10,1.3594040968342638,0.881
1086,BS_87,BS_87_8_AC.pickle,11,0.9124767225325885,0.856
1087,BS_87,BS_87_8_AC.pickle,45,9.925512104283085,0.556
1088,BS_87,BS_87_8_AC.pickle,66,0.6553672316384178,0.531
1089,BS_87,BS_87_8_AC.pickle,68,12.450980392156863,0.731
1090,BS_87,BS_87_8_AC.pickle,71,12.625698324022354,0.5435
1091,BS_87,BS_87_9_AC.pickle,0,1.1602209944751387,0.9625
1092,BS_87,BS_87_9_AC.pickle,2,0.5761316872427984,1.0125
1093,BS_87,BS_87_9_AC.pickle,3,1.171875000000001,0.9
1094,BS_87,BS_87_9_AC.pickle,4,0.7956104252400539,0.9
1095,BS_87,BS_87_9_AC.pickle,6,1.1709601873536302,0.875
1096,BS_87,BS_87_9_AC.pickle,13,2.386831275720167,0.9125
1097,BS_87,BS_87_9_AC.pickle,14,1.0090090090090085,0.8875
1098,BS_87,BS_87_9_AC.pickle,16,0.75445816186557,1.025
1099,BS_87,BS_87_9_AC.pickle,25,0.35665294924554153,1.0125
1100,BS_87,BS_87_9_AC.pickle,27,1.5749235474006134,0.8625
1101,BS_87,BS_87_9_AC.pickle,30,0.9602194787379965,1.05
1102,BS_87,BS_87_9_AC.pickle,31,1.358024691358024,1.05
1103,BS_87,BS_87_9_AC.pickle,38,0.8230452674897127,0.975
1104,BS_87,BS_87_9_AC.pickle,46,0.5756731662024147,0.9875
1105,BS_87,BS_87_9_AC.pickle,48,0.5844748858447487,0.9875
1106,BS_87,BS_87_9_AC.pickle,50,0.6896551724137931,0.9375
1107,BS_87,BS_87_9_AC.pickle,51,0.8714596949891068,0.9375
1108,BS_87,BS_87_9_AC.pickle,60,1.430745814307458,0.45
1109,BS_87,BS_87_9_AC.pickle,74,13.212121212121213,0.35
1110,BS_87,BS_87_9_AC.pickle,77,0.7560137457044674,0.925
1111,BS_87,BS_87_9_AC.pickle,86,2.3038156947444226,0.7125
1112,BS_87,BS_87_9_AC.pickle,87,0.5787037037037044,0.8375
1113,BS_87,BS_87_9_AC.pickle,105,4.43425076452599,0.4
1114,BS_87,BS_87_9_AC.pickle,109,0.2810304449648713,1.0
1115,BS_87,BS_87_9_AC.pickle,120,0.4316546762589926,0.9875
1116,BS_87,BS_87_9_AC.pickle,128,0.9523809523809526,0.925
1117,BS_87,BS_87_9_AC.pickle,131,1.221964423820572,0.8375
1118,BS_87,BS_87_9_AC.pickle,135,1.0678210678210664,0.825
1119,DS_15,DS_15_12_AC.pickle,1,1.5902140672782872,0.9325
1120,DS_15,DS_15_12_AC.pickle,4,0.795107033639144,1.0575
1121,DS_15,DS_15_12_AC.pickle,6,3.1804281345565766,1.17
1122,DS_15,DS_15_12_AC.pickle,8,2.6911314984709485,1.0825
1123,DS_15,DS_15_12_AC.pickle,17,1.6513761467889916,1.22
1124,DS_15,DS_15_12_AC.pickle,19,3.0581039755351664,1.145
1125,DS_15,DS_15_12_AC.pickle,22,16.880733944954123,1.1575
1126,DS_15,DS_15_12_AC.pickle,31,2.3853211009174324,0.9575
1127,DS_15,DS_15_12_AC.pickle,32,2.813455657492356,0.9825
1128,DS_15,DS_15_12_AC.pickle,42,32.4770642201835,0.4575
1129,DS_15,DS_15_12_AC.pickle,47,1.9571865443425074,0.5075
1130,DS_15,DS_15_12_AC.pickle,48,28.868501529051994,0.545
1131,DS_15,DS_15_12_AC.pickle,60,0.9785932721712539,0.9825
1132,DS_15,DS_15_13_AC.pickle,9,2.2015503875968974,0.445
1133,DS_15,DS_15_13_AC.pickle,11,0.7333333333333332,0.82
1134,DS_15,DS_15_13_AC.pickle,12,1.2073490813648293,0.47
1135,DS_15,DS_15_13_AC.pickle,20,5.466666666666666,0.72
1136,DS_15,DS_15_13_AC.pickle,25,30.433333333333344,0.645
1137,DS_15,DS_15_13_AC.pickle,34,1.3965744400527005,0.945
1138,DS_15,DS_15_13_AC.pickle,41,3.678929765886288,0.995
1139,DS_15,DS_15_13_AC.pickle,42,3.2333333333333325,0.8825
1140,DS_15,DS_15_13_AC.pickle,60,0.6878306878306879,0.4575
1141,DS_15,DS_15_13_AC.pickle,65,7.596899224806206,0.5325
1142,DS_15,DS_15_13_AC.pickle,67,2.150537634408603,0.6575
1143,DS_15,DS_15_13_AC.pickle,69,2.2831050228310494,0.5325
1144,DS_15,DS_15_13_AC.pickle,70,22.25,0.6325
1145,DS_15,DS_15_13_AC.pickle,79,6.895338610378193,0.745
1146,DS_15,DS_15_13_AC.pickle,80,9.888888888888888,0.745
1147,DS_15,DS_15_13_AC.pickle,84,2.7500000000000013,0.8825
1148,DS_15,DS_15_13_AC.pickle,86,8.998628257887516,0.87
1149,DS_15,DS_15_13_AC.pickle,93,0.6611570247933883,0.7075
1150,DS_15,DS_15_13_AC.pickle,98,1.0631229235880402,0.5575
1151,DS_15,DS_15_13_AC.pickle,99,0.8333333333333335,0.5325
1152,DS_15,DS_15_13_AC.pickle,102,1.430073606729759,0.57
1153,DS_15,DS_15_13_AC.pickle,105,3.898916967509027,0.87
1154,DS_15,DS_15_13_AC.pickle,111,0.7333333333333333,0.645
1155,DS_15,DS_15_13_AC.pickle,112,1.7333333333333336,0.9075
1156,DS_15,DS_15_13_AC.pickle,113,1.2000000000000013,0.895
1157,DS_15,DS_15_14_AC.pickle,0,5.241379310344827,1.1325
1158,DS_15,DS_15_14_AC.pickle,1,1.1954022988505755,0.9325
1159,DS_15,DS_15_14_AC.pickle,18,0.5057471264367815,1.045
1160,DS_15,DS_15_14_AC.pickle,20,3.954022988505749,1.2075
