,animal,session,cluster ID,category,depth
906,BS_72,BS_72_4_AC.pickle,46,CR,445.0
907,BS_72,BS_72_4_AC.pickle,54,CR,395.0
908,BS_72,BS_72_4_AC.pickle,55,CR,470.0
909,BS_72,BS_72_4_AC.pickle,64,CR,495.0
910,BS_72,BS_72_4_AC.pickle,68,CR,307.5
911,BS_72,BS_72_4_AC.pickle,70,CR,345.0
912,BS_72,BS_72_4_AC.pickle,79,CR,207.5
913,BS_72,BS_72_4_AC.pickle,80,NCR,207.5
914,BS_72,BS_72_4_AC.pickle,88,CR,132.5
915,BS_72,BS_72_4_AC.pickle,90,NCR,57.5
916,BS_72,BS_72_4_AC.pickle,95,NCR,557.5
917,BS_72,BS_72_4_AC.pickle,100,NCR,420.0
918,BS_72,BS_72_4_AC.pickle,101,CR,457.5
919,BS_72,BS_72_4_AC.pickle,114,NCR,20.0
920,BS_72,BS_72_4_AC.pickle,115,CR,407.5
921,BS_72,BS_72_5_AC.pickle,0,NCR,432.5
922,BS_72,BS_72_5_AC.pickle,10,CR,520.0
923,BS_72,BS_72_5_AC.pickle,14,NCR,170.0
924,BS_72,BS_72_5_AC.pickle,22,CR,420.0
925,BS_72,BS_72_5_AC.pickle,33,CR,432.5
926,BS_72,BS_72_5_AC.pickle,36,CR,457.5
927,BS_72,BS_72_5_AC.pickle,37,NCR,395.0
928,BS_72,BS_72_5_AC.pickle,42,CR,507.5
929,BS_72,BS_72_5_AC.pickle,54,NCR,145.0
930,BS_72,BS_72_5_AC.pickle,55,NCR,307.5
931,BS_72,BS_72_5_AC.pickle,56,NCR,320.0
932,BS_72,BS_72_5_AC.pickle,58,NCR,382.5
933,BS_72,BS_72_5_AC.pickle,61,CR,307.5
934,BS_72,BS_72_5_AC.pickle,63,NCR,320.0
935,BS_72,BS_72_5_AC.pickle,66,CR,307.5
936,BS_72,BS_72_6_AC.pickle,0,NCR,970.0
937,BS_72,BS_72_6_AC.pickle,7,CR,495.0
938,BS_72,BS_72_6_AC.pickle,12,NCR,495.0
939,BS_72,BS_72_6_AC.pickle,13,NCR,570.0
940,BS_72,BS_72_6_AC.pickle,14,CR,520.0
941,BS_72,BS_72_6_AC.pickle,17,CR,345.0
942,BS_72,BS_72_6_AC.pickle,22,NCR,395.0
943,BS_72,BS_72_6_AC.pickle,23,CR,670.0
944,BS_72,BS_72_6_AC.pickle,26,CR,445.0
945,BS_72,BS_72_6_AC.pickle,27,CR,645.0
946,BS_72,BS_72_6_AC.pickle,28,NCR,520.0
947,BS_72,BS_72_6_AC.pickle,29,NCR,545.0
948,BS_72,BS_72_6_AC.pickle,31,CR,795.0
949,BS_72,BS_72_6_AC.pickle,32,NCR,870.0
950,BS_72,BS_72_6_AC.pickle,40,CR,607.5
951,BS_72,BS_72_6_AC.pickle,41,CR,382.5
952,BS_72,BS_72_6_AC.pickle,42,NCR,532.5
953,BS_72,BS_72_6_AC.pickle,43,CR,457.5
954,BS_72,BS_72_6_AC.pickle,45,NCR,470.0
955,BS_72,BS_72_6_AC.pickle,57,CR,882.5
956,BS_72,BS_72_6_AC.pickle,61,CR,582.5
957,BS_72,BS_72_6_AC.pickle,64,NCR,470.0
958,BS_72,BS_72_6_AC.pickle,65,NCR,470.0
959,BS_72,BS_72_7_AC.pickle,12,NCR,346.0
960,BS_72,BS_72_7_AC.pickle,13,CR,396.0
961,BS_72,BS_72_7_AC.pickle,14,CR,396.0
962,BS_72,BS_72_7_AC.pickle,15,CR,446.0
963,BS_72,BS_72_7_AC.pickle,16,CR,421.0
964,BS_72,BS_72_7_AC.pickle,33,CR,433.5
965,BS_72,BS_72_7_AC.pickle,35,CR,883.5
966,BS_72,BS_72_7_AC.pickle,36,NCR,883.5
967,BS_72,BS_72_8_AC.pickle,5,CR,268.0
968,BS_72,BS_72_8_AC.pickle,7,NCR,143.0
969,BS_72,BS_72_8_AC.pickle,10,CR,393.0
970,BS_72,BS_72_8_AC.pickle,17,CR,605.5
971,BS_72,BS_72_8_AC.pickle,18,CR,543.0
972,BS_72,BS_72_8_AC.pickle,19,CR,630.5
973,BS_72,BS_72_8_AC.pickle,23,CR,455.5
974,BS_72,BS_72_8_AC.pickle,36,CR,305.5
975,BS_72,BS_72_8_AC.pickle,37,NCR,180.5
976,BS_72,BS_72_8_AC.pickle,44,CR,368.0
977,BS_72,BS_72_9_AC.pickle,2,NCR,1045.0
978,BS_72,BS_72_9_AC.pickle,8,CR,395.0
979,BS_72,BS_72_9_AC.pickle,11,CR,532.5
980,BS_87,BS_87_10_AC.pickle,4,CR,491.0
981,BS_87,BS_87_11_AC.pickle,1,NCR,827.0
982,BS_87,BS_87_11_AC.pickle,4,CR,939.5
983,BS_87,BS_87_11_AC.pickle,10,CR,889.5
984,BS_87,BS_87_11_AC.pickle,12,CR,352.0
985,BS_87,BS_87_1_AC.pickle,5,CR,788.0
986,BS_87,BS_87_1_AC.pickle,7,NCR,163.0
987,BS_87,BS_87_1_AC.pickle,8,CR,238.0
988,BS_87,BS_87_1_AC.pickle,12,CR,288.0
989,BS_87,BS_87_1_AC.pickle,14,CR,213.0
990,BS_87,BS_87_1_AC.pickle,15,CR,175.5
991,BS_87,BS_87_1_AC.pickle,30,NCR,213.0
992,BS_87,BS_87_1_AC.pickle,39,CR,438.0
993,BS_87,BS_87_2_AC.pickle,25,CR,345.0
994,BS_87,BS_87_4_AC.pickle,3,CR,660.5
995,BS_87,BS_87_4_AC.pickle,10,CR,710.5
996,BS_87,BS_87_4_AC.pickle,15,CR,598.0
997,BS_87,BS_87_4_AC.pickle,18,CR,598.0
998,BS_87,BS_87_4_AC.pickle,19,NCR,598.0
999,BS_87,BS_87_4_AC.pickle,26,CR,610.5
1000,BS_87,BS_87_4_AC.pickle,27,CR,610.5
1001,BS_87,BS_87_4_AC.pickle,33,NCR,573.0
1002,BS_87,BS_87_4_AC.pickle,34,CR,573.0
1003,BS_87,BS_87_4_AC.pickle,35,CR,573.0
1004,BS_87,BS_87_4_AC.pickle,38,CR,548.0
1005,BS_87,BS_87_4_AC.pickle,44,CR,560.5
1006,BS_87,BS_87_4_AC.pickle,45,CR,560.5
1007,BS_87,BS_87_4_AC.pickle,57,CR,673.0
1008,BS_87,BS_87_4_AC.pickle,62,NCR,648.0
1009,BS_87,BS_87_4_AC.pickle,63,CR,673.0
1010,BS_87,BS_87_4_AC.pickle,73,CR,685.5
1011,BS_87,BS_87_4_AC.pickle,74,CR,635.5
1012,BS_87,BS_87_4_AC.pickle,80,CR,223.0
1013,BS_87,BS_87_4_AC.pickle,82,CR,198.0
1014,BS_87,BS_87_4_AC.pickle,99,CR,323.0
1015,BS_87,BS_87_4_AC.pickle,115,CR,635.5
1016,BS_87,BS_87_4_AC.pickle,124,NCR,473.0
1017,BS_87,BS_87_4_AC.pickle,125,CR,473.0
1018,BS_87,BS_87_4_AC.pickle,141,CR,473.0
1019,BS_87,BS_87_4_AC.pickle,142,CR,423.0
1020,BS_87,BS_87_4_AC.pickle,145,NCR,498.0
1021,BS_87,BS_87_4_AC.pickle,154,CR,523.0
1022,BS_87,BS_87_4_AC.pickle,156,CR,398.0
1023,BS_87,BS_87_4_AC.pickle,162,CR,523.0
1024,BS_87,BS_87_4_AC.pickle,166,NCR,535.5
1025,BS_87,BS_87_4_AC.pickle,172,CR,548.0
1026,BS_87,BS_87_4_AC.pickle,181,CR,373.0
1027,BS_87,BS_87_4_AC.pickle,187,CR,285.5
1028,BS_87,BS_87_4_AC.pickle,211,CR,173.0
1029,BS_87,BS_87_4_AC.pickle,216,CR,98.0
1030,BS_87,BS_87_4_AC.pickle,219,CR,710.5
1031,BS_87,BS_87_4_AC.pickle,227,NCR,648.0
1032,BS_87,BS_87_4_AC.pickle,260,CR,223.0
1033,BS_87,BS_87_4_AC.pickle,267,CR,523.0
1034,BS_87,BS_87_5_AC.pickle,7,CR,603.0
1035,BS_87,BS_87_5_AC.pickle,11,NCR,590.5
1036,BS_87,BS_87_5_AC.pickle,14,CR,578.0
1037,BS_87,BS_87_5_AC.pickle,16,NCR,740.5
1038,BS_87,BS_87_5_AC.pickle,18,NCR,740.5
1039,BS_87,BS_87_5_AC.pickle,24,CR,753.0
1040,BS_87,BS_87_5_AC.pickle,25,NCR,678.0
1041,BS_87,BS_87_5_AC.pickle,26,NCR,678.0
1042,BS_87,BS_87_5_AC.pickle,28,NCR,653.0
1043,BS_87,BS_87_5_AC.pickle,30,NCR,690.5
1044,BS_87,BS_87_5_AC.pickle,33,NCR,640.5
1045,BS_87,BS_87_5_AC.pickle,35,CR,228.0
1046,BS_87,BS_87_5_AC.pickle,37,NCR,103.0
1047,BS_87,BS_87_5_AC.pickle,42,NCR,153.0
1048,BS_87,BS_87_5_AC.pickle,43,CR,153.0
1049,BS_87,BS_87_5_AC.pickle,47,CR,3.0
1050,BS_87,BS_87_5_AC.pickle,49,CR,353.0
1051,BS_87,BS_87_5_AC.pickle,52,CR,353.0
1052,BS_87,BS_87_5_AC.pickle,53,NCR,328.0
1053,BS_87,BS_87_5_AC.pickle,55,NCR,28.0
1054,BS_87,BS_87_5_AC.pickle,83,CR,415.5
1055,BS_87,BS_87_5_AC.pickle,84,CR,415.5
1056,BS_87,BS_87_5_AC.pickle,87,CR,515.5
1057,BS_87,BS_87_5_AC.pickle,93,CR,528.0
1058,BS_87,BS_87_5_AC.pickle,97,CR,540.5
1059,BS_87,BS_87_5_AC.pickle,99,CR,528.0
1060,BS_87,BS_87_5_AC.pickle,101,CR,553.0
1061,BS_87,BS_87_5_AC.pickle,126,NCR,653.0
1062,BS_87,BS_87_5_AC.pickle,132,NCR,53.0
1063,BS_87,BS_87_6_AC.pickle,3,NCR,820.5
1064,BS_87,BS_87_6_AC.pickle,7,NCR,933.0
1065,BS_87,BS_87_6_AC.pickle,11,NCR,783.0
1066,BS_87,BS_87_6_AC.pickle,14,NCR,795.5
1067,BS_87,BS_87_6_AC.pickle,16,NCR,958.0
1068,BS_87,BS_87_6_AC.pickle,39,NCR,208.0
1069,BS_87,BS_87_6_AC.pickle,40,CR,533.0
1070,BS_87,BS_87_6_AC.pickle,44,CR,508.0
1071,BS_87,BS_87_6_AC.pickle,51,NCR,833.0
1072,BS_87,BS_87_6_AC.pickle,61,NCR,720.5
1073,BS_87,BS_87_6_AC.pickle,62,NCR,720.5
1074,BS_87,BS_87_6_AC.pickle,70,CR,170.5
1075,BS_87,BS_87_6_AC.pickle,84,NCR,770.5
1076,BS_87,BS_87_6_AC.pickle,87,NCR,845.5
1077,BS_87,BS_87_6_AC.pickle,88,NCR,358.0
1078,BS_87,BS_87_6_AC.pickle,98,CR,533.0
1079,BS_87,BS_87_7_AC.pickle,6,CR,626.0
1080,BS_87,BS_87_7_AC.pickle,9,NCR,726.0
1081,BS_87,BS_87_7_AC.pickle,11,NCR,701.0
1082,BS_87,BS_87_8_AC.pickle,1,NCR,781.0
1083,BS_87,BS_87_8_AC.pickle,2,NCR,881.0
1084,BS_87,BS_87_8_AC.pickle,3,CR,768.5
1085,BS_87,BS_87_8_AC.pickle,10,NCR,881.0
1086,BS_87,BS_87_8_AC.pickle,11,NCR,856.0
1087,BS_87,BS_87_8_AC.pickle,45,CR,556.0
1088,BS_87,BS_87_8_AC.pickle,66,NCR,531.0
1089,BS_87,BS_87_8_AC.pickle,68,CR,731.0
1090,BS_87,BS_87_8_AC.pickle,71,CR,543.5
1091,BS_87,BS_87_9_AC.pickle,0,NCR,962.5
1092,BS_87,BS_87_9_AC.pickle,2,NCR,1012.5
1093,BS_87,BS_87_9_AC.pickle,3,NCR,900.0
1094,BS_87,BS_87_9_AC.pickle,4,NCR,900.0
1095,BS_87,BS_87_9_AC.pickle,6,NCR,875.0
1096,BS_87,BS_87_9_AC.pickle,13,NCR,912.5
1097,BS_87,BS_87_9_AC.pickle,14,NCR,887.5
1098,BS_87,BS_87_9_AC.pickle,16,NCR,1025.0
1099,BS_87,BS_87_9_AC.pickle,25,NCR,1012.5
1100,BS_87,BS_87_9_AC.pickle,27,NCR,862.5
1101,BS_87,BS_87_9_AC.pickle,30,NCR,1050.0
1102,BS_87,BS_87_9_AC.pickle,31,NCR,1050.0
1103,BS_87,BS_87_9_AC.pickle,38,NCR,975.0
1104,BS_87,BS_87_9_AC.pickle,46,NCR,987.5
1105,BS_87,BS_87_9_AC.pickle,48,NCR,987.5
1106,BS_87,BS_87_9_AC.pickle,50,NCR,937.5
1107,BS_87,BS_87_9_AC.pickle,51,NCR,937.5
1108,BS_87,BS_87_9_AC.pickle,60,NCR,450.0
1109,BS_87,BS_87_9_AC.pickle,74,CR,350.0
1110,BS_87,BS_87_9_AC.pickle,77,NCR,925.0
1111,BS_87,BS_87_9_AC.pickle,86,NCR,712.5
1112,BS_87,BS_87_9_AC.pickle,87,NCR,837.5
1113,BS_87,BS_87_9_AC.pickle,105,CR,400.0
1114,BS_87,BS_87_9_AC.pickle,109,NCR,1000.0
1115,BS_87,BS_87_9_AC.pickle,120,NCR,987.5
1116,BS_87,BS_87_9_AC.pickle,128,NCR,925.0
1117,BS_87,BS_87_9_AC.pickle,131,NCR,837.5
1118,BS_87,BS_87_9_AC.pickle,135,NCR,825.0
1119,DS_15,DS_15_12_AC.pickle,1,NCR,932.5
1120,DS_15,DS_15_12_AC.pickle,4,NCR,1057.5
1121,DS_15,DS_15_12_AC.pickle,6,NCR,1170.0
1122,DS_15,DS_15_12_AC.pickle,8,NCR,1082.5
1123,DS_15,DS_15_12_AC.pickle,17,NCR,1220.0
1124,DS_15,DS_15_12_AC.pickle,19,NCR,1145.0
1125,DS_15,DS_15_12_AC.pickle,22,CR,1157.5
1126,DS_15,DS_15_12_AC.pickle,31,NCR,957.5
1127,DS_15,DS_15_12_AC.pickle,32,NCR,982.5
1128,DS_15,DS_15_12_AC.pickle,42,CR,457.5
1129,DS_15,DS_15_12_AC.pickle,47,NCR,507.5
1130,DS_15,DS_15_12_AC.pickle,48,CR,545.0
1131,DS_15,DS_15_12_AC.pickle,60,NCR,982.5
1132,DS_15,DS_15_13_AC.pickle,9,NCR,445.0
1133,DS_15,DS_15_13_AC.pickle,11,NCR,820.0
1134,DS_15,DS_15_13_AC.pickle,12,NCR,470.0
1135,DS_15,DS_15_13_AC.pickle,20,CR,720.0
1136,DS_15,DS_15_13_AC.pickle,25,CR,645.0
1137,DS_15,DS_15_13_AC.pickle,34,NCR,945.0
1138,DS_15,DS_15_13_AC.pickle,41,CR,995.0
1139,DS_15,DS_15_13_AC.pickle,42,NCR,882.5
1140,DS_15,DS_15_13_AC.pickle,60,NCR,457.5
1141,DS_15,DS_15_13_AC.pickle,65,CR,532.5
1142,DS_15,DS_15_13_AC.pickle,67,NCR,657.5
1143,DS_15,DS_15_13_AC.pickle,69,NCR,532.5
1144,DS_15,DS_15_13_AC.pickle,70,CR,632.5
1145,DS_15,DS_15_13_AC.pickle,79,CR,745.0
1146,DS_15,DS_15_13_AC.pickle,80,CR,745.0
1147,DS_15,DS_15_13_AC.pickle,84,NCR,882.5
1148,DS_15,DS_15_13_AC.pickle,86,CR,870.0
1149,DS_15,DS_15_13_AC.pickle,93,NCR,707.5
1150,DS_15,DS_15_13_AC.pickle,98,NCR,557.5
1151,DS_15,DS_15_13_AC.pickle,99,NCR,532.5
1152,DS_15,DS_15_13_AC.pickle,102,NCR,570.0
1153,DS_15,DS_15_13_AC.pickle,105,CR,870.0
1154,DS_15,DS_15_13_AC.pickle,111,NCR,645.0
1155,DS_15,DS_15_13_AC.pickle,112,NCR,907.5
1156,DS_15,DS_15_13_AC.pickle,113,NCR,895.0
1157,DS_15,DS_15_14_AC.pickle,0,CR,1132.5
1158,DS_15,DS_15_14_AC.pickle,1,NCR,932.5
1159,DS_15,DS_15_14_AC.pickle,18,NCR,1045.0
1160,DS_15,DS_15_14_AC.pickle,20,CR,1207.5
1161,DS_15,DS_15_14_AC.pickle,31,CR,670.0
1162,DS_15,DS_15_14_AC.pickle,36,CR,445.0
1163,DS_15,DS_15_14_AC.pickle,41,CR,770.0
1164,DS_15,DS_15_14_AC.pickle,44,CR,545.0
1165,DS_15,DS_15_14_AC.pickle,52,CR,920.0
1166,DS_15,DS_15_14_AC.pickle,54,CR,945.0
1167,DS_15,DS_15_14_AC.pickle,55,NCR,945.0
1168,DS_15,DS_15_14_AC.pickle,58,CR,895.0
1169,DS_15,DS_15_14_AC.pickle,59,NCR,895.0
1170,DS_15,DS_15_14_AC.pickle,65,NCR,970.0
1171,DS_15,DS_15_14_AC.pickle,66,CR,970.0
1172,DS_15,DS_15_14_AC.pickle,71,NCR,982.5
1173,DS_15,DS_15_14_AC.pickle,72,NCR,870.0
1174,DS_15,DS_15_14_AC.pickle,73,NCR,995.0
1175,DS_15,DS_15_14_AC.pickle,82,NCR,1007.5
1176,DS_15,DS_15_14_AC.pickle,84,NCR,1020.0
1177,DS_15,DS_15_14_AC.pickle,86,CR,782.5
1178,DS_15,DS_15_14_AC.pickle,87,NCR,882.5
1179,DS_15,DS_15_14_AC.pickle,89,NCR,732.5
1180,DS_15,DS_15_14_AC.pickle,93,NCR,495.0
1181,DS_15,DS_15_14_AC.pickle,100,CR,557.5
1182,DS_15,DS_15_14_AC.pickle,104,NCR,932.5
1183,DS_15,DS_15_14_AC.pickle,114,CR,545.0
1184,DS_15,DS_15_14_AC.pickle,121,CR,895.0
1185,DS_15,DS_15_14_AC.pickle,137,NCR,845.0
1186,DS_15,DS_15_14_AC.pickle,146,NCR,1020.0
1187,DS_15,DS_15_15_AC.pickle,0,CR,1132.5
1188,DS_15,DS_15_15_AC.pickle,6,CR,1182.5
1189,DS_15,DS_15_15_AC.pickle,7,NCR,1182.5
1190,DS_15,DS_15_15_AC.pickle,10,NCR,1082.5
1191,DS_15,DS_15_15_AC.pickle,12,CR,1045.0
1192,DS_15,DS_15_15_AC.pickle,19,CR,1045.0
1193,DS_15,DS_15_15_AC.pickle,28,NCR,1145.0
1194,DS_15,DS_15_15_AC.pickle,29,NCR,1120.0
1195,DS_15,DS_15_15_AC.pickle,36,CR,595.0
1196,DS_15,DS_15_15_AC.pickle,41,NCR,620.0
1197,DS_15,DS_15_15_AC.pickle,45,NCR,795.0
1198,DS_15,DS_15_15_AC.pickle,46,NCR,795.0
1199,DS_15,DS_15_15_AC.pickle,57,NCR,745.0
1200,DS_15,DS_15_15_AC.pickle,66,CR,945.0
1201,DS_15,DS_15_15_AC.pickle,77,NCR,970.0
1202,DS_15,DS_15_15_AC.pickle,78,CR,970.0
1203,DS_15,DS_15_15_AC.pickle,81,CR,995.0
1204,DS_15,DS_15_15_AC.pickle,86,CR,1007.5
1205,DS_15,DS_15_15_AC.pickle,88,NCR,1020.0
1206,DS_15,DS_15_15_AC.pickle,91,NCR,782.5
1207,DS_15,DS_15_15_AC.pickle,101,NCR,707.5
1208,DS_15,DS_15_15_AC.pickle,111,NCR,1170.0
1209,DS_15,DS_15_15_AC.pickle,113,CR,1195.0
1210,DS_15,DS_15_15_AC.pickle,114,NCR,1145.0
1211,DS_15,DS_15_15_AC.pickle,123,NCR,870.0
1212,DS_15,DS_15_15_AC.pickle,128,NCR,670.0
1213,DS_15,DS_15_15_AC.pickle,134,NCR,907.5
1214,DS_15,DS_15_16_AC.pickle,0,NCR,1145.0
1215,DS_15,DS_15_16_AC.pickle,7,CR,1082.5
1216,DS_15,DS_15_16_AC.pickle,17,NCR,620.0
1217,DS_15,DS_15_16_AC.pickle,23,CR,495.0
1218,DS_15,DS_15_16_AC.pickle,26,CR,795.0
1219,DS_15,DS_15_16_AC.pickle,27,CR,770.0
1220,DS_15,DS_15_16_AC.pickle,32,CR,520.0
1221,DS_15,DS_15_16_AC.pickle,33,CR,645.0
1222,DS_15,DS_15_16_AC.pickle,35,NCR,1095.0
1223,DS_15,DS_15_16_AC.pickle,38,NCR,895.0
1224,DS_15,DS_15_16_AC.pickle,40,NCR,870.0
1225,DS_15,DS_15_16_AC.pickle,48,CR,845.0
1226,DS_15,DS_15_16_AC.pickle,49,NCR,870.0
1227,DS_15,DS_15_16_AC.pickle,68,CR,920.0
1228,DS_15,DS_15_16_AC.pickle,69,CR,845.0
1229,DS_15,DS_15_16_AC.pickle,70,NCR,995.0
1230,DS_15,DS_15_16_AC.pickle,72,NCR,545.0
1231,DS_15,DS_15_16_AC.pickle,73,NCR,595.0
1232,DS_15,DS_15_16_AC.pickle,77,CR,745.0
1233,DS_15,DS_15_16_AC.pickle,78,NCR,720.0
1234,DS_15,DS_15_17_AC.pickle,0,NCR,932.5
1235,DS_15,DS_15_17_AC.pickle,2,NCR,1082.5
1236,DS_15,DS_15_17_AC.pickle,5,NCR,1057.5
1237,DS_15,DS_15_17_AC.pickle,8,NCR,1032.5
1238,DS_15,DS_15_17_AC.pickle,14,NCR,470.0
1239,DS_15,DS_15_17_AC.pickle,15,CR,495.0
1240,DS_15,DS_15_17_AC.pickle,22,NCR,907.5
1241,DS_15,DS_15_17_AC.pickle,25,NCR,957.5
1242,DS_15,DS_15_17_AC.pickle,26,NCR,970.0
1243,DS_15,DS_15_17_AC.pickle,28,NCR,995.0
1244,DS_15,DS_15_17_AC.pickle,35,NCR,1020.0
1245,DS_15,DS_15_17_AC.pickle,40,NCR,932.5
1246,DS_15,DS_15_17_AC.pickle,49,NCR,507.5
1247,DS_15,DS_15_17_AC.pickle,54,NCR,995.0
1248,DS_15,DS_15_17_AC.pickle,65,NCR,507.5
1249,DS_15,DS_15_1_AC.pickle,3,CR,1070.0
1250,DS_15,DS_15_1_AC.pickle,5,CR,1170.0
1251,DS_15,DS_15_1_AC.pickle,6,NCR,1082.5
1252,DS_15,DS_15_1_AC.pickle,11,CR,1032.5
1253,DS_15,DS_15_1_AC.pickle,16,CR,1157.5
1254,DS_15,DS_15_1_AC.pickle,22,CR,1107.5
1255,DS_15,DS_15_1_AC.pickle,26,NCR,595.0
1256,DS_15,DS_15_1_AC.pickle,46,CR,945.0
1257,DS_15,DS_15_1_AC.pickle,49,CR,970.0
1258,DS_15,DS_15_1_AC.pickle,52,NCR,982.5
1259,DS_15,DS_15_1_AC.pickle,59,CR,1020.0
1260,DS_15,DS_15_1_AC.pickle,63,NCR,720.0
1261,DS_15,DS_15_1_AC.pickle,71,NCR,545.0
1262,DS_15,DS_15_1_AC.pickle,76,CR,1207.5
1263,DS_15,DS_15_1_AC.pickle,81,NCR,1107.5
1264,DS_15,DS_15_1_AC.pickle,87,CR,770.0
1265,DS_19,DS_19_14_AC.pickle,3,NCR,1082.5
1266,DS_19,DS_19_14_AC.pickle,15,NCR,620.0
1267,DS_19,DS_19_14_AC.pickle,19,CR,745.0
1268,DS_19,DS_19_14_AC.pickle,47,CR,620.0
1269,DS_19,DS_19_14_AC.pickle,51,NCR,495.0
1270,DS_19,DS_19_14_AC.pickle,52,NCR,707.5
1271,DS_19,DS_19_14_AC.pickle,58,NCR,1170.0
1272,DS_19,DS_19_14_AC.pickle,59,NCR,1095.0
1273,DS_19,DS_19_16_AC.pickle,2,CR,1182.5
1274,DS_19,DS_19_16_AC.pickle,11,NCR,1195.0
1275,DS_19,DS_19_16_AC.pickle,12,NCR,1195.0
1276,DS_19,DS_19_16_AC.pickle,15,NCR,1207.5
1277,DS_19,DS_19_16_AC.pickle,19,NCR,1145.0
1278,DS_19,DS_19_16_AC.pickle,26,NCR,1145.0
1279,DS_19,DS_19_16_AC.pickle,30,NCR,595.0
1280,DS_19,DS_19_16_AC.pickle,36,NCR,620.0
1281,DS_19,DS_19_16_AC.pickle,54,NCR,545.0
1282,DS_19,DS_19_16_AC.pickle,68,CR,920.0
1283,DS_19,DS_19_16_AC.pickle,72,CR,932.5
1284,DS_19,DS_19_16_AC.pickle,73,CR,957.5
1285,DS_19,DS_19_16_AC.pickle,83,CR,982.5
1286,DS_19,DS_19_16_AC.pickle,97,CR,1007.5
1287,DS_19,DS_19_16_AC.pickle,122,NCR,1132.5
1288,DS_19,DS_19_16_AC.pickle,123,CR,1070.0
1289,DS_19,DS_19_16_AC.pickle,125,NCR,1195.0
1290,DS_19,DS_19_16_AC.pickle,126,NCR,1020.0
1291,DS_19,DS_19_16_AC.pickle,129,NCR,1157.5
1292,DS_19,DS_19_16_AC.pickle,131,NCR,720.0
1293,DS_19,DS_19_16_AC.pickle,132,CR,795.0
1294,DS_19,DS_19_16_AC.pickle,136,NCR,1095.0
1295,DS_19,DS_19_16_AC.pickle,146,CR,1145.0
1296,DS_19,DS_19_18_AC.pickle,4,NCR,1045.0
1297,DS_19,DS_19_18_AC.pickle,6,NCR,1145.0
1298,DS_19,DS_19_18_AC.pickle,10,CR,1157.5
1299,DS_19,DS_19_18_AC.pickle,19,NCR,895.0
1300,DS_19,DS_19_18_AC.pickle,30,NCR,1032.5
1301,DS_19,DS_19_19_AC.pickle,2,CR,1182.5
1302,DS_19,DS_19_19_AC.pickle,21,CR,1095.0
1303,DS_19,DS_19_19_AC.pickle,27,NCR,970.0
1304,DS_19,DS_19_19_AC.pickle,36,NCR,1020.0
1305,DS_19,DS_19_19_AC.pickle,38,NCR,870.0
1306,DS_19,DS_19_19_AC.pickle,42,CR,1157.5
1307,DS_19,DS_19_19_AC.pickle,45,NCR,1220.0
1308,DS_19,DS_19_19_AC.pickle,47,NCR,1120.0
1309,DS_19,DS_19_1_AC.pickle,1,NCR,1182.5
1310,DS_19,DS_19_1_AC.pickle,3,NCR,1182.5
1311,DS_19,DS_19_1_AC.pickle,11,NCR,1082.5
1312,DS_19,DS_19_1_AC.pickle,12,NCR,1070.0
1313,DS_19,DS_19_1_AC.pickle,14,NCR,1057.5
1314,DS_19,DS_19_1_AC.pickle,15,NCR,1057.5
1315,DS_19,DS_19_1_AC.pickle,41,CR,595.0
1316,DS_19,DS_19_1_AC.pickle,43,CR,670.0
1317,DS_19,DS_19_1_AC.pickle,65,CR,645.0
1318,DS_19,DS_19_1_AC.pickle,68,NCR,995.0
1319,DS_19,DS_19_1_AC.pickle,88,NCR,1057.5
1320,DS_19,DS_19_1_AC.pickle,90,NCR,1207.5
1321,DS_19,DS_19_1_AC.pickle,91,NCR,1207.5
1322,DS_19,DS_19_1_AC.pickle,96,NCR,620.0
1323,DS_19,DS_19_1_AC.pickle,106,NCR,1207.5
1324,DS_19,DS_19_20_AC.pickle,7,CR,1095.0
1325,DS_19,DS_19_20_AC.pickle,8,NCR,1195.0
1326,DS_19,DS_19_20_AC.pickle,14,CR,1145.0
