,animal,session,cluster ID,learning phase,Stimulus decoding,Choice decoding
731,BS_56,BS_56_4_AC.pickle,6,post expert,0.50127245,0.4939434211987916
732,BS_67,BS_67_1_AC.pickle,10,post late,0.58517039,
733,BS_67,BS_67_1_AC.pickle,14,post late,0.557896118,
734,BS_67,BS_67_1_AC.pickle,16,post late,0.582944625,0.4596536871192063
735,BS_67,BS_67_1_AC.pickle,19,post late,0.632571855,
736,BS_67,BS_67_1_AC.pickle,31,post late,0.53403054,0.6191108976411578
737,BS_67,BS_67_1_AC.pickle,55,post late,0.589478387,0.6264933461088041
738,BS_67,BS_67_1_AC.pickle,59,post late,0.582937277,
739,BS_67,BS_67_2_AC.pickle,1,post expert,0.610035422,
740,BS_67,BS_67_2_AC.pickle,5,post expert,,
741,BS_67,BS_67_2_AC.pickle,8,post expert,0.525120814,
742,BS_67,BS_67_2_AC.pickle,43,post expert,0.526154198,
743,BS_67,BS_67_2_AC.pickle,47,post expert,0.478125,
744,BS_67,BS_67_2_AC.pickle,49,post expert,,
745,BS_67,BS_67_3_AC.pickle,26,post expert,,
746,BS_70,BS_70_10_AC.pickle,11,post late,0.490172925,0.6346602787456448
747,BS_70,BS_70_10_AC.pickle,16,post late,0.540954187,0.5117374166791012
748,BS_70,BS_70_10_AC.pickle,19,post late,0.549132437,0.576247185155546
749,BS_70,BS_70_10_AC.pickle,27,post late,0.475589209,0.5513693435515364
750,BS_70,BS_70_10_AC.pickle,30,post late,0.537864072,0.5575569506638433
751,BS_70,BS_70_10_AC.pickle,37,post late,0.492669048,
752,BS_70,BS_70_10_AC.pickle,38,post late,0.493552551,
753,BS_70,BS_70_10_AC.pickle,41,post late,0.528512738,
754,BS_70,BS_70_10_AC.pickle,43,post late,0.525294984,0.5048935034650751
755,BS_70,BS_70_11_AC.pickle,14,post late,0.570408589,0.5309130099202118
756,BS_70,BS_70_11_AC.pickle,15,post late,0.544630925,
757,BS_70,BS_70_11_AC.pickle,18,post late,0.570726906,0.5519612725019926
758,BS_70,BS_70_11_AC.pickle,23,post late,0.475991288,0.4830338518360677
759,BS_70,BS_70_11_AC.pickle,24,post late,0.620481022,
760,BS_70,BS_70_11_AC.pickle,32,post late,0.578311929,0.4836192974564164
761,BS_70,BS_70_11_AC.pickle,35,post late,0.537811923,0.5803829880594421
762,BS_70,BS_70_11_AC.pickle,37,post late,0.484226418,
763,BS_70,BS_70_11_AC.pickle,38,post late,0.511405247,0.5007354120794563
764,BS_70,BS_70_12_AC.pickle,5,post late,0.579645065,
765,BS_70,BS_70_12_AC.pickle,6,post late,0.669480871,0.4888174423299358
766,BS_70,BS_70_12_AC.pickle,7,post late,0.524301391,0.5745654197477161
767,BS_70,BS_70_12_AC.pickle,19,post late,0.703624446,0.5680743204653557
768,BS_70,BS_70_12_AC.pickle,20,post late,0.633519067,
769,BS_70,BS_70_13_AC.pickle,5,post expert,,
770,BS_70,BS_70_13_AC.pickle,8,post expert,,0.4826555592066195
771,BS_70,BS_70_13_AC.pickle,18,post expert,0.68436591,0.5195646912651598
772,BS_70,BS_70_1_AC.pickle,1,pre late,0.782678447,0.6925652276916983
773,BS_70,BS_70_1_AC.pickle,2,pre late,0.680799145,
774,BS_70,BS_70_1_AC.pickle,13,pre late,0.579582185,0.570406331794567
775,BS_70,BS_70_1_AC.pickle,15,pre late,0.516575743,0.429685590444414
776,BS_70,BS_70_1_AC.pickle,23,pre late,0.532292842,0.4004073495132318
777,BS_70,BS_70_1_AC.pickle,31,pre late,0.518964466,
778,BS_70,BS_70_1_AC.pickle,37,pre late,0.587816265,0.5103295732589851
779,BS_70,BS_70_1_AC.pickle,42,pre late,0.513250941,
780,BS_70,BS_70_1_AC.pickle,58,pre late,0.502812399,
781,BS_70,BS_70_1_AC.pickle,66,pre late,0.688001192,
782,BS_70,BS_70_1_AC.pickle,69,pre late,0.613267063,
783,BS_70,BS_70_1_AC.pickle,72,pre late,,
784,BS_70,BS_70_1_AC.pickle,73,pre late,0.578052411,
785,BS_70,BS_70_1_AC.pickle,74,pre late,0.57031232,
786,BS_70,BS_70_1_AC.pickle,77,pre late,0.575949117,
787,BS_70,BS_70_1_AC.pickle,78,pre late,0.559222198,
788,BS_70,BS_70_1_AC.pickle,80,pre late,0.611324218,
789,BS_70,BS_70_1_AC.pickle,81,pre late,0.556352669,
790,BS_70,BS_70_1_AC.pickle,85,pre late,0.532513319,
791,BS_70,BS_70_1_AC.pickle,88,pre late,0.673197138,
792,BS_70,BS_70_1_AC.pickle,91,pre late,0.585394356,0.4841046688605512
793,BS_70,BS_70_1_AC.pickle,98,pre late,0.521709968,0.5457913181589652
794,BS_70,BS_70_1_AC.pickle,124,pre late,,
795,BS_70,BS_70_1_AC.pickle,127,pre late,0.647330086,0.5646488901077137
796,BS_70,BS_70_1_AC.pickle,140,pre late,0.531723164,0.4490434198698904
797,BS_70,BS_70_1_AC.pickle,141,pre late,0.58243944,0.5540629622011974
798,BS_70,BS_70_5_AC.pickle,0,post early,0.581121085,0.529493382961125
799,BS_70,BS_70_5_AC.pickle,3,post early,0.543921242,0.5252443095086587
800,BS_70,BS_70_5_AC.pickle,4,post early,0.511878607,0.4960330466121726
801,BS_70,BS_70_5_AC.pickle,10,post early,0.65212339,0.5443362384735592
802,BS_70,BS_70_6_AC.pickle,2,post early,0.531912311,
803,BS_70,BS_70_6_AC.pickle,3,post early,0.510422492,0.512460309201168
804,BS_70,BS_70_6_AC.pickle,14,post early,0.507442739,0.5640909261061615
805,BS_70,BS_70_6_AC.pickle,16,post early,0.552133928,
806,BS_70,BS_70_6_AC.pickle,37,post early,0.614116398,0.5750879266017003
807,BS_70,BS_70_6_AC.pickle,42,post early,0.538467182,
808,BS_70,BS_70_6_AC.pickle,51,post early,0.568493923,0.6335476155665402
809,BS_70,BS_70_6_AC.pickle,52,post early,0.485468949,
810,BS_70,BS_70_6_AC.pickle,56,post early,0.470686491,
811,BS_70,BS_70_6_AC.pickle,68,post early,0.576114918,0.5224946412308094
812,BS_70,BS_70_6_AC.pickle,73,post early,0.458455326,
813,BS_70,BS_70_6_AC.pickle,74,post early,0.546006767,0.5420681215841882
814,BS_70,BS_70_6_AC.pickle,78,post early,0.505322556,0.7374883550504707
815,BS_70,BS_70_6_AC.pickle,81,post early,0.490061105,0.6125270270270271
816,BS_70,BS_70_7_AC.pickle,15,post late,0.541968724,
817,BS_70,BS_70_7_AC.pickle,22,post late,0.67608385,0.5409118651004614
818,BS_70,BS_70_7_AC.pickle,45,post late,0.58353444,0.5520933185400207
819,BS_70,BS_70_7_AC.pickle,49,post late,0.487916922,0.5299839572192514
820,BS_70,BS_70_7_AC.pickle,51,post late,0.483578288,
821,BS_70,BS_70_7_AC.pickle,62,post late,0.552985275,
822,BS_70,BS_70_7_AC.pickle,63,post late,0.52477152,0.5936050617181348
823,BS_70,BS_70_7_AC.pickle,72,post late,0.536918889,0.509896169654199
824,BS_70,BS_70_8_AC.pickle,1,post late,0.579639172,0.5236474140684511
825,BS_70,BS_70_8_AC.pickle,3,post late,0.528185567,0.4908588835332278
826,BS_70,BS_70_8_AC.pickle,18,post late,0.64610432,0.5194046764270472
827,BS_70,BS_70_8_AC.pickle,20,post late,0.580631242,0.591752110159595
828,BS_70,BS_70_8_AC.pickle,21,post late,0.663534641,0.5212015006410242
829,BS_70,BS_70_8_AC.pickle,25,post late,0.53751812,
830,BS_70,BS_70_8_AC.pickle,28,post late,0.590777989,
831,BS_70,BS_70_8_AC.pickle,29,post late,0.470389972,0.4787457254540858
832,BS_70,BS_70_8_AC.pickle,32,post late,0.478594215,
833,BS_70,BS_70_8_AC.pickle,36,post late,0.5808064,0.5978715494451463
834,BS_70,BS_70_8_AC.pickle,40,post late,0.546646319,
835,BS_70,BS_70_8_AC.pickle,42,post late,0.564159128,0.5383111050973489
836,BS_70,BS_70_8_AC.pickle,48,post late,0.584762902,
837,BS_70,BS_70_8_AC.pickle,52,post late,0.57832329,
838,BS_70,BS_70_8_AC.pickle,53,post late,0.50529173,
839,BS_70,BS_70_9_AC.pickle,8,post late,0.470780747,0.4832633392789332
840,BS_70,BS_70_9_AC.pickle,9,post late,0.632857424,
841,BS_70,BS_70_9_AC.pickle,14,post late,0.548743865,0.4825023103212576
842,BS_70,BS_70_9_AC.pickle,15,post late,0.545262057,0.5405115772114268
843,BS_70,BS_70_9_AC.pickle,20,post late,0.546693479,
844,BS_70,BS_70_9_AC.pickle,21,post late,0.496600743,0.5636698944501193
845,BS_70,BS_70_9_AC.pickle,34,post late,0.51018342,0.482662378272134
846,BS_70,BS_70_9_AC.pickle,35,post late,0.501654418,0.5133227152404821
847,BS_70,BS_70_9_AC.pickle,36,post late,0.502242499,0.5160652492812117
848,BS_70,BS_70_9_AC.pickle,38,post late,0.50554417,0.4670704342674868
849,BS_70,BS_70_9_AC.pickle,40,post late,0.516105448,0.5561945494580607
850,BS_70,BS_70_9_AC.pickle,41,post late,0.623264233,
851,BS_70,BS_70_9_AC.pickle,48,post late,0.650114835,0.7441068949072525
852,BS_70,BS_70_9_AC.pickle,54,post late,0.552070145,0.5032202296083113
853,BS_70,BS_70_9_AC.pickle,56,post late,0.611465053,0.4938780008027322
854,BS_70,BS_70_9_AC.pickle,60,post late,0.537545235,0.5883936051047559
855,BS_72,BS_72_10_AC.pickle,1,post late,0.519139334,
856,BS_72,BS_72_10_AC.pickle,13,post late,0.506100245,
857,BS_72,BS_72_10_AC.pickle,18,post late,0.56917119,0.6394101629963699
858,BS_72,BS_72_10_AC.pickle,24,post late,0.527708594,
859,BS_72,BS_72_10_AC.pickle,31,post late,0.501201808,
860,BS_72,BS_72_10_AC.pickle,32,post late,0.494839489,0.476193782056713
861,BS_72,BS_72_10_AC.pickle,39,post late,0.521220202,0.5295045241105588
862,BS_72,BS_72_12_AC.pickle,22,post late,0.471778105,0.4606580597694706
863,BS_72,BS_72_12_AC.pickle,25,post late,0.44851045,
864,BS_72,BS_72_13_AC.pickle,0,post late,0.563666173,0.5802330527220337
865,BS_72,BS_72_13_AC.pickle,6,post late,0.591883254,
866,BS_72,BS_72_13_AC.pickle,10,post late,0.592653846,
867,BS_72,BS_72_13_AC.pickle,12,post late,0.557793741,0.6092909641444635
868,BS_72,BS_72_1_AC.pickle,0,pre expert,0.649198035,0.5526617120601447
869,BS_72,BS_72_1_AC.pickle,5,pre expert,0.603814055,
870,BS_72,BS_72_1_AC.pickle,16,pre expert,,
871,BS_72,BS_72_1_AC.pickle,18,pre expert,,
872,BS_72,BS_72_1_AC.pickle,20,pre expert,,
873,BS_72,BS_72_1_AC.pickle,24,pre expert,0.612616759,
874,BS_72,BS_72_1_AC.pickle,26,pre expert,,
875,BS_72,BS_72_1_AC.pickle,27,pre expert,,
876,BS_72,BS_72_1_AC.pickle,29,pre expert,0.540009167,
877,BS_72,BS_72_1_AC.pickle,30,pre expert,0.626321305,0.564267919454283
878,BS_72,BS_72_1_AC.pickle,31,pre expert,0.534398622,
879,BS_72,BS_72_1_AC.pickle,32,pre expert,,
880,BS_72,BS_72_1_AC.pickle,38,pre expert,0.657338201,
881,BS_72,BS_72_1_AC.pickle,41,pre expert,0.484184082,
882,BS_72,BS_72_1_AC.pickle,51,pre expert,,
883,BS_72,BS_72_1_AC.pickle,54,pre expert,0.485994314,
884,BS_72,BS_72_1_AC.pickle,58,pre expert,,
885,BS_72,BS_72_2_AC.pickle,0,pre expert,0.559501454,
886,BS_72,BS_72_2_AC.pickle,1,pre expert,0.673312624,
887,BS_72,BS_72_2_AC.pickle,3,pre expert,0.730523473,0.5533991228070174
888,BS_72,BS_72_2_AC.pickle,7,pre expert,0.85225869,
889,BS_72,BS_72_2_AC.pickle,8,pre expert,0.585078244,
890,BS_72,BS_72_2_AC.pickle,17,pre expert,0.639153857,
891,BS_72,BS_72_2_AC.pickle,19,pre expert,0.746553109,0.5027882205513785
892,BS_72,BS_72_2_AC.pickle,20,pre expert,,
893,BS_72,BS_72_2_AC.pickle,26,pre expert,0.568354799,
894,BS_72,BS_72_2_AC.pickle,45,pre expert,0.549293727,
895,BS_72,BS_72_2_AC.pickle,52,pre expert,0.575759046,
896,BS_72,BS_72_4_AC.pickle,0,post early,0.557899828,0.6569728637709598
897,BS_72,BS_72_4_AC.pickle,2,post early,0.513494711,
898,BS_72,BS_72_4_AC.pickle,7,post early,0.604765368,
899,BS_72,BS_72_4_AC.pickle,9,post early,0.554332136,0.5783476007696879
900,BS_72,BS_72_4_AC.pickle,10,post early,0.536145454,
901,BS_72,BS_72_4_AC.pickle,11,post early,0.553024611,0.5148719171901944
902,BS_72,BS_72_4_AC.pickle,12,post early,0.594467158,
903,BS_72,BS_72_4_AC.pickle,34,post early,0.50074962,
904,BS_72,BS_72_4_AC.pickle,43,post early,0.552723386,
905,BS_72,BS_72_4_AC.pickle,44,post early,0.559827396,
906,BS_72,BS_72_4_AC.pickle,46,post early,0.562364267,
907,BS_72,BS_72_4_AC.pickle,54,post early,0.590319799,0.5138463909832119
908,BS_72,BS_72_4_AC.pickle,55,post early,0.604899238,0.3804242351046698
909,BS_72,BS_72_4_AC.pickle,64,post early,0.468028991,0.5504358585330205
910,BS_72,BS_72_4_AC.pickle,68,post early,0.529837352,0.477938658997685
911,BS_72,BS_72_4_AC.pickle,70,post early,0.66571752,0.5454023746981985
912,BS_72,BS_72_4_AC.pickle,79,post early,0.555831101,0.5569616884158547
913,BS_72,BS_72_4_AC.pickle,80,post early,,
914,BS_72,BS_72_4_AC.pickle,88,post early,0.527315778,0.5163270180479899
915,BS_72,BS_72_4_AC.pickle,90,post early,0.518363464,
916,BS_72,BS_72_4_AC.pickle,95,post early,0.553783001,
917,BS_72,BS_72_4_AC.pickle,100,post early,0.553328529,
918,BS_72,BS_72_4_AC.pickle,101,post early,0.490707169,
919,BS_72,BS_72_4_AC.pickle,114,post early,0.508814153,
920,BS_72,BS_72_4_AC.pickle,115,post early,0.63443251,0.6218237549335744
921,BS_72,BS_72_5_AC.pickle,0,post late,0.564840581,
922,BS_72,BS_72_5_AC.pickle,10,post late,0.753147107,0.636684362934363
923,BS_72,BS_72_5_AC.pickle,14,post late,0.538328806,
924,BS_72,BS_72_5_AC.pickle,22,post late,,
925,BS_72,BS_72_5_AC.pickle,33,post late,0.55626017,0.4692838728735335
926,BS_72,BS_72_5_AC.pickle,36,post late,0.799776069,0.5313272142366311
927,BS_72,BS_72_5_AC.pickle,37,post late,0.506461985,
928,BS_72,BS_72_5_AC.pickle,42,post late,0.699903765,0.5854536679536679
929,BS_72,BS_72_5_AC.pickle,54,post late,0.592464082,
930,BS_72,BS_72_5_AC.pickle,55,post late,0.483705305,
931,BS_72,BS_72_5_AC.pickle,56,post late,0.539925094,
932,BS_72,BS_72_5_AC.pickle,58,post late,0.472337192,
933,BS_72,BS_72_5_AC.pickle,61,post late,0.550565724,0.5530357142857142
934,BS_72,BS_72_5_AC.pickle,63,post late,0.469065637,
935,BS_72,BS_72_5_AC.pickle,66,post late,0.486600799,
936,BS_72,BS_72_6_AC.pickle,0,post late,0.542741723,
937,BS_72,BS_72_6_AC.pickle,7,post late,,
938,BS_72,BS_72_6_AC.pickle,12,post late,0.582654558,
939,BS_72,BS_72_6_AC.pickle,13,post late,0.564080338,
940,BS_72,BS_72_6_AC.pickle,14,post late,0.64114553,
941,BS_72,BS_72_6_AC.pickle,17,post late,0.554711705,
942,BS_72,BS_72_6_AC.pickle,22,post late,0.537900394,
943,BS_72,BS_72_6_AC.pickle,23,post late,0.560482734,0.5311874079528716
944,BS_72,BS_72_6_AC.pickle,26,post late,0.564538407,0.5187426362297495
945,BS_72,BS_72_6_AC.pickle,27,post late,0.635627828,0.5399691291637416
946,BS_72,BS_72_6_AC.pickle,28,post late,0.56891601,
947,BS_72,BS_72_6_AC.pickle,29,post late,0.531146035,
948,BS_72,BS_72_6_AC.pickle,31,post late,0.606333846,0.481751656848306
949,BS_72,BS_72_6_AC.pickle,32,post late,0.663163776,
950,BS_72,BS_72_6_AC.pickle,40,post late,0.646466994,0.5910846486017538
951,BS_72,BS_72_6_AC.pickle,41,post late,0.596826831,
952,BS_72,BS_72_6_AC.pickle,42,post late,0.523669998,0.4840813696612663
953,BS_72,BS_72_6_AC.pickle,43,post late,0.554505435,
954,BS_72,BS_72_6_AC.pickle,45,post late,0.557584521,
955,BS_72,BS_72_6_AC.pickle,57,post late,0.564613131,
956,BS_72,BS_72_6_AC.pickle,61,post late,0.603373872,
957,BS_72,BS_72_6_AC.pickle,64,post late,0.490959488,
958,BS_72,BS_72_6_AC.pickle,65,post late,0.810151018,
959,BS_72,BS_72_7_AC.pickle,12,post late,0.587088127,
960,BS_72,BS_72_7_AC.pickle,13,post late,0.521627054,0.520054054054054
961,BS_72,BS_72_7_AC.pickle,14,post late,0.57321072,0.5506936936936937
962,BS_72,BS_72_7_AC.pickle,15,post late,0.648873895,0.5462702702702703
963,BS_72,BS_72_7_AC.pickle,16,post late,0.62471321,0.5191948198198199
964,BS_72,BS_72_7_AC.pickle,33,post late,0.662019673,0.533864864864865
965,BS_72,BS_72_7_AC.pickle,35,post late,0.548139836,0.5713547297297297
966,BS_72,BS_72_7_AC.pickle,36,post late,0.515235,
967,BS_72,BS_72_8_AC.pickle,5,post late,0.589200481,
968,BS_72,BS_72_8_AC.pickle,7,post late,0.489779472,
969,BS_72,BS_72_8_AC.pickle,10,post late,0.572315188,0.5747658789301755
970,BS_72,BS_72_8_AC.pickle,17,post late,0.528670848,0.5065484806723832
971,BS_72,BS_72_8_AC.pickle,18,post late,0.461834186,
972,BS_72,BS_72_8_AC.pickle,19,post late,0.48476383,0.5317071253572887
973,BS_72,BS_72_8_AC.pickle,23,post late,0.576201122,0.452953099904723
974,BS_72,BS_72_8_AC.pickle,36,post late,0.462563796,
975,BS_72,BS_72_8_AC.pickle,37,post late,0.553888129,
976,BS_72,BS_72_8_AC.pickle,44,post late,0.51710751,0.4483362637362637
977,BS_72,BS_72_9_AC.pickle,2,post late,0.481483077,
978,BS_72,BS_72_9_AC.pickle,8,post late,0.654206729,0.5495663567749396
979,BS_72,BS_72_9_AC.pickle,11,post late,0.648663735,0.5111837401450646
980,BS_87,BS_87_10_AC.pickle,4,post expert,0.562068731,
981,BS_87,BS_87_11_AC.pickle,1,post expert,0.608088715,
982,BS_87,BS_87_11_AC.pickle,4,post expert,0.687982562,
983,BS_87,BS_87_11_AC.pickle,10,post expert,0.739814815,
984,BS_87,BS_87_11_AC.pickle,12,post expert,0.52526655,
985,BS_87,BS_87_1_AC.pickle,5,pre expert,0.559189348,
986,BS_87,BS_87_1_AC.pickle,7,pre expert,0.609586467,
987,BS_87,BS_87_1_AC.pickle,8,pre expert,0.532097918,0.6268159605100782
988,BS_87,BS_87_1_AC.pickle,12,pre expert,0.714628849,0.7081240538872892
989,BS_87,BS_87_1_AC.pickle,14,pre expert,0.529429616,0.6441311240230356
990,BS_87,BS_87_1_AC.pickle,15,pre expert,0.542096703,0.6404685726038666
991,BS_87,BS_87_1_AC.pickle,30,pre expert,0.559716171,0.578610180995475
992,BS_87,BS_87_1_AC.pickle,39,pre expert,0.816116066,0.7644507764294528
993,BS_87,BS_87_2_AC.pickle,25,pre expert,0.875939428,0.7546230904192641
994,BS_87,BS_87_4_AC.pickle,3,post early,0.795158237,0.6706018985139623
995,BS_87,BS_87_4_AC.pickle,10,post early,0.433575758,
996,BS_87,BS_87_4_AC.pickle,15,post early,0.581171727,0.5519247525141421
997,BS_87,BS_87_4_AC.pickle,18,post early,0.725494487,0.6246016628131453
998,BS_87,BS_87_4_AC.pickle,19,post early,0.567466648,0.5929391358759092
999,BS_87,BS_87_4_AC.pickle,26,post early,0.871462306,0.6109961762711072
1000,BS_87,BS_87_4_AC.pickle,27,post early,0.563914639,0.5884458309014995
1001,BS_87,BS_87_4_AC.pickle,33,post early,0.586945359,0.543779478502589
1002,BS_87,BS_87_4_AC.pickle,34,post early,0.793327997,0.6558913595707241
1003,BS_87,BS_87_4_AC.pickle,35,post early,0.531437512,0.5775937771243003
1004,BS_87,BS_87_4_AC.pickle,38,post early,0.796577349,0.5873519256382629
1005,BS_87,BS_87_4_AC.pickle,44,post early,0.601579613,0.5211380594303983
1006,BS_87,BS_87_4_AC.pickle,45,post early,0.590275919,0.5842925898282003
1007,BS_87,BS_87_4_AC.pickle,57,post early,0.595742451,0.6487142258537606
1008,BS_87,BS_87_4_AC.pickle,62,post early,0.472544615,
1009,BS_87,BS_87_4_AC.pickle,63,post early,0.550921624,0.6131683773682319
1010,BS_87,BS_87_4_AC.pickle,73,post early,0.705287094,0.655574643268684
1011,BS_87,BS_87_4_AC.pickle,74,post early,0.776560592,0.6066801658028625
1012,BS_87,BS_87_4_AC.pickle,80,post early,0.591020595,
1013,BS_87,BS_87_4_AC.pickle,82,post early,0.583211947,
1014,BS_87,BS_87_4_AC.pickle,99,post early,0.478079133,0.6575676358459788
1015,BS_87,BS_87_4_AC.pickle,115,post early,0.651546967,0.5825849372202754
1016,BS_87,BS_87_4_AC.pickle,124,post early,0.569802684,
1017,BS_87,BS_87_4_AC.pickle,125,post early,0.549520167,0.5559954674976161
1018,BS_87,BS_87_4_AC.pickle,141,post early,0.606049761,0.5257688317470295
1019,BS_87,BS_87_4_AC.pickle,142,post early,0.529360052,0.5343718535811558
1020,BS_87,BS_87_4_AC.pickle,145,post early,0.536831493,
1021,BS_87,BS_87_4_AC.pickle,154,post early,0.523816176,0.6295595238095238
1022,BS_87,BS_87_4_AC.pickle,156,post early,0.489627114,0.7159884328888689
1023,BS_87,BS_87_4_AC.pickle,162,post early,0.56512841,0.4498403454326419
1024,BS_87,BS_87_4_AC.pickle,166,post early,0.542388564,
1025,BS_87,BS_87_4_AC.pickle,172,post early,0.663174579,0.6105470101538416
1026,BS_87,BS_87_4_AC.pickle,181,post early,0.551502062,0.5173998230700212
1027,BS_87,BS_87_4_AC.pickle,187,post early,0.672328266,0.5351466032877797
1028,BS_87,BS_87_4_AC.pickle,211,post early,0.584558096,0.5281290726117693
1029,BS_87,BS_87_4_AC.pickle,216,post early,0.537702826,0.5781293529825507
1030,BS_87,BS_87_4_AC.pickle,219,post early,0.581133917,
1031,BS_87,BS_87_4_AC.pickle,227,post early,0.500186345,
1032,BS_87,BS_87_4_AC.pickle,260,post early,0.517370794,
1033,BS_87,BS_87_4_AC.pickle,267,post early,,0.7011751303837059
1034,BS_87,BS_87_5_AC.pickle,7,post early,0.645907765,0.6404097438460054
1035,BS_87,BS_87_5_AC.pickle,11,post early,0.575591797,0.5986276824171062
1036,BS_87,BS_87_5_AC.pickle,14,post early,0.593349385,0.4928915963613061
1037,BS_87,BS_87_5_AC.pickle,16,post early,0.553492968,
1038,BS_87,BS_87_5_AC.pickle,18,post early,0.503399574,
1039,BS_87,BS_87_5_AC.pickle,24,post early,0.515638765,0.6075846828794976
1040,BS_87,BS_87_5_AC.pickle,25,post early,0.510256329,0.5691473797690954
1041,BS_87,BS_87_5_AC.pickle,26,post early,0.502567433,
1042,BS_87,BS_87_5_AC.pickle,28,post early,0.549914287,
1043,BS_87,BS_87_5_AC.pickle,30,post early,0.530354226,0.7491623708671478
1044,BS_87,BS_87_5_AC.pickle,33,post early,0.547289041,0.539419087286417
1045,BS_87,BS_87_5_AC.pickle,35,post early,0.617590493,
1046,BS_87,BS_87_5_AC.pickle,37,post early,0.571314226,
1047,BS_87,BS_87_5_AC.pickle,42,post early,0.551541146,0.485128794486982
1048,BS_87,BS_87_5_AC.pickle,43,post early,0.545715769,0.6361767926046478
1049,BS_87,BS_87_5_AC.pickle,47,post early,0.590439217,0.6670840166369578
1050,BS_87,BS_87_5_AC.pickle,49,post early,0.582226248,0.5741704260651629
1051,BS_87,BS_87_5_AC.pickle,52,post early,0.5583273,0.6091574565006062
1052,BS_87,BS_87_5_AC.pickle,53,post early,0.495343827,
1053,BS_87,BS_87_5_AC.pickle,55,post early,0.549838933,0.5224169859899
1054,BS_87,BS_87_5_AC.pickle,83,post early,0.564418412,0.6272012417215528
1055,BS_87,BS_87_5_AC.pickle,84,post early,0.501516876,0.5762741737572771
1056,BS_87,BS_87_5_AC.pickle,87,post early,0.619500528,0.6308160947757036
1057,BS_87,BS_87_5_AC.pickle,93,post early,0.748846096,0.5734254103633959
1058,BS_87,BS_87_5_AC.pickle,97,post early,0.528545739,0.7108649891865911
1059,BS_87,BS_87_5_AC.pickle,99,post early,0.922384405,0.6027978539088613
1060,BS_87,BS_87_5_AC.pickle,101,post early,0.652453335,0.5067450383384486
1061,BS_87,BS_87_5_AC.pickle,126,post early,0.519505603,
1062,BS_87,BS_87_5_AC.pickle,132,post early,0.548239538,
1063,BS_87,BS_87_6_AC.pickle,3,post early,0.524080611,
1064,BS_87,BS_87_6_AC.pickle,7,post early,0.515198715,
1065,BS_87,BS_87_6_AC.pickle,11,post early,0.520947456,
1066,BS_87,BS_87_6_AC.pickle,14,post early,0.484050567,
1067,BS_87,BS_87_6_AC.pickle,16,post early,0.488421587,0.5218316938006338
1068,BS_87,BS_87_6_AC.pickle,39,post early,0.494644658,
1069,BS_87,BS_87_6_AC.pickle,40,post early,0.527962265,0.5565809613693964
1070,BS_87,BS_87_6_AC.pickle,44,post early,0.635295662,
1071,BS_87,BS_87_6_AC.pickle,51,post early,0.53056692,
1072,BS_87,BS_87_6_AC.pickle,61,post early,0.50125405,
1073,BS_87,BS_87_6_AC.pickle,62,post early,0.503087691,0.5260790167792982
1074,BS_87,BS_87_6_AC.pickle,70,post early,0.542299271,0.513311020512379
1075,BS_87,BS_87_6_AC.pickle,84,post early,0.553042579,
1076,BS_87,BS_87_6_AC.pickle,87,post early,0.53068005,
1077,BS_87,BS_87_6_AC.pickle,88,post early,0.48945008,
1078,BS_87,BS_87_6_AC.pickle,98,post early,0.4924573,0.5341807973421926
1079,BS_87,BS_87_7_AC.pickle,6,post early,,
1080,BS_87,BS_87_7_AC.pickle,9,post early,0.555826667,
1081,BS_87,BS_87_7_AC.pickle,11,post early,0.473406839,
1082,BS_87,BS_87_8_AC.pickle,1,post late,0.621821783,
1083,BS_87,BS_87_8_AC.pickle,2,post late,0.661214665,
1084,BS_87,BS_87_8_AC.pickle,3,post late,0.522338765,
1085,BS_87,BS_87_8_AC.pickle,10,post late,0.493027166,
1086,BS_87,BS_87_8_AC.pickle,11,post late,0.614829647,
1087,BS_87,BS_87_8_AC.pickle,45,post late,0.601445167,0.6344845220981845
1088,BS_87,BS_87_8_AC.pickle,66,post late,0.563911593,
1089,BS_87,BS_87_8_AC.pickle,68,post late,,
1090,BS_87,BS_87_8_AC.pickle,71,post late,0.550531946,0.5637569002576593
1091,BS_87,BS_87_9_AC.pickle,0,post late,0.494513134,
1092,BS_87,BS_87_9_AC.pickle,2,post late,0.52332377,
1093,BS_87,BS_87_9_AC.pickle,3,post late,0.571193375,
1094,BS_87,BS_87_9_AC.pickle,4,post late,0.574251729,0.5220601970167957
1095,BS_87,BS_87_9_AC.pickle,6,post late,0.568737708,
1096,BS_87,BS_87_9_AC.pickle,13,post late,0.453979481,0.4599233987393873
1097,BS_87,BS_87_9_AC.pickle,14,post late,0.518496262,
1098,BS_87,BS_87_9_AC.pickle,16,post late,0.453879288,0.5364473116760248
1099,BS_87,BS_87_9_AC.pickle,25,post late,0.504599219,
1100,BS_87,BS_87_9_AC.pickle,27,post late,0.607970297,0.6193395991071214
1101,BS_87,BS_87_9_AC.pickle,30,post late,0.49874573,0.4999851285185958
1102,BS_87,BS_87_9_AC.pickle,31,post late,0.51075771,
1103,BS_87,BS_87_9_AC.pickle,38,post late,0.490798057,
1104,BS_87,BS_87_9_AC.pickle,46,post late,0.567515629,
1105,BS_87,BS_87_9_AC.pickle,48,post late,0.541152326,
1106,BS_87,BS_87_9_AC.pickle,50,post late,0.49206773,
