,n_rep,categories,session,clust,accuracy,accuracy_std,accuracy_sem,weighted_accuracy,weighted_accuracy_std,weighted_accuracy_sem,synthetic_control_accuracy,synthetic_control_accuracy_std,synthetic_control_accuracy_sem,synthetic_control_weighted_accuracy,synthetic_control_weighted_accuracy_std,synthetic_control_weighted_accuracy_sem,pval_synthetic_control,pval_weighted_synthetic_control,fraction_empty_trials
3318,500,response,BS_72_4_AC.pickle,90,,,,,,,,,,,,,,,
3319,500,response,BS_72_4_AC.pickle,95,,,,,,,,,,,,,,,
3320,500,response,BS_72_4_AC.pickle,100,,,,,,,,,,,,,,,
3321,500,response,BS_72_4_AC.pickle,101,,,,,,,,,,,,,,,
3322,500,response,BS_72_4_AC.pickle,114,,,,,,,,,,,,,,,
3323,500,response,BS_72_4_AC.pickle,115,0.6343833333333332,0.06621676022216375,0.0029642692950449263,0.6218237549335744,0.07239509533785102,0.00324084955986736,0.5174358974358975,0.12578585321032767,0.005630948134149271,0.49763056867171473,0.06812792405691907,0.0030498247383217983,3.26610609291717e-49,1.4160269435972922e-104,0.3775192307692308
3324,500,response,BS_72_5_AC.pickle,0,,,,,,,,,,,,,,,
3325,500,response,BS_72_5_AC.pickle,10,0.5518000000000001,0.05680105632820573,0.002542764500028504,0.636684362934363,0.09517512836103946,0.00426062389198796,0.5525599999999999,0.3034901092292795,0.01358608317773097,0.5008815958815958,0.07186785005281389,0.003217246819350471,0.00523948237419994,1.8271286364789704e-91,0.28
3326,500,response,BS_72_5_AC.pickle,14,,,,,,,,,,,,,,,
3327,500,response,BS_72_5_AC.pickle,22,,,,,,,,,,,,,,,
3328,500,response,BS_72_5_AC.pickle,33,0.7221018826135105,0.05361995005170623,0.0024003586253214856,0.46928387287353357,0.06844740712195944,0.0030641267645279825,0.528547065337763,0.2619518984270943,0.011726577481002433,0.4976163110908322,0.08287594194958228,0.0037100366915390737,4.719082353035179e-20,8.876280355541678e-11,0.4376112956810631
3329,500,response,BS_72_5_AC.pickle,36,0.7750718085106382,0.0447051494758964,0.002001277342430862,0.5313272142366311,0.07213265316444505,0.003229101034664042,0.49248670212765955,0.3275472799208779,0.014663030043864276,0.4974137210773547,0.06899664892460562,0.003088714204409921,2.5129715639691438e-15,3.0468843961457883e-13,0.6581241134751772
3330,500,response,BS_72_5_AC.pickle,37,,,,,,,,,,,,,,,
3331,500,response,BS_72_5_AC.pickle,42,0.6018800000000001,0.06400363739663552,0.0028651963108659063,0.5854536679536679,0.09683914051314149,0.004335115306435124,0.51888,0.2901950130515685,0.012990912933188157,0.5009555984555984,0.08132494397991481,0.003640604486720581,0.006242796199383248,8.02253709165168e-43,0.20600000000000002
3332,500,response,BS_72_5_AC.pickle,54,,,,,,,,,,,,,,,
3333,500,response,BS_72_5_AC.pickle,55,,,,,,,,,,,,,,,
3334,500,response,BS_72_5_AC.pickle,56,,,,,,,,,,,,,,,
3335,500,response,BS_72_5_AC.pickle,58,,,,,,,,,,,,,,,
3336,500,response,BS_72_5_AC.pickle,61,0.8610800000000001,0.03338912397772665,0.0014947024690358565,0.5530357142857142,0.07697173256822733,0.0034457279799387647,0.54444,0.3052583928412125,0.013665242423791904,0.49974259974259966,0.07503272346821911,0.0033589260113935982,1.0739145684210131e-60,2.67626942466829e-23,0.742
3337,500,response,BS_72_5_AC.pickle,63,,,,,,,,,,,,,,,
3338,500,response,BS_72_5_AC.pickle,66,,,,,,,,,,,,,,,
3339,500,response,BS_72_6_AC.pickle,0,,,,,,,,,,,,,,,
3340,500,response,BS_72_6_AC.pickle,7,,,,,,,,,,,,,,,
3341,500,response,BS_72_6_AC.pickle,12,,,,,,,,,,,,,,,
3342,500,response,BS_72_6_AC.pickle,13,,,,,,,,,,,,,,,
3343,500,response,BS_72_6_AC.pickle,14,,,,,,,,,,,,,,,
3344,500,response,BS_72_6_AC.pickle,17,,,,,,,,,,,,,,,
3345,500,response,BS_72_6_AC.pickle,22,,,,,,,,,,,,,,,
3346,500,response,BS_72_6_AC.pickle,23,0.72524,0.04820521133653498,0.002157961630055916,0.5311874079528716,0.06082371756648612,0.002722843548791913,0.49407999999999996,0.24898866158923788,0.011146263300817109,0.5005044182621501,0.039709652714750604,0.0017776481945704326,4.699670451571591e-22,1.7854057543021104e-18,0.758
3347,500,response,BS_72_6_AC.pickle,26,0.65388,0.06161936059389127,0.002758461422394316,0.5187426362297495,0.06906820619517902,0.0030919175477822983,0.516,0.22758558829592002,0.010188130151896568,0.4972256995581737,0.04957993107686172,0.0022195025375523043,1.3310462440586214e-08,2.40478033001661e-07,0.6619999999999999
